ax,ay,az
38,-6,17
24,16,-33
38,-12,10
33,-9,25
25,11,-32
44,2,-9
31,4,-3
30,15,-30
3,0,16
18,1,11
52,3,21
3,1,26
31,4,-15
60,12,-15
9,7,13
34,7,-5
31,-5,-2
36,-3,13
17,1,3
14,5,-8
32,5,-5
35,17,-32
47,0,12
16,7,-5
26,3,-4
39,9,-18
31,0,0
21,-7,7
23,-9,10
20,-9,-3
19,-6,25
37,4,8
23,-9,7
32,9,-19
16,5,9
20,3,10
28,0,-7
23,-4,-18
12,-4,19
22,12,-24
37,-2,-6
54,-1,27
0,17,4
19,-6,2
50,-3,-5
17,2,-6
46,3,7
21,-9,26
27,9,-7
33,6,-7
59,-2,11
40,7,13
27,1,-12
20,-12,10
22,9,6
59,1,9
34,-13,11
23,4,3
37,15,-28
24,-3,-15
25,5,13
48,0,2
39,-13,1
18,2,18
16,-14,10
53,-11,-4
22,4,6
28,1,-3
29,3,13
28,-5,9
36,1,-3
19,2,-7
38,2,7
46,-1,-1
36,-13,11
15,9,-1
40,-11,8
41,9,-11
20,8,6
34,21,-10
34,-14,7
22,3,-21
29,18,-3
33,-9,11
44,6,8
27,9,-13
36,-18,5
50,3,-6
8,7,-12
48,2,-2
41,3,4
18,2,7
22,23,-11
57,-16,17
33,-14,17
8,4,16
44,8,-9
30,4,-14
19,9,7
25,10,-1
44,-6,-4
18,13,3
23,-15,2
39,2,8
31,-9,17
18,7,-1
39,-8,21
17,-2,-7
40,2,0
28,-5,13
18,4,-16
30,-5,20
43,14,-4
40,-6,23
10,11,-1
38,-4,8
32,-4,7
28,-11,13
19,2,-8
41,-13,19
-5,18,-1
26,17,-10
31,-12,9
28,6,2
22,-6,2
37,-3,16
11,3,-5
28,-7,-2
33,-14,19
26,-1,10
15,3,-17
23,2,-19
28,-8,24
33,1,-2
39,-17,5
13,-2,22
3,5,2
45,2,-10
27,-4,-1
