ax,ay,az
36,-2,12
30,4,-5
35,-5,9
18,-3,13
34,5,1
30,-8,21
24,-10,9
27,9,1
39,3,-10
37,-9,4
22,-2,7
28,3,2
36,0,-1
33,-4,2
15,2,5
21,-3,12
46,-2,-1
40,2,10
24,1,16
25,-5,8
29,-10,2
28,4,-3
32,-1,11
42,8,8
24,0,-9
23,-4,7
37,-4,2
41,3,-3
40,18,-7
38,8,8
32,-4,10
25,-5,12
36,-1,-1
47,-9,5
26,8,-5
23,-10,2
40,-6,-8
28,2,2
22,10,-1
18,-10,13
18,-9,7
49,14,5
45,10,4
31,-5,11
28,4,0
27,6,5
34,-4,7
42,1,2
27,-3,4
35,4,-16
35,1,-3
35,3,-1
43,3,-13
16,-17,24
23,-18,20
33,-1,4
17,1,5
34,3,10
43,0,10
30,3,-11
28,-12,17
29,13,-14
28,7,2
48,5,-17
25,7,-5
29,-7,-9
29,3,-11
27,-1,15
29,2,-18
24,11,-13
27,4,1
24,-2,5
35,3,-7
21,-8,-1
36,2,-1
16,-3,3
24,6,-7
23,-12,-10
23,-5,6
28,-8,28
41,-25,15
31,-1,1
34,-6,-4
45,5,-21
18,3,8
46,-6,-3
29,5,28
23,2,-15
27,5,5
43,-25,6
25,3,8
32,3,1
27,5,9
32,-14,0
31,-9,21
31,11,-14
26,8,1
44,-8,1
38,8,6
20,5,1
19,11,9
33,-13,-3
47,10,5
34,15,-32
26,-24,31
24,4,25
52,-12,-15
40,7,2
24,-2,-1
20,-12,23
43,-1,7
52,-4,-16
25,12,-20
9,3,1
35,-16,18
43,11,-7
29,1,-17
1,-2,10
35,3,14
51,-7,8
27,5,-23
27,-1,18
26,-1,-4
41,-5,-2
30,8,1
17,-14,17
20,8,-10
21,1,11
39,-1,6
43,-16,-4
34,7,-18
22,9,5
32,-9,1
33,-6,14
16,4,16
25,17,-14
47,10,-29
19,8,-9
31,-15,30
27,8,-4
33,-12,3
33,-3,-8
20,4,9
37,-8,27
38,-10,13
35,-11,-4
38,2,-8
22,13,-3
27,14,6
29,-4,10
37,-14,5
35,0,-14
23,19,-7
16,4,13
25,-5,6
38,-9,7
33,-11,6
29,2,-8
31,18,-4
20,-8,19
26,-12,11
40,-12,-1
46,-7,-5
35,5,-6
23,12,4
25,10,4
21,-2,10
33,-14,6
40,-6,-2
25,-5,1
35,0,-1
40,11,-15
18,-5,21
10,-7,11
34,-12,9
38,4,-12
71,-8,9
37,7,-3
51,-19,6
8,6,-1
30,-6,-4
53,-9,7
10,3,16
23,2,-20
26,-25,15
26,-18,15
30,-8,5
31,-13,16
27,3,-2
23,-6,14
14,-7,11
9,-16,26
11,12,-14
39,-3,-3
30,9,-11
36,-6,22
29,0,14
43,2,-17
37,-7,-19
37,-4,16
42,5,-8
-21,7,-6
45,-13,10
56,-6,-9
8,2,7
35,3,8
22,-8,13
17,2,0
49,-3,-46
19,2,3
9,-4,4
14,9,-32
48,-5,3
35,-1,-5
33,1,0
28,5,-13
24,4,-7
21,1,-4
26,-5,13
31,2,12
16,22,-37
110,-9,15
6,22,6
22,-2,-20
51,-31,15
23,3,12
6,23,-19
64,-6,-24
57,-14,46
4,19,-9
30,-12,0
49,-11,5
38,-3,4
16,2,-9
41,11,-3
48,-16,2
41,3,5
17,-19,-3
26,10,-1
41,-3,-8
36,3,9
27,-10,-1
24,-6,20
33,0,1
31,-13,6
34,-1,3
19,-2,14
33,10,0
37,-12,13
36,5,-2
27,-15,1
26,4,8
25,-8,-5
36,-3,5
22,0,4
28,-1,4
33,-8,-3
34,-1,14
36,-2,-13
30,1,9
31,-6,-1
29,9,5
35,0,-13
29,4,-1
28,-1,5
31,8,-1
30,4,-5
22,-2,9
29,-2,9
34,-1,1
32,0,-2
17,8,0
43,0,5
29,-9,10
26,15,-4
24,5,-5
43,4,4
28,-5,8
31,11,-7
29,0,0
40,6,4
35,-4,1
22,9,1
28,6,-11
41,4,0
30,-4,-2
22,10,-6
30,-9,-3
44,2,6
39,8,-5
19,7,-3
34,-20,8
25,0,14
39,3,-7
41,8,-13
35,-20,11
28,0,21
30,2,-12
46,9,-10
42,-7,-2
28,-4,7
30,3,5
41,-3,-3
41,-6,0
31,-5,2
30,0,10
31,7,-11
35,-1,5
35,-7,1
25,8,2
21,5,6
28,4,9
37,-10,-3
19,0,15
19,1,-3
30,-2,16
32,2,-14
46,-1,-22
12,6,9
23,8,15
37,-1,6
45,21,-18
49,-12,14
32,22,-8
25,6,-1
32,21,-14
41,-14,5
28,-13,8
23,-6,3
50,21,-17
39,-11,-17
22,5,16
11,7,-8
49,10,-7
22,-9,15
27,12,5
36,3,-18
29,3,6
34,-19,18
39,-4,6
38,-4,2
39,10,3
36,10,-7
24,-10,7
26,15,2
33,6,-7
25,7,2
34,-6,-8
34,-8,12
40,-5,4
15,6,0
30,7,2
35,-1,4
28,12,9
31,7,-21
24,-9,15
34,2,9
29,-1,-5
26,10,6
28,3,10
33,-13,9
33,15,0
32,2,1
27,-1,-1
21,1,7
37,-1,11
46,-3,-5
26,7,6
21,4,8
38,-9,-5
43,-9,10
26,14,10
27,-2,-6
31,1,-3
28,4,5
37,-5,21
35,-6,4
21,1,-3
28,11,-6
35,0,7
35,-7,-7
32,-4,7
21,12,9
25,-3,15
26,2,-20
47,-11,0
38,-4,17
24,12,3
34,-7,4
35,1,-16
21,12,-2
35,-4,14
42,-5,6
22,-10,10
24,1,-18
34,8,-13
44,3,7
28,1,18
25,7,6
33,-2,8
20,-2,17
28,-2,-9
39,-10,-2
37,-2,5
35,3,0
37,0,0
27,13,-1
17,12,-4
27,3,6
28,-1,9
28,-9,16
23,-12,20
26,9,-1
35,7,-12
23,-5,16
18,-3,13
32,-11,5
35,-9,7
27,-11,17
29,-17,17
24,0,-2
25,4,2
24,10,-6
29,9,-1
24,7,4
40,9,-10
40,-10,-6
28,-12,4
29,-3,6
27,-10,8
26,10,-2
33,6,-10
36,-5,15
21,5,3
39,-2,8
26,-19,20
37,-9,-11
22,-9,37
46,16,-13
22,8,-16
22,-7,9
32,11,-4
