ax,ay,az
32,-1,-13
58,-9,10
18,-7,3
28,2,-14
37,-6,4
29,-7,3
17,6,9
56,-16,14
23,8,-5
27,9,6
27,6,-12
15,8,0
38,-11,3
23,1,12
44,-18,-10
38,-3,-9
29,7,-5
27,0,-5
25,9,-8
52,2,-13
39,-10,14
23,-16,23
26,-14,-2
29,12,-13
18,23,0
17,-6,23
25,-6,-3
36,4,-7
40,-32,8
17,8,-8
61,-18,6
30,15,-3
20,2,11
20,-2,8
41,-19,16
24,10,-31
23,3,-4
26,-8,12
30,6,-11
64,-7,-14
5,8,-3
17,5,15
22,5,-4
59,-10,2
13,14,-4
21,1,26
51,-16,-3
48,-15,-5
36,-24,15
17,7,0
63,-20,-14
25,9,-18
29,-5,28
31,4,-4
23,-1,-21
22,-6,1
12,2,22
59,4,2
45,3,-2
14,-1,1
31,19,1
43,14,-13
18,-3,-13
14,-12,5
45,4,-18
26,5,-10
16,-19,21
19,0,-10
39,10,-11
13,14,-12
41,-10,33
38,9,-13
59,7,3
31,12,5
3,-5,7
27,-6,-1
47,-7,7
19,15,-3
38,-5,-4
47,-15,-9
27,11,-5
32,-3,8
28,-8,-4
24,4,-12
40,-5,0
31,7,5
19,6,-13
47,-3,5
52,1,15
3,3,7
14,-7,9
37,12,4
12,18,-7
49,-2,5
46,-18,2
8,-1,1
34,0,-7
41,-9,7
20,-6,9
28,-3,0
48,4,-1
37,11,-5
13,-4,23
30,11,-7
48,-2,10
29,5,-6
23,-12,27
18,13,-9
37,5,-9
27,-1,23
7,-8,-5
60,9,-23
30,15,-16
11,11,0
15,9,-5
45,-14,-9
43,-17,10
17,7,22
20,-4,16
24,-11,-8
21,-17,2
14,14,-10
20,13,-17
56,1,-13
32,-1,7
17,3,6
20,-3,6
39,-14,3
30,10,-11
30,-7,-4
38,-3,-8
30,-3,5
11,13,-1
19,5,-5
39,-16,35
42,-6,-1
17,-5,-20
23,-10,7
45,7,-2
24,14,-16
59,-15,9
29,-8,21
15,-3,4
40,-21,5
29,7,0
39,27,-46
25,-5,17
38,-4,-3
35,27,-20
6,0,24
51,-5,1
22,0,-2
23,-9,8
81,-25,26
4,-4,11
20,0,-5
50,5,-6
23,-1,11
8,6,-8
50,8,4
32,17,0
31,11,-21
33,0,6
31,14,-2
21,7,1
30,-20,11
41,1,-12
20,-7,0
23,11,2
27,9,9
39,22,-18
25,9,13
37,11,-10
38,1,8
37,4,-2
32,5,11
34,-4,-15
16,2,7
