ax,ay,az
38,1,-1
26,-2,10
24,8,-6
45,-5,-5
45,5,5
30,-1,-3
34,8,-4
30,8,-7
17,0,18
24,8,-4
30,-6,3
24,0,13
18,-2,11
40,6,-6
20,-2,12
27,9,-7
34,1,-3
22,8,-1
26,11,6
38,8,-18
46,-2,-4
39,-6,9
35,-2,-3
28,14,1
30,1,0
29,19,-14
28,4,1
39,1,3
35,7,-2
32,2,8
36,-13,10
39,1,-1
31,7,6
35,-1,12
26,7,-1
28,12,-2
35,-7,11
30,-4,12
34,13,-14
34,-9,12
21,-3,8
36,7,-10
30,0,0
33,0,-3
28,13,-11
28,0,4
43,7,2
25,2,2
25,-10,17
37,7,-3
41,-1,-7
31,-6,10
39,-3,-2
24,-1,2
20,2,-1
37,5,-5
40,3,-10
19,3,-4
23,3,5
36,-5,2
36,2,2
34,5,-4
35,3,-4
39,2,-5
31,0,2
28,3,5
30,2,6
29,-3,4
32,3,-1
29,-1,7
35,5,-1
33,12,-3
27,5,-6
34,6,-9
26,2,3
30,2,10
40,-2,6
39,-2,0
32,-5,7
26,-2,5
33,1,2
34,3,7
39,13,-1
37,7,-1
26,-3,0
26,0,5
32,3,5
29,5,0
41,2,-2
35,-1,3
25,-10,8
22,1,3
25,8,6
24,0,9
34,-7,7
38,-6,4
33,7,2
30,5,0
23,5,4
22,5,7
19,1,9
28,0,2
27,-9,8
37,-3,7
34,-5,7
43,-6,6
29,-3,8
23,6,-4
27,3,-2
20,4,-2
22,-2,4
26,6,2
22,1,-3
29,1,6
30,-2,6
45,-7,12
35,-3,8
38,0,-4
38,-4,7
24,-1,4
29,-1,-2
28,-1,2
27,1,1
31,3,3
29,-3,-1
33,-6,6
28,-2,6
30,-1,6
30,2,3
24,1,4
26,-4,5
27,3,-1
34,7,-1
23,9,2
21,8,-1
30,5,3
31,5,1
30,3,-4
27,5,-1
24,8,-5
19,3,-6
26,7,-5
24,4,-1
20,10,-4
33,5,1
26,12,-7
23,8,0
29,7,-4
23,13,-3
28,6,-6
26,5,-8
36,12,-1
34,8,-5
36,4,7
23,10,3
34,-4,1
37,-5,-3
42,-5,3
44,-4,2
26,12,-4
19,12,-4
28,16,-16
42,11,-2
30,7,2
25,10,-6
44,-16,19
40,-5,9
26,11,-8
25,15,-4
22,11,-9
26,7,-5
35,14,2
31,-3,0
28,-6,2
40,5,6
35,15,5
21,21,-7
24,18,-12
40,-1,6
34,7,3
28,6,-5
22,8,-1
27,12,-1
37,1,10
26,10,-2
25,8,1
25,14,-2
30,11,-3
42,-5,11
30,-7,11
23,11,-2
29,9,2
29,13,1
32,11,1
36,3,-8
27,4,3
23,17,-4
26,16,-4
34,-2,10
32,3,2
18,10,-1
18,15,-5
27,10,8
20,4,1
41,12,-4
30,11,1
32,15,-2
31,7,6
35,2,8
37,6,7
27,9,-5
37,3,2
41,6,6
30,12,-5
21,12,-6
26,6,0
29,3,4
29,15,-2
30,3,3
20,5,-1
26,7,-1
24,16,-6
27,6,8
29,7,-1
35,4,6
33,11,3
22,10,6
32,8,-3
33,12,-2
40,2,15
27,3,14
44,2,-1
32,5,5
28,10,5
31,4,1
31,0,3
25,11,-1
