ax,ay,az
41,-2,8
17,4,-15
22,-2,-4
50,0,-18
17,4,-7
22,-2,8
51,-4,-18
42,14,-25
-1,-2,11
36,-3,4
46,-5,-17
17,9,22
18,-3,15
34,-5,-2
21,15,-30
24,-3,14
41,-4,13
29,3,5
33,8,-19
34,3,5
22,-2,7
33,-15,7
27,11,-17
29,-13,14
25,-2,-4
36,22,-45
26,-26,17
42,-10,1
27,9,-8
11,-1,6
46,-5,-11
50,-2,21
-3,14,5
22,16,-27
34,-14,12
35,8,-8
39,3,-13
36,-3,4
41,-13,10
28,-13,14
7,8,-35
29,-19,6
48,17,4
6,16,-18
46,-28,37
57,7,-3
10,-11,20
18,7,-23
61,-10,14
25,-13,12
-3,7,-5
61,-15,20
32,6,6
12,-14,21
48,-15,-8
25,12,-7
4,-4,18
12,11,-3
51,-13,-2
36,-5,-13
17,10,2
48,-1,-7
32,4,-19
32,1,6
38,-15,7
-3,24,-5
34,20,-17
57,-21,22
-2,25,-12
50,-12,-7
66,-24,20
-8,23,-27
15,1,-2
58,-2,5
20,9,-17
21,2,-3
41,-13,8
33,-9,-2
15,11,-16
46,-3,-5
28,3,12
7,5,24
41,-20,22
27,1,-13
20,-1,-15
54,8,-12
22,12,-9
35,-4,-1
44,-16,20
30,0,3
21,7,-8
41,-23,25
1,17,2
57,6,-19
53,-9,15
39,5,9
25,-4,-12
35,6,-9
42,-22,4
11,-2,26
29,-2,-8
47,-5,-12
22,2,18
37,3,-6
27,-12,0
29,1,5
47,-5,-13
18,7,24
28,8,-25
47,3,0
31,-1,1
30,19,-31
42,-15,17
45,-11,4
41,8,5
36,-4,-10
36,-8,25
23,-6,-2
44,-5,2
37,-8,-3
7,31,-3
30,18,-12
58,-21,27
47,18,-13
16,-6,10
32,1,4
36,12,-16
29,1,3
49,14,-16
10,-12,45
35,-2,-26
53,-19,5
30,8,4
29,8,-28
33,-21,23
49,5,-17
19,1,21
38,-19,8
46,-20,-1
11,-8,25
30,4,-27
31,4,3
26,15,-1
46,-9,6
45,-20,23
15,6,-22
27,3,3
21,-6,11
24,6,-7
39,-4,-11
45,-18,17
22,2,13
15,8,-7
35,-1,-27
31,-24,24
30,15,-14
36,8,-8
37,-11,28
22,-2,19
30,11,-24
41,-8,4
45,-6,11
22,8,-1
31,-1,3
32,-13,-16
40,-2,0
17,17,-20
43,7,-23
40,-5,2
27,5,-1
16,10,7
43,-2,0
36,-6,8
13,1,-3
35,-8,-1
43,-4,-2
24,7,-12
