ax,ay,az
38,17,-5
27,5,-11
11,-13,1
29,8,-14
24,7,-3
46,10,-1
47,3,0
0,-5,16
19,-1,7
22,-8,9
32,0,-2
57,3,3
12,-9,-5
8,-4,6
38,-2,15
39,14,-5
34,6,-9
34,-5,13
2,4,-23
35,-13,11
46,-1,19
34,14,-26
46,7,2
8,-5,7
7,-11,-2
43,-1,-18
33,33,-28
45,9,26
33,3,6
14,-4,-9
52,-15,5
56,0,6
10,17,-31
19,3,12
55,36,-29
38,1,0
2,2,12
21,-15,-13
12,-4,-4
44,3,-4
48,18,-17
40,12,14
23,-6,27
33,-18,4
28,-22,5
17,-26,21
7,-15,10
44,-18,12
35,21,-7
29,27,-19
49,8,8
25,29,-21
67,-22,31
60,-14,21
8,-8,-3
24,-13,-28
28,-21,35
14,16,-19
42,6,-18
43,20,5
23,-3,19
38,-18,-1
53,-11,20
18,-18,-5
30,-30,23
37,-41,28
23,6,-12
62,11,-11
53,12,-5
20,39,-12
34,2,5
42,-6,20
17,4,-11
23,-21,18
30,-31,23
6,3,-12
36,13,-26
58,3,3
12,23,-6
29,8,3
55,13,-20
32,3,25
23,15,-34
50,-28,13
36,-3,-3
16,-16,24
34,-4,-6
9,-13,4
27,18,-25
34,-1,4
-14,27,-35
49,-25,17
64,4,-15
25,2,11
37,-1,4
26,14,18
-7,23,-15
98,1,18
44,19,-3
11,11,3
63,-3,10
23,21,-17
29,10,-2
46,14,-6
13,1,0
11,19,-6
61,-4,11
61,9,16
-7,7,-3
23,-12,-20
37,-16,1
28,-8,15
28,1,-4
42,-2,1
5,-1,4
15,-22,21
42,-14,-2
2,-16,-6
24,-13,33
41,8,14
-10,10,-27
21,7,-51
32,-28,5
2,-18,6
56,-10,51
19,5,-43
5,-29,36
-4,7,13
21,3,-35
49,3,-34
35,-25,33
-5,-2,-26
38,-30,13
67,-13,-5
16,-2,-1
-7,-1,-10
64,-12,-9
38,-10,9
20,-8,5
31,-3,-13
35,-9,12
40,-9,10
31,-5,-10
22,-10,20
26,5,-8
46,5,-15
29,-5,16
25,5,7
36,8,-32
53,-7,2
66,-18,24
8,14,-8
16,11,-34
58,1,20
18,19,-18
33,-15,37
53,-3,0
51,-6,-15
36,0,1
4,0,9
-3,24,-52
64,-6,38
66,16,28
8,2,-13
60,-10,9
10,2,23
-23,8,-7
99,-9,0
56,-2,39
2,43,-21
27,9,-36
36,-1,12
38,-9,54
13,8,-37
-13,1,-6
52,-26,11
45,4,-18
-13,12,-11
76,-8,11
36,-25,40
8,-3,-14
37,-2,-18
37,-12,16
8,21,-11
55,13,-21
18,19,-5
50,9,-21
38,10,15
0,1,10
35,1,-12
50,-26,17
-32,4,-6
44,-50,17
59,-34,23
18,15,-1
36,15,-53
56,-34,45
36,-11,51
16,37,-21
-6,19,-16
1,-26,37
-14,8,-27
70,-48,18
64,0,23
18,9,-28
31,3,-5
17,-2,36
-11,25,-16
40,-3,30
28,22,-19
36,-31,14
42,13,-9
41,-17,24
42,16,-16
37,12,-9
41,1,1
40,-12,15
-10,13,-44
39,-3,0
45,14,1
36,15,-18
35,-13,-16
31,-38,41
7,0,-26
36,-4,-12
59,-21,45
49,13,4
18,1,1
10,8,4
40,-12,5
6,7,-4
47,6,10
34,-8,6
27,2,-12
32,3,-5
26,-20,18
49,4,1
34,4,17
57,7,2
28,8,-7
-31,5,11
24,-14,-2
40,-11,8
43,9,6
52,-17,22
-10,-14,-14
22,-6,2
47,20,-16
29,-5,-18
34,-9,38
-7,17,-2
9,12,-8
57,-7,43
-2,11,-2
37,-9,-5
39,-14,12
20,15,-26
6,-6,22
40,10,-30
7,23,-24
60,0,16
47,5,-9
25,-5,-7
32,-5,20
32,8,12
42,2,-8
6,-25,24
25,-3,-14
52,-4,-13
53,-15,34
-20,5,19
43,-16,-3
39,6,-3
-7,4,33
29,-4,-45
63,-26,13
13,37,-8
9,34,-71
65,-49,10
15,8,5
65,-41,41
68,-49,30
30,-5,36
66,21,-4
-16,-30,32
3,37,3
63,33,15
14,5,2
48,20,3
12,-13,9
1,-2,5
40,-3,-8
37,-22,23
4,13,-17
24,-8,-7
49,9,24
28,9,-8
24,-18,19
74,-21,35
3,27,-14
10,-14,-2
63,-2,34
6,16,0
22,-1,-3
68,-4,1
30,-22,24
11,-11,-9
20,-24,15
44,2,-1
24,-1,8
35,-16,-7
48,-20,8
29,5,19
23,19,-21
28,-2,3
46,13,5
15,5,-9
9,-4,20
44,19,-14
25,4,-2
10,1,-9
61,-13,23
-15,14,-14
21,3,5
54,17,-4
10,-9,17
8,9,-4
17,6,-5
29,0,19
31,-7,8
8,3,-2
25,-8,-3
68,-8,1
14,23,-11
29,-8,-8
45,-11,8
29,38,-20
5,3,-2
36,-10,21
48,13,6
30,-8,6
37,-15,21
39,9,-2
24,-3,17
42,16,0
35,1,-3
25,-6,-14
