ax,ay,az
51,-8,21
12,5,-14
36,-2,-5
45,-16,2
41,0,11
40,17,-30
55,0,9
31,7,17
-2,-13,22
26,5,-39
18,-16,1
43,-3,-3
18,-1,-28
31,-26,15
51,2,-1
23,-24,37
13,31,-38
34,36,-37
49,-22,-4
43,-20,4
32,-21,7
91,-35,67
-7,-5,4
21,-19,23
9,-1,-8
37,14,-5
47,10,-14
33,15,-21
25,18,-16
43,-23,22
37,7,-14
11,9,-31
50,-19,30
11,11,3
-1,-17,22
44,-6,-7
54,-11,5
13,-17,16
6,2,11
29,-3,-12
55,-10,6
26,22,1
21,10,-12
37,18,-40
12,17,5
42,-11,0
57,-19,10
-13,10,35
79,4,4
10,7,-6
-8,18,-2
57,6,-33
54,-15,-2
34,6,7
19,0,-10
50,7,-9
33,23,8
45,1,11
31,11,-12
-5,-31,43
2,6,-18
45,-6,-4
58,-1,1
35,-3,-1
4,17,-22
41,-2,17
48,18,-1
32,18,-30
42,-18,16
45,3,-15
15,-1,11
46,4,-18
51,-21,12
3,-6,16
21,6,-31
18,-7,-10
22,6,23
34,20,-47
49,3,9
4,3,9
34,-9,32
43,8,-12
31,0,-8
13,-4,15
0,-2,-9
31,18,-17
50,-6,33
29,-22,23
3,8,-51
41,-10,19
41,13,13
27,15,-42
65,-23,0
8,21,41
45,25,-31
28,-23,59
8,23,-17
11,20,-24
34,-20,-12
27,-39,74
52,-40,27
76,-25,47
45,-19,42
0,-6,-7
-8,-28,19
6,63,-25
2,6,-1
49,10,29
39,42,-28
35,-3,4
45,4,1
36,-11,3
64,-1,-13
23,-10,15
-6,11,-35
78,-11,8
24,5,17
12,-19,15
38,-33,10
13,7,-4
17,6,-16
64,-6,-10
-1,23,-26
41,17,-17
30,-16,22
16,-11,26
38,23,-29
42,9,13
23,11,-3
35,9,-31
19,-2,10
33,4,7
25,-3,3
18,14,-8
41,-1,2
20,-12,11
14,-3,11
38,14,-39
69,1,-3
18,10,-4
7,-3,15
48,-6,13
48,19,8
19,19,-9
48,-13,2
54,-9,13
19,3,-3
15,13,-23
45,12,-1
22,8,22
10,9,-5
19,-17,8
34,12,-8
23,2,14
32,-4,-23
36,-20,8
21,9,5
22,11,-15
53,-3,-5
52,14,17
22,12,-6
45,-12,15
27,5,26
46,19,-14
44,-3,-16
26,-9,6
17,1,-5
41,0,-9
