ax,ay,az
17,0,1
36,3,-10
21,7,7
26,15,-1
30,-23,49
34,-1,3
17,2,-11
32,17,5
6,14,-2
38,5,40
18,-1,2
46,-16,-5
31,13,-1
43,15,-38
40,5,28
17,35,-9
-25,-5,21
72,-25,31
80,-13,15
-7,3,-5
20,-11,-5
50,-4,56
61,-17,62
7,17,-11
-2,8,-15
5,5,-10
20,8,-11
53,2,-7
50,-6,0
-11,-1,14
10,5,21
29,-5,29
50,0,-35
57,-37,25
39,-3,37
2,18,-5
21,1,-14
-15,5,0
36,7,-27
67,-17,24
29,-1,-1
60,-7,-15
17,-11,26
12,5,-14
52,-15,-2
2,-5,15
71,-2,-20
14,1,27
17,8,23
44,-14,33
22,-2,5
57,-4,-2
37,3,2
35,-14,15
17,-2,-10
32,-16,25
25,2,-14
19,-1,-14
47,-5,14
38,6,-7
30,6,9
45,0,5
26,5,3
35,-5,5
20,-8,9
33,-5,3
34,10,-12
29,6,16
18,3,-3
29,-7,4
29,-14,13
28,11,-17
23,5,1
43,-6,2
32,4,7
19,0,-6
28,2,-1
28,0,9
21,-7,-4
35,2,-8
43,-4,-13
44,-3,-16
3,-1,6
35,-6,11
44,8,17
35,2,-2
21,4,-19
21,10,-3
46,-8,-13
32,-3,31
19,-1,0
14,-16,11
42,5,-16
32,-1,-6
-8,4,-2
20,-8,-7
60,-16,3
22,-3,19
13,-3,-2
21,1,-11
38,7,0
43,-5,-5
27,6,19
13,12,-12
26,7,-7
35,-61,43
47,21,-24
-30,19,-46
91,-17,18
39,18,-13
16,-4,-5
17,-8,12
31,8,-10
26,27,-27
29,-13,17
44,-15,17
20,5,-18
36,-3,8
42,16,-26
29,-3,6
20,8,4
37,12,16
43,-19,28
12,-13,24
51,9,-33
18,-17,31
9,12,-36
27,-12,-21
8,15,-15
47,-8,-21
14,13,-37
39,-17,19
28,6,-43
27,-14,11
27,17,-26
46,-14,3
17,5,-9
29,-6,5
37,2,-13
36,-11,31
26,-5,-5
36,-7,2
41,-11,23
18,-8,20
18,-3,-10
35,4,-21
27,-7,35
25,-1,13
33,6,-20
32,8,-5
30,-8,16
32,-4,5
34,1,-10
26,3,-3
22,3,8
36,2,0
36,-4,0
36,2,5
42,2,-5
41,4,2
32,3,-3
19,3,-19
14,8,-17
30,-1,0
28,-3,-5
41,6,-5
46,2,-4
33,3,27
28,5,-16
37,2,-11
27,3,14
30,1,3
30,-13,0
31,-1,0
32,-7,-1
32,13,-21
33,6,5
31,-4,1
26,-8,-3
38,2,2
34,4,-5
17,-2,-5
40,8,0
46,3,-1
22,-9,2
31,12,-13
34,-1,5
22,-10,5
23,-5,11
33,-14,-3
38,7,6
19,-4,4
33,7,-12
18,-5,-3
40,8,-11
32,-4,3
33,18,-19
16,-4,3
49,8,-9
27,-15,12
37,8,-6
24,-16,13
27,0,1
44,3,-5
28,-9,5
33,10,1
41,2,1
32,2,1
37,13,-5
28,-6,12
16,-2,-1
29,6,-6
34,15,-5
35,-2,-2
29,-8,14
30,12,2
35,2,7
31,-2,2
20,-7,8
25,0,-4
35,-2,4
29,10,1
31,9,0
36,6,-4
38,3,18
-1,6,3
32,-20,12
44,-9,-2
25,-1,-5
23,-2,-2
34,-1,0
25,6,-18
12,-2,10
27,2,-4
38,3,-9
33,4,5
31,12,3
33,2,12
45,-10,5
14,-6,11
9,1,-1
56,-12,6
54,-9,7
15,-8,17
8,1,4
45,-2,-2
42,-4,2
33,5,-10
23,-1,23
14,5,9
39,-12,7
30,-5,-1
24,4,-5
34,-4,0
32,5,-9
37,-3,6
-5,24,-7
64,-1,-8
41,2,12
38,18,-4
37,6,-18
38,-9,-5
20,10,22
28,14,-16
47,-7,10
29,0,1
33,10,-4
22,7,4
39,10,-10
26,7,3
34,3,-8
40,4,-7
13,11,-7
45,14,-20
41,7,-15
23,5,9
11,4,-2
25,4,4
41,-6,10
23,-2,14
23,12,-9
27,5,-2
52,6,10
14,2,-7
31,-3,7
47,28,-8
21,13,1
41,0,-32
22,-6,18
26,18,20
47,16,-10
43,2,16
32,5,2
48,5,-18
19,3,18
32,18,-1
24,3,4
23,17,-11
31,12,1
27,2,17
58,1,-14
31,11,-7
3,-6,2
36,-2,8
23,-20,9
-22,24,-28
35,6,9
26,17,-20
56,24,14
40,7,-16
15,0,20
26,25,-2
29,11,-3
40,5,27
33,19,-21
49,-31,28
43,-22,9
27,3,-7
-2,7,-4
38,2,18
43,-1,2
58,13,-10
24,8,15
30,0,-5
20,5,-1
38,-8,27
21,-5,20
33,1,-4
37,3,4
29,-13,21
10,7,16
53,12,4
69,10,-4
22,12,22
30,-4,0
38,-2,-4
23,5,9
23,14,-18
45,3,-2
29,2,23
30,-12,6
34,4,-3
41,5,1
42,9,4
31,11,-2
31,16,-21
27,-12,17
13,2,15
27,-14,13
32,-18,16
21,2,10
15,2,-1
27,-3,11
36,4,9
17,-2,3
25,3,-7
44,-2,11
41,5,10
24,0,4
38,1,8
41,12,-17
37,0,8
26,-5,26
27,13,-18
40,-2,-10
9,-3,0
17,2,5
39,2,-2
34,-3,0
14,-6,6
19,-15,20
44,-2,-10
33,-10,4
19,-2,12
31,-6,8
46,-8,3
15,-10,-3
