ax,ay,az
27,-4,18
11,2,-10
42,-6,-12
47,-4,9
10,-10,14
36,14,-17
12,-4,4
42,3,-3
22,-5,9
11,-18,30
28,-6,-23
51,-12,11
18,-2,-12
20,5,4
31,-2,4
11,-9,16
35,3,-18
41,-14,-17
34,19,1
7,2,6
26,11,4
56,0,-4
64,-8,12
10,7,18
13,9,-15
43,-8,27
28,9,0
26,12,-25
19,-1,7
59,-10,17
3,1,-23
24,-3,-13
37,-4,20
40,2,-1
26,1,-5
37,2,1
28,3,-2
22,0,3
31,5,8
30,10,2
41,10,-21
19,-9,-1
27,5,11
18,-1,-8
21,-15,-3
23,11,-5
28,-10,-1
35,1,2
45,1,-4
21,-18,10
22,6,-6
33,1,-3
39,-4,-5
33,-12,-5
41,-2,-2
36,3,1
13,-6,7
34,-2,-1
44,1,-3
46,4,-1
37,-3,2
25,-1,-14
24,-12,-5
32,5,0
38,14,-5
35,19,-16
32,12,-8
33,11,-13
25,1,-10
32,-2,-5
21,-3,4
19,0,-19
31,5,-19
34,4,-10
41,-4,0
37,-6,-10
38,5,-2
38,-5,4
40,7,-2
20,4,-4
26,9,-30
27,-8,-5
21,-2,-1
39,-1,-10
34,-4,0
34,11,-12
26,-2,-5
26,-6,-1
32,-4,3
29,-4,-14
36,-6,7
32,-11,5
32,5,-12
34,0,11
25,5,-2
43,-9,-10
36,5,-18
24,-10,3
31,2,-7
31,5,-5
24,9,-19
35,4,6
24,-9,0
31,2,2
31,6,-8
34,-5,-2
13,0,-11
43,3,3
29,-12,4
35,-1,7
37,4,3
32,2,10
29,1,-1
27,-7,-11
33,-6,-2
33,7,0
34,21,-21
5,11,-7
44,-14,4
42,4,-1
37,13,-9
38,3,-6
35,-6,10
16,0,-25
33,-10,15
16,9,-14
19,-4,-6
32,-13,10
29,-5,-5
31,-1,-5
33,-8,-5
42,0,-10
39,16,-13
26,5,8
44,12,-13
46,6,-1
29,13,-3
28,-1,4
42,-3,-4
43,-2,-17
20,4,-11
10,-4,9
19,-3,4
38,-11,1
41,-10,-6
38,-1,10
38,11,-10
47,-29,9
26,-2,5
14,-6,4
31,16,-14
63,-10,-12
45,2,-3
21,4,5
28,2,-8
38,-7,-25
20,-5,17
5,11,-2
49,-4,-10
30,8,-13
36,-2,11
27,6,10
38,-15,2
39,-2,-21
16,20,-9
24,-1,15
25,6,-27
32,13,-15
39,-29,25
16,20,-40
30,-12,7
41,-17,9
17,12,-7
21,31,-19
43,-5,0
48,3,12
30,34,-43
52,-14,19
52,2,4
22,24,-15
54,-24,11
17,23,14
37,12,-13
37,-22,13
17,9,-3
21,12,-16
19,-5,14
17,21,-16
49,6,-9
34,10,11
59,21,-29
19,14,-1
25,-1,-2
36,-5,-2
37,-4,3
28,22,2
27,10,-5
34,14,-2
34,3,2
48,2,12
50,11,-8
15,4,-21
27,3,34
50,-4,-11
23,-8,-2
37,6,16
46,6,1
44,2,2
29,26,-9
26,-1,7
26,-2,-1
31,-12,18
39,1,-6
6,0,-1
34,10,-6
37,14,-10
26,16,-15
39,-14,15
47,-2,0
44,-16,22
6,18,-11
38,-8,-2
36,0,2
18,-2,7
30,-21,17
34,-10,13
26,-15,20
14,1,-10
35,-6,13
29,1,-2
14,2,7
28,16,-16
37,-2,14
28,9,-12
35,-3,13
38,17,-3
34,-6,18
17,3,13
28,-5,3
25,-8,5
19,-7,17
28,-20,17
42,7,-9
50,4,-4
25,10,-1
40,13,11
40,23,-22
4,-2,19
27,-16,16
46,-6,-13
39,-12,8
26,10,5
29,7,1
26,-1,-7
23,0,-8
35,3,-2
46,5,6
42,9,6
