ax,ay,az
28,3,-11
31,3,6
33,3,-2
32,0,-3
18,8,5
32,-2,-4
44,1,-14
23,4,13
27,-2,5
35,0,-7
24,9,-1
39,-1,-3
23,-6,2
27,3,6
48,1,-16
6,11,-1
20,10,15
37,0,-4
47,-10,-1
36,-6,4
25,9,-7
6,16,-3
43,14,0
35,10,-5
29,2,14
53,4,-9
43,-8,4
18,5,12
52,-3,17
43,3,-11
9,9,10
52,-2,8
30,2,-10
33,3,18
25,1,-9
33,-14,1
49,-3,8
38,5,-17
18,4,17
21,16,-7
39,3,-14
40,2,18
49,-8,7
10,-3,4
14,8,-5
54,-2,0
19,9,-3
16,11,10
41,-5,-12
26,-2,2
52,1,11
34,-2,-8
14,10,-4
37,-3,13
36,-2,-6
27,8,6
44,3,8
28,-6,-5
21,-8,31
22,8,3
28,10,-34
29,-4,15
65,-13,40
40,15,-27
-29,4,-21
55,1,13
108,-15,-5
12,-7,14
-26,13,11
54,9,-34
60,6,24
14,-3,20
23,-13,5
26,-12,-12
37,13,13
40,11,3
25,2,-25
13,6,12
33,0,18
91,-17,21
-15,12,-18
-2,8,-7
58,-7,11
43,-2,-5
18,4,17
18,5,5
29,1,6
30,7,-24
36,5,8
38,-8,20
10,5,-17
14,-11,4
38,-6,25
55,-3,-16
8,-9,-7
34,-21,17
17,7,-14
28,8,-3
11,-4,28
37,13,-25
44,-4,5
11,12,-1
55,7,12
61,-7,-21
13,0,4
30,0,23
45,9,-21
38,6,-7
24,-10,25
36,9,-4
46,-17,10
3,14,-18
3,8,9
46,2,21
56,3,-4
22,7,9
24,-2,5
45,-1,-4
24,5,1
26,15,12
41,-6,0
24,7,-13
10,13,12
38,-8,16
44,4,-11
28,10,-15
17,8,19
37,-4,-10
39,-4,2
16,6,8
35,1,11
37,7,-9
7,12,-3
26,1,22
55,3,-3
41,4,-17
20,1,2
22,2,7
35,-1,-6
22,5,-3
12,5,6
35,2,-12
45,-1,-16
11,13,-2
24,4,20
89,-38,46
28,28,-38
-16,28,-32
58,-19,33
95,-27,38
0,38,-46
-40,12,-17
76,1,-3
73,-2,-2
1,19,4
6,4,3
43,6,-33
44,14,9
19,5,9
21,3,-6
49,-20,9
28,3,-13
47,13,-4
-4,-2,24
5,-10,-7
16,-28,45
8,31,-34
57,-16,3
47,-7,-13
72,1,19
54,-15,17
15,41,-38
37,-15,44
38,-5,12
21,-17,10
39,2,-14
31,10,19
-13,17,-16
48,-20,11
32,20,-17
6,32,-47
10,3,27
29,20,-40
70,-28,46
47,-9,5
28,-3,8
15,21,0
57,14,-44
52,-2,-6
23,-13,36
41,-13,17
25,1,5
61,-1,2
29,8,11
24,-10,13
56,3,17
36,18,-21
4,9,6
22,-1,25
26,-5,10
48,-23,13
32,9,-8
34,-14,28
34,22,-17
1,28,-33
53,-4,15
34,3,18
39,-5,12
70,4,4
4,7,-18
0,10,10
69,9,13
22,5,6
44,-4,14
15,26,-26
19,3,0
28,10,22
24,13,-22
46,14,4
13,35,-28
20,-10,12
35,3,11
31,-3,-1
23,8,-1
5,0,9
12,0,-3
62,-24,32
28,10,-9
41,18,-16
55,-6,45
-10,26,-20
44,19,-19
54,-10,11
13,10,-7
37,-7,21
49,-8,22
-5,15,-3
9,3,5
29,-6,0
39,-16,22
16,18,-2
17,13,-17
27,-3,-12
13,10,27
16,0,2
8,-5,23
29,4,-5
21,7,-16
14,18,-13
16,8,8
43,3,-16
38,14,-2
31,-7,13
34,12,-16
-3,24,-35
33,-8,41
49,3,18
31,6,-24
33,-7,23
37,3,-27
6,-1,-5
17,-2,22
49,-5,-2
51,-27,7
25,2,21
29,22,-28
15,0,3
20,-7,34
42,-4,10
24,3,-6
45,1,5
0,-1,-3
10,15,-6
39,-6,7
50,-5,25
37,10,-1
11,2,-8
29,2,12
39,1,22
16,-8,-1
