ax,ay,az
15,-5,19
26,9,-15
27,-21,20
14,-2,16
45,-4,-43
49,-9,-1
24,4,28
10,12,-44
30,-20,20
23,0,15
24,2,-42
37,-25,39
38,10,-6
26,11,-12
43,2,28
28,26,-13
31,-1,-20
58,-11,23
28,22,-3
9,14,-18
48,-15,5
45,-10,-2
21,1,-7
3,3,0
22,-12,25
60,-10,-7
19,-14,12
10,-2,5
31,-20,10
33,-11,22
32,6,5
41,6,-17
44,-1,3
29,7,5
2,-10,20
34,-15,-6
37,-2,-9
55,-21,14
23,24,-18
-30,5,-14
39,-10,1
55,5,-8
45,7,-9
51,3,-19
42,-1,-12
-5,9,3
46,-5,-7
48,-23,18
23,4,2
21,4,-7
28,-12,18
15,6,0
44,19,-39
57,6,16
34,5,1
9,2,-24
23,4,-9
36,-8,20
19,9,-21
40,-5,0
43,12,1
16,-14,28
38,-2,-8
37,-5,-17
16,-4,-2
22,-10,15
35,16,-45
20,-21,28
36,18,-9
43,0,-28
16,14,-9
16,16,-2
11,3,-13
23,-1,11
26,3,-24
45,-3,-1
32,1,9
9,12,30
75,-1,-25
22,-2,-13
26,13,-13
51,-6,14
17,-5,-13
18,-10,22
41,5,-6
41,-19,2
24,8,-3
31,-9,18
30,18,-34
26,2,9
36,6,-8
20,6,2
41,2,-19
31,17,7
34,-7,17
30,6,-14
33,6,6
43,-6,18
16,5,-7
49,-3,-7
25,2,21
27,7,-3
24,15,-11
45,-12,21
16,1,1
34,17,-23
24,13,-11
28,10,-3
31,10,7
19,2,-15
33,9,15
16,18,-29
56,-6,-5
31,14,4
45,-21,20
28,2,-5
32,3,-1
37,-2,7
22,3,0
22,7,5
40,9,-21
55,-19,-8
19,2,24
16,10,-27
18,3,-11
39,-3,0
37,-5,16
24,22,-20
20,-14,18
12,7,-3
35,-7,7
37,-17,20
35,21,3
23,7,-20
26,10,-9
47,0,20
50,1,-7
9,19,-9
3,2,1
57,2,-15
51,23,-4
6,-12,11
17,-3,-8
45,0,0
24,-21,26
18,3,14
48,19,-16
32,-3,0
20,16,17
28,-3,-26
45,9,13
15,5,-2
33,-3,-10
40,-4,23
32,11,2
11,-2,-9
