ax,ay,az
45,-7,2
19,-11,19
38,-11,18
67,7,-1
14,8,15
26,20,-5
40,17,-8
22,5,39
11,12,2
50,-6,-10
36,7,10
19,17,-8
23,11,-5
46,6,-4
19,-14,33
43,7,10
21,-2,0
30,-9,-2
5,1,14
35,14,-9
49,9,-17
32,-1,9
30,9,3
22,8,1
38,-8,4
48,1,7
30,2,-9
20,1,14
44,9,-1
36,6,3
29,12,-1
39,-4,-8
35,0,-3
30,3,21
25,4,12
17,9,-3
55,23,-15
-14,8,-5
36,3,-12
55,-16,18
21,-7,-4
52,5,14
4,9,4
31,4,-2
47,3,1
38,-14,17
20,-2,2
38,0,-5
58,-4,19
10,13,-13
5,18,-11
28,5,8
48,11,10
24,-1,21
36,-5,9
43,-14,9
39,-14,20
12,13,-4
11,11,-19
34,1,9
20,2,11
27,2,9
41,-11,23
32,0,-1
35,12,-11
33,8,-10
21,2,15
24,14,0
29,6,-9
36,-2,19
26,-7,-1
23,2,-15
40,8,23
22,16,3
25,7,-8
37,0,13
49,-6,7
35,0,-7
21,5,4
18,11,3
25,4,20
42,8,-9
40,-4,-4
22,4,-3
17,5,15
16,5,-1
43,-2,8
33,0,-2
18,3,-3
18,14,8
36,4,6
47,-12,8
31,4,-9
6,7,7
18,-1,13
45,-6,7
49,-5,-2
19,13,-3
5,8,21
40,2,4
52,-10,-4
25,1,-6
11,11,3
42,9,10
23,4,-4
30,13,-7
24,9,19
26,9,6
42,-1,3
11,-2,-6
35,0,14
31,-11,20
30,2,-1
5,8,6
22,8,4
56,-7,17
44,5,0
14,15,-3
1,4,2
50,-7,-1
33,-7,14
32,14,15
48,-9,2
15,8,-13
-15,9,9
49,-1,38
69,-2,16
1,15,-16
6,6,27
50,-6,2
40,-8,-7
24,5,31
45,-9,4
34,4,-11
13,16,10
31,0,-4
33,-9,4
21,13,-7
31,0,-2
21,17,-11
44,-3,-7
17,4,10
25,23,-14
24,4,5
37,-14,17
31,-1,-1
25,7,-5
32,4,-4
29,7,-9
21,-3,4
26,-1,5
28,10,9
23,-2,-3
32,6,-16
32,-14,24
44,-11,-10
41,2,3
51,-18,19
22,22,-12
8,-5,-3
32,13,24
51,2,7
2,-2,29
42,-4,-16
37,9,17
6,-2,-34
55,0,9
16,6,-2
19,-9,3
44,11,1
33,15,-16
20,3,1
37,6,25
37,0,-8
33,-8,0
28,14,-7
31,16,-9
49,3,1
39,-5,7
-1,19,12
44,12,-12
35,-13,26
13,1,-18
29,-4,-2
45,10,8
24,23,-31
22,20,7
31,25,0
27,13,-17
31,-4,16
23,2,-5
25,9,-1
26,-5,2
10,-10,10
38,-10,0
9,-9,-7
24,1,-13
21,-2,14
21,-5,4
49,-1,-19
19,-19,12
33,0,11
68,2,9
10,2,18
6,11,-7
50,-1,6
29,-6,19
10,4,-28
33,9,1
57,8,6
9,-3,11
26,14,3
22,-2,1
23,4,2
41,-11,5
30,0,3
33,5,7
19,10,0
23,7,7
23,2,11
19,2,5
31,0,7
43,2,0
31,0,-9
30,8,-6
25,5,-2
20,8,10
34,1,6
31,-4,10
38,1,-2
45,5,-9
32,8,3
17,21,8
23,12,10
33,4,12
45,-2,1
40,-4,1
29,1,9
18,19,-1
33,18,-7
18,6,11
18,4,11
47,-3,-4
29,3,-3
39,-3,4
33,11,-4
19,9,3
9,18,15
37,3,-9
49,-9,18
34,1,14
28,-1,-12
44,5,-9
27,9,-2
15,13,4
37,-6,12
51,-7,5
32,-3,8
29,-1,3
27,14,-12
16,26,-5
24,10,15
34,5,13
40,4,4
47,6,-5
24,5,-4
15,12,-1
30,-12,16
43,-1,4
47,-9,6
29,8,-1
23,14,-4
19,6,19
38,8,9
52,6,-10
28,7,5
10,13,0
22,5,3
44,-1,-1
52,1,-10
6,2,5
8,1,33
25,15,0
56,3,4
21,6,14
14,24,-2
55,16,-14
19,-13,13
25,12,24
54,5,-17
43,0,-6
20,10,18
23,15,-6
33,-10,6
27,9,14
22,5,13
23,-3,0
36,-6,3
45,18,3
1,6,-4
2,10,9
40,10,-11
42,-7,10
20,13,20
32,2,-10
18,2,-2
36,13,18
40,-13,14
28,9,4
44,-4,16
20,-3,3
7,8,5
35,3,19
36,8,-18
-3,0,17
4,17,-3
74,-2,-5
41,-5,25
24,8,6
35,1,-9
24,8,19
53,-7,12
26,10,-8
21,12,14
39,0,-2
24,-1,4
30,8,21
36,-2,11
43,12,-19
39,3,-5
17,6,25
34,-1,10
36,3,-5
15,9,11
26,12,4
64,-2,-15
32,-7,26
5,15,16
38,8,-1
39,3,3
19,14,-7
27,1,16
44,-4,18
38,2,10
27,-5,-4
14,4,-6
19,13,0
42,4,21
36,1,10
39,-2,3
36,9,2
19,10,5
11,11,10
34,-2,15
36,-4,8
32,1,1
39,12,-12
35,11,-11
35,-3,11
31,-4,18
20,11,8
23,10,9
22,5,12
25,0,12
33,-5,8
24,-10,16
36,0,5
38,0,5
26,4,10
33,0,7
31,9,-1
26,16,-5
34,2,-1
37,0,3
36,5,3
38,3,3
33,3,9
33,6,3
25,-5,15
25,-9,19
34,-9,6
27,-12,13
27,-11,17
34,-4,15
33,8,11
31,8,9
30,14,5
31,4,7
