ax,ay,az
28,-28,21
31,-19,6
27,-2,-1
33,3,-8
31,11,7
43,-6,9
14,-11,-6
15,-2,-9
43,-11,0
37,5,-2
28,3,0
14,-4,-12
15,8,-13
30,8,-7
25,-3,0
26,-3,-7
33,1,-6
26,7,-14
22,9,-5
39,-6,-1
38,-10,2
30,7,1
34,12,-7
29,-1,1
19,1,-10
28,-5,2
37,-1,5
24,8,-6
27,0,-7
29,0,-1
31,7,-8
31,-2,0
38,-8,0
28,8,-7
29,12,-6
34,-5,-2
29,-2,-5
31,5,-4
34,0,4
30,-1,-3
25,1,-3
30,-1,-6
31,-4,-4
26,3,5
23,9,-2
33,-2,-9
41,-3,-7
34,4,-2
27,-1,-2
31,-1,-8
26,3,-5
25,-2,1
33,3,-6
36,5,-4
34,-4,-1
26,-1,-2
29,-1,-6
37,-6,2
27,2,-7
23,0,-5
35,-5,-3
30,6,-16
35,-4,-3
34,-3,6
19,7,-3
32,-11,-8
30,-4,-3
25,0,-5
37,-4,-5
38,2,-5
23,1,-7
32,1,0
25,-1,-7
25,-1,-7
34,-7,0
29,-5,-3
33,-6,1
35,6,-8
29,3,-8
28,-1,-2
33,-2,-2
30,-7,-3
36,-2,2
24,-2,-7
34,-5,-4
26,2,1
26,-3,-5
38,-3,-2
30,-1,-1
32,-1,-6
29,6,-6
29,-1,-3
24,5,-6
36,0,-6
33,-1,-2
25,3,-3
28,-5,-3
23,3,-6
25,-1,0
36,4,-2
32,-3,-4
24,0,-3
28,-1,-6
24,4,-7
32,-5,2
32,2,-3
36,0,-2
28,0,-3
33,0,-3
28,0,-3
29,-4,2
26,-4,2
34,-6,-1
27,4,-4
33,-1,-5
29,0,-4
30,-2,-4
32,5,-5
30,6,-4
25,3,-3
23,-1,0
22,7,-8
25,0,-4
25,-4,-1
30,3,-9
29,4,-5
30,5,-8
25,4,-5
30,-1,-2
27,1,-4
37,4,-4
40,0,-8
27,2,-4
27,2,-8
25,-3,-4
27,-5,-6
37,1,-6
40,3,-3
32,4,-11
25,5,-13
21,-1,-12
27,1,-10
39,-2,-5
41,-2,-4
25,5,-11
22,4,-16
29,-2,-6
31,-3,-3
35,2,-12
33,2,-2
27,4,-10
28,-3,-9
29,-1,-8
35,3,-7
32,3,-2
32,-1,-7
30,-4,-8
25,0,-9
24,2,-13
36,0,-8
30,-8,-8
28,-3,-7
26,-2,-8
30,-2,-6
34,-4,-6
30,0,-8
28,-1,-10
27,-2,-9
32,-1,-4
33,2,-7
31,4,-9
26,0,-11
24,0,-10
35,-1,-5
38,-3,-4
32,1,-8
30,-2,-8
24,0,-9
26,-1,-7
35,1,-1
31,0,-1
26,0,0
25,3,-6
31,-2,-4
34,-1,-1
32,1,-3
29,-3,-1
35,0,-4
37,-2,-4
32,-4,-1
27,-1,-4
26,-2,-3
34,-4,-1
37,-1,-4
28,-1,-3
29,1,-7
28,0,-2
30,-2,-4
35,0,-3
32,1,-2
30,1,-5
29,-1,-1
29,0,-5
30,-2,-1
33,2,-2
32,2,-3
29,-1,-1
29,2,-5
29,-1,-1
32,-4,-4
34,2,-6
31,3,-2
30,1,-5
29,-2,1
28,0,-5
28,0,-2
33,1,-1
34,2,-6
29,-2,-2
29,2,-5
28,1,-2
29,-1,-3
35,1,-5
33,3,-3
30,1,-5
29,2,-3
28,0,-4
34,1,-2
33,0,-3
