ax,ay,az
41,0,-3
42,3,2
21,9,-5
27,10,-7
13,21,-13
43,16,-10
28,4,9
23,10,4
34,6,-3
28,2,-6
32,-4,8
34,-4,10
48,4,6
34,-9,9
40,0,8
38,-9,16
42,-7,11
23,-9,7
31,-5,1
38,-6,8
38,-6,7
36,5,3
37,7,3
35,1,4
24,-3,4
29,-6,6
26,7,-3
27,1,0
24,10,-7
26,6,-4
25,6,-6
24,3,-5
40,-2,4
38,3,1
34,-1,6
36,-3,7
28,-2,-2
23,-3,0
28,9,-5
30,10,-2
33,-1,5
30,0,0
31,0,1
33,-3,5
32,-1,0
28,5,-5
32,7,2
33,5,5
33,-11,6
31,-7,-3
24,8,-5
26,3,0
36,-1,8
35,-1,6
27,5,-2
28,3,-4
30,7,-1
31,2,4
29,5,0
28,2,1
30,0,4
29,3,-4
27,3,-6
38,-6,4
34,0,3
21,7,-1
26,-3,11
28,-3,6
28,12,-11
33,5,-4
37,-8,13
31,-3,3
30,10,-2
36,6,0
24,3,2
24,-3,2
39,-8,4
32,0,2
30,0,1
32,5,-1
28,8,-4
31,5,-1
33,2,5
35,5,0
27,7,1
26,5,-5
21,6,1
23,1,-3
27,-1,1
31,7,1
33,2,1
35,3,0
34,2,1
34,4,0
35,-4,6
38,1,1
33,4,5
36,1,2
28,0,0
32,2,1
25,6,-1
31,6,-2
30,7,0
29,0,1
31,4,-2
28,5,-2
36,2,0
28,7,0
28,1,1
28,1,2
30,10,1
35,4,3
29,1,2
33,1,1
30,4,2
25,4,-3
31,3,0
35,2,6
29,3,0
30,1,-1
30,2,2
29,1,0
32,0,2
35,-3,4
31,1,0
32,4,-2
33,2,-1
30,2,-4
27,2,-1
30,0,2
33,0,-3
30,-4,-3
31,0,1
28,-1,-2
29,-1,3
33,0,2
32,2,2
30,-1,1
30,0,0
26,4,0
28,2,0
33,3,3
32,4,4
31,3,1
31,0,3
28,1,1
27,3,-2
32,-2,1
32,-2,4
32,0,-1
33,3,2
32,2,1
30,1,2
26,2,0
28,2,2
34,3,3
34,4,3
29,3,2
30,1,2
29,3,-2
28,2,0
34,3,1
34,1,3
29,2,3
29,3,1
29,4,-2
29,0,3
33,0,2
32,1,0
29,3,3
30,3,-1
29,2,0
31,-2,2
32,-1,3
32,2,3
33,0,4
32,1,3
33,2,3
27,3,2
27,2,2
33,3,4
32,2,7
30,1,5
30,2,5
31,2,2
30,2,3
29,0,3
32,2,3
29,4,4
29,3,7
31,3,3
32,4,2
29,0,6
31,1,2
29,2,5
