ax,ay,az
19,6,-5
38,2,-6
38,8,-18
47,5,4
32,1,6
13,7,-12
33,12,-12
47,0,9
35,0,-1
26,7,-3
22,5,4
17,4,-2
44,9,-11
53,5,-5
33,5,14
15,0,1
40,-1,-14
49,-20,4
36,-10,19
8,6,0
17,5,-10
29,5,0
37,8,-13
42,-1,-2
32,-3,1
19,5,3
16,2,3
40,3,-3
44,6,-11
24,-3,7
11,8,-10
47,13,-9
49,2,4
24,6,2
33,8,-9
36,0,2
30,-3,3
34,2,6
22,13,-21
40,17,-20
29,1,6
17,5,-4
53,9,-7
46,-5,5
15,9,-2
37,17,-19
35,12,-18
17,8,-4
17,8,-7
17,-3,-3
18,10,-5
30,10,-16
47,2,-1
23,5,9
13,8,-4
31,13,-15
53,-6,-1
40,7,12
19,7,0
37,3,-13
32,-3,3
18,-1,-1
18,6,0
36,12,-16
30,7,3
46,5,-6
46,-2,6
20,-1,20
3,-1,2
30,1,-8
37,6,-7
28,1,-7
30,0,1
28,3,2
37,5,1
23,3,-4
18,1,-1
21,2,1
34,12,-9
37,8,-4
22,0,4
36,10,-14
43,0,4
17,5,13
17,-5,-8
31,2,2
30,9,-1
35,-8,5
27,0,-6
33,2,1
35,5,0
36,2,2
31,4,3
27,0,-1
38,-3,-2
31,8,-5
24,9,-6
29,-1,0
34,-9,4
38,-4,6
38,6,-2
30,3,-4
35,5,-9
26,4,-6
25,4,-1
22,-3,0
23,-2,0
29,4,-3
30,12,-15
32,-1,-4
31,0,-2
33,6,0
33,4,9
30,1,3
33,2,0
37,-3,1
27,7,-7
26,4,-5
25,0,-1
28,1,0
35,1,-1
33,7,2
26,7,-4
28,3,-3
36,-2,6
31,0,7
28,10,-3
34,4,-2
34,-3,5
32,5,0
30,2,4
34,-3,4
34,3,-2
33,5,-2
27,3,1
26,5,-1
26,1,5
26,1,4
33,4,3
37,0,1
31,-3,0
