ax,ay,az
25,7,-5
36,-4,5
38,-2,5
31,0,2
33,0,3
30,5,-3
27,3,0
30,3,3
36,-1,8
26,5,4
26,7,-3
28,3,-1
30,-3,-1
26,3,-2
25,7,2
32,1,0
33,-6,1
25,2,5
30,7,-3
25,4,-3
35,-1,5
34,9,1
33,4,3
33,-3,4
23,4,-2
21,11,-3
36,0,-1
36,0,4
32,0,5
21,4,0
25,10,-2
35,2,2
31,-1,3
28,8,3
31,13,2
35,-5,4
31,-6,6
29,12,0
28,6,0
24,-3,2
31,0,2
39,1,-2
33,5,4
26,5,6
25,5,-2
26,7,0
28,-2,1
33,3,0
36,2,8
34,4,2
33,4,1
27,3,0
21,8,-1
27,2,1
30,-5,5
32,-4,3
30,-3,2
39,3,2
31,4,0
34,2,0
33,5,2
38,4,3
36,7,0
36,-3,5
31,5,-4
30,7,-2
29,9,-4
35,2,1
32,7,-2
37,4,4
33,1,2
33,1,2
31,5,-3
33,2,4
29,4,0
35,-2,3
33,0,4
30,-4,1
30,-4,1
28,3,-2
29,1,1
34,1,1
36,-1,2
32,5,2
32,-5,6
27,3,2
30,6,-6
31,0,0
32,-3,3
32,-4,0
30,2,1
33,-1,-1
28,0,4
26,2,0
27,2,-2
33,0,4
36,0,0
28,-3,-1
27,3,-4
28,2,0
33,3,5
36,0,-3
32,-2,-2
30,0,0
26,1,-3
30,-1,-3
33,-1,1
33,2,0
31,-2,1
33,1,-3
27,1,-3
28,2,-6
35,-2,-2
34,-3,5
30,1,7
30,-1,3
33,1,1
28,4,-1
30,-1,4
32,-3,4
31,-1,2
32,2,3
30,3,-2
30,-2,1
31,-2,1
33,0,0
30,1,2
30,-4,4
28,1,1
29,6,-4
31,-1,1
33,-1,4
31,0,3
28,2,1
28,4,-2
32,-1,2
32,-3,3
31,1,2
30,5,2
29,7,-1
29,3,0
31,-3,4
33,-1,2
31,3,3
31,-1,3
28,3,1
29,4,-2
29,4,0
28,2,0
33,3,2
31,4,3
31,1,4
30,1,2
28,4,-2
28,3,-1
31,0,2
32,4,2
30,2,1
31,0,4
28,1,-1
27,1,-1
33,1,2
32,1,4
31,-1,6
31,0,5
29,3,2
27,3,2
30,-1,4
32,2,3
32,3,4
30,4,2
29,4,4
29,-2,3
30,2,3
29,4,2
31,1,6
30,4,4
30,4,0
30,-1,3
32,0,3
30,1,6
31,0,4
30,4,1
30,3,1
31,2,3
33,5,1
30,1,5
31,1,4
28,2,1
29,4,1
31,2,4
31,3,2
29,3,5
30,4,4
32,4,3
30,3,4
28,1,3
29,0,4
32,5,2
31,3,0
30,0,5
