ax,ay,az
33,-7,4
30,5,-6
33,6,-7
22,9,-2
20,0,-5
35,-1,1
30,-4,2
34,-1,3
36,-5,5
34,1,-1
27,-1,-3
17,6,-5
30,4,-3
25,-1,-4
25,0,-2
23,-4,-2
27,10,-6
28,-1,-5
29,5,2
23,11,-6
31,4,-5
35,-6,-1
31,-1,-2
30,10,-2
32,3,-1
35,3,-6
31,0,2
24,3,-3
28,-3,1
34,7,-1
33,4,5
32,4,-3
32,5,2
37,-3,5
34,-4,3
21,1,-5
20,9,-8
30,5,-6
34,7,-2
30,-6,9
31,-2,0
33,4,1
35,5,-4
38,1,-1
34,0,1
29,0,-2
31,2,-1
30,2,6
31,0,-2
29,7,-9
28,9,-4
33,-2,0
31,-3,1
38,-7,4
37,3,-3
27,8,-3
29,-5,7
31,-3,1
29,-1,-1
29,3,-4
37,-4,2
27,6,0
32,6,2
28,2,5
27,3,3
32,-9,2
29,3,1
32,-4,2
33,-2,6
30,1,3
33,4,4
34,6,2
34,4,3
26,4,-2
26,-1,-1
28,1,-1
24,9,-2
27,3,1
28,6,-1
23,0,1
29,2,3
31,1,5
24,0,4
29,2,3
26,6,-2
32,-1,4
23,5,-2
28,2,3
33,4,2
31,3,4
30,5,2
31,4,1
28,8,-1
37,1,4
27,7,-2
39,3,2
34,7,1
36,2,5
31,2,4
31,1,1
25,3,-1
30,8,-2
24,3,-4
34,6,1
31,3,0
34,5,0
33,7,-1
30,2,-2
28,0,1
29,6,-5
29,6,-2
29,2,1
26,6,-4
37,1,4
32,3,4
34,7,-1
33,-1,1
32,2,0
29,2,-1
27,3,-4
30,-1,-1
36,-1,4
35,-5,4
28,-1,-2
34,4,2
30,-1,-1
30,-5,-3
29,1,-2
26,0,2
25,1,-2
36,0,3
31,0,3
30,0,1
38,3,1
31,4,-4
28,1,0
31,0,-4
28,5,-2
29,-4,2
35,2,-1
34,3,4
29,3,2
32,2,-1
29,0,-1
25,2,2
27,7,-5
31,1,3
30,0,2
30,2,3
33,5,1
32,2,0
28,-1,-2
26,4,-2
31,2,1
33,5,1
33,4,0
29,1,0
29,1,1
28,2,0
27,3,-3
30,0,0
30,-2,0
33,0,-2
32,6,3
28,0,-1
27,5,-3
28,1,0
33,5,1
31,4,0
30,1,2
31,2,2
30,5,-2
29,5,0
29,2,0
30,3,-1
32,4,3
34,3,1
31,1,3
32,0,2
29,2,0
31,4,-1
29,7,-2
27,5,-2
32,5,2
32,0,1
32,1,-2
32,3,2
31,-1,-2
29,-1,0
28,2,-3
28,1,0
29,0,1
30,2,1
32,3,4
32,3,3
30,2,2
32,3,3
30,4,3
32,5,3
29,3,1
27,0,1
