ax,ay,az
31,7,-2
19,12,0
27,-13,12
37,-5,-3
35,6,-15
27,7,9
24,-4,-13
49,1,14
-9,5,7
36,-8,-34
58,19,2
26,10,-13
11,14,-33
40,-18,15
35,4,-6
36,10,2
18,9,-5
29,3,-10
42,-3,7
34,-11,2
21,4,-16
46,-6,10
24,-7,3
36,17,-19
27,-7,7
32,6,2
26,9,-5
11,-14,10
45,13,-16
40,-15,-8
31,15,-4
14,-12,1
25,-4,14
29,17,-17
48,4,-4
18,10,-3
21,6,-11
30,10,-1
28,-15,13
21,10,-6
45,2,-5
20,-5,-2
27,10,-10
39,-11,4
44,4,1
19,-3,-11
28,16,-5
30,-1,-1
31,6,-2
35,13,-3
18,5,4
30,5,-5
34,7,-7
21,-4,-1
42,13,1
42,-4,2
11,0,-2
25,11,-25
49,5,2
25,6,1
25,-12,4
49,5,-1
26,0,2
18,-1,-13
31,-9,-13
31,4,-5
37,9,7
33,-9,6
14,7,-13
21,2,-10
45,-1,-17
28,19,-14
34,3,-13
33,1,-9
23,-6,4
24,6,-15
35,-14,-2
24,1,-19
23,5,-2
35,6,9
22,14,-5
23,8,2
43,11,-15
22,10,-11
32,10,3
25,8,-3
41,13,-16
47,8,-3
26,9,-7
39,5,1
35,-1,4
9,15,-7
16,6,-8
42,-9,0
36,-2,-10
27,0,-11
34,6,-20
27,6,-2
30,1,6
25,2,-5
24,3,-10
40,-13,-1
38,0,4
29,10,6
38,-7,-13
34,-2,-6
18,13,-7
38,4,-4
29,-2,-10
31,-4,-3
39,3,-9
29,1,-5
23,9,-6
37,0,-26
32,-9,15
37,2,-8
29,0,-6
35,7,-8
35,3,-11
29,6,-9
31,1,-8
28,0,-5
30,12,-7
33,-7,-8
26,5,2
33,-1,-13
33,-1,2
32,3,8
34,-8,-3
33,8,-10
32,1,-3
30,5,-21
40,-1,-9
29,-7,5
32,-4,-3
28,2,-9
31,-5,-2
32,2,2
13,14,-23
55,7,-20
31,-3,12
17,2,12
48,-4,-12
22,0,8
7,3,-14
16,-4,8
51,0,10
48,6,-26
24,0,14
31,16,-21
32,2,-20
14,1,-9
26,-15,10
41,0,-2
26,5,-7
22,3,-11
37,-5,-19
37,-8,22
18,3,-2
42,2,-19
39,-8,5
12,15,-14
29,7,-10
26,8,-3
33,-1,-6
25,8,-7
28,-8,-2
17,8,-6
27,-5,-16
29,-7,6
33,-1,-1
38,7,-20
40,5,-9
29,-3,9
19,7,-10
42,0,-14
37,-8,-2
25,7,-2
32,8,-17
35,10,-8
30,5,-3
26,7,-7
37,3,-7
35,-9,5
24,6,0
29,2,-3
29,0,-2
21,4,-7
28,2,-10
35,6,-11
26,1,-3
20,-4,3
36,-5,-5
40,-5,-1
28,8,-11
24,10,-10
30,1,-10
37,1,-5
21,6,-12
27,8,-9
33,1,-9
25,-1,1
22,7,-9
40,2,-6
32,0,0
29,3,-1
31,-1,-4
37,-3,0
32,0,-8
27,4,-8
34,-1,-4
32,0,-5
30,5,-6
32,1,-6
32,2,-6
30,2,-3
42,-1,-4
40,-3,4
21,5,-8
24,7,-5
30,4,-6
30,5,-8
30,-1,-5
35,-3,-4
29,2,-8
21,7,-10
30,4,-3
34,0,0
29,4,-9
30,7,-9
33,-1,0
36,-2,-1
34,-1,-4
36,-2,-1
29,4,-4
26,3,-13
36,-1,-5
31,0,-7
25,8,-11
34,3,-8
32,4,-8
30,1,-9
29,4,-7
36,-1,0
30,4,-7
31,5,-5
35,6,-7
29,1,-5
35,2,-5
29,-1,-1
26,6,-8
28,3,-8
31,3,-9
33,-5,-2
27,0,-5
33,4,-6
33,2,-4
31,-2,-4
29,3,-6
29,2,-7
29,2,-7
34,4,-11
32,1,-3
28,0,-11
31,1,-9
36,0,-6
36,2,-10
29,3,-13
31,3,-12
29,4,-10
29,0,-8
32,-1,-11
34,2,-8
34,1,-13
29,2,-12
32,2,-5
31,-2,3
29,0,-1
36,2,2
34,0,-1
33,-1,2
33,1,3
30,0,0
28,2,0
26,2,-3
27,0,0
35,0,3
34,4,2
32,3,2
31,0,4
26,2,2
30,2,-1
27,2,0
27,1,1
34,0,-2
35,0,0
31,1,0
29,0,0
27,1,-2
27,2,1
34,3,-2
34,-1,-2
29,0,3
32,1,-1
27,2,2
34,2,-1
35,0,-1
29,0,1
30,0,1
30,0,-3
30,1,-3
31,1,0
31,1,-1
29,0,4
30,-1,2
33,1,-3
31,1,-2
28,-1,0
32,1,0
30,2,1
30,0,3
31,1,-1
32,1,-4
28,-2,2
29,-2,0
32,0,-2
31,1,-1
33,-2,-1
31,0,-1
26,-1,1
29,-3,3
33,2,-3
30,0,2
31,0,0
31,2,-5
30,-1,1
32,1,0
30,-2,3
29,-4,4
29,1,-3
32,0,-1
33,-1,0
30,-1,4
29,0,2
33,1,-4
32,0,-4
28,-1,1
30,-2,1
32,2,-1
31,1,0
29,0,2
31,1,0
29,0,0
28,1,-1
35,2,-4
35,2,-2
30,-1,2
30,-1,1
31,2,-4
31,0,-3
29,0,0
29,-1,1
34,2,-1
32,1,-3
29,-1,2
32,0,1
29,1,-1
28,2,-2
31,1,-1
31,1,0
30,1,2
30,1,1
32,2,-2
30,1,1
27,1,-1
27,1,1
