ax,ay,az
27,5,0
38,3,-4
24,4,6
12,-6,5
43,1,-13
44,13,-11
13,10,3
16,3,3
29,2,-6
33,0,0
32,7,-8
34,-1,5
20,-1,2
29,0,5
46,-6,1
39,-3,3
28,-1,0
21,0,4
27,5,0
31,-2,-6
40,-2,1
17,-1,3
18,0,4
39,-5,4
35,-6,2
27,6,3
25,0,-3
31,5,-1
33,3,2
37,-2,0
40,-1,-4
23,6,2
21,14,-9
29,-4,0
25,1,6
31,-9,7
26,-5,1
31,2,-4
36,1,1
20,2,-4
12,4,-6
27,-9,3
19,2,-4
30,-11,9
33,2,2
38,-6,7
28,-7,8
34,-2,-2
36,3,-4
27,7,0
35,13,-6
29,11,-8
33,11,-2
38,-3,7
34,8,-3
38,-1,7
30,2,-2
33,-3,3
28,4,-7
36,-1,0
31,-4,-2
34,7,0
33,4,0
38,-1,5
35,-3,7
31,3,1
37,-2,1
28,10,-4
25,10,-2
26,4,-5
21,6,-8
34,-1,1
38,2,4
34,-2,7
34,-7,10
21,3,-3
26,5,-9
35,3,1
35,-3,3
32,5,3
35,-3,3
28,2,2
24,4,-7
30,2,-2
35,0,5
35,-6,6
30,0,5
26,4,-1
32,-1,-4
29,-3,2
29,6,-4
28,8,-2
29,-1,1
32,-4,3
25,3,-1
27,2,-1
29,-1,9
36,-5,1
36,2,1
32,5,1
29,0,2
27,-2,0
39,-3,5
36,4,1
28,13,-5
31,-2,8
36,-8,5
30,7,-3
33,10,-2
36,0,4
24,0,-2
31,-1,-2
31,-2,4
29,6,0
33,2,-4
22,5,-2
27,6,-2
23,-3,-2
32,0,4
28,-4,5
28,4,3
36,3,1
32,-1,2
33,6,-1
30,-1,4
31,0,6
34,0,1
34,-6,1
31,1,1
32,-1,3
29,6,1
38,-3,3
35,9,0
36,-2,2
33,2,0
34,0,0
35,2,0
36,-6,3
35,0,6
32,0,3
34,-1,3
27,0,1
26,2,-3
37,1,2
34,2,1
34,-3,5
31,-5,5
32,0,1
32,0,4
34,1,4
31,2,3
33,-3,1
28,5,0
34,-4,2
29,-1,7
28,1,-2
29,1,2
26,2,-3
28,0,-2
36,-5,4
36,-1,4
32,0,5
30,8,-2
27,2,0
28,-1,2
32,0,1
35,-2,8
36,-2,5
27,0,4
31,3,-1
28,1,1
29,-2,2
32,2,-3
30,3,3
28,3,-1
28,2,2
27,-2,4
31,0,1
30,2,3
32,-4,4
30,2,3
30,4,1
34,3,3
33,0,4
30,4,0
32,4,0
32,0,3
30,-1,0
27,5,-1
29,2,1
35,4,5
33,5,2
28,-2,-2
32,-2,5
28,4,-2
27,4,6
37,1,3
31,3,1
28,1,3
28,2,3
30,4,-1
28,4,-2
30,0,4
32,3,-1
29,7,2
28,7,-3
29,6,2
30,1,-1
32,2,-1
33,6,1
29,2,1
29,4,1
28,5,-4
33,-1,3
35,0,2
32,0,2
29,3,3
28,7,-3
30,2,0
31,-2,2
32,1,-1
