ax,ay,az
46,21,-16
21,15,-4
27,16,-6
39,-8,5
28,5,-8
27,12,-14
30,9,2
28,15,2
23,19,-2
22,12,3
29,13,-15
24,18,-10
19,8,7
20,15,3
38,-5,13
21,16,6
31,13,0
32,7,6
26,15,1
29,14,-2
30,10,3
33,5,0
31,11,-9
27,5,1
24,2,7
26,12,2
30,3,14
27,6,7
33,6,-4
37,6,0
31,10,-2
30,3,7
37,3,11
35,3,2
26,8,1
24,8,2
29,6,2
31,3,0
31,8,1
29,5,4
30,7,1
29,5,4
34,5,0
29,11,0
31,6,5
27,8,5
30,1,5
29,-1,10
27,10,-2
25,4,3
29,6,0
30,5,3
31,3,1
31,0,2
33,2,3
33,11,1
30,6,2
25,5,-1
28,6,0
34,0,4
32,3,6
26,9,-6
28,8,-3
28,8,-2
28,6,0
36,-2,4
34,9,2
27,12,-4
29,7,2
26,7,-2
29,2,-5
37,2,3
37,6,1
25,13,-7
31,9,-1
28,8,-4
26,5,-1
33,1,-1
36,2,1
29,10,-3
28,6,1
27,8,-4
30,7,-8
34,-3,5
31,6,2
32,7,-4
31,3,-3
31,2,1
28,3,-2
29,4,-3
32,1,2
32,1,1
33,3,1
31,2,1
30,6,-3
32,2,1
31,1,2
31,4,0
32,3,2
32,3,3
27,4,-4
26,4,-1
35,3,2
34,4,3
29,3,1
29,1,0
27,5,-2
28,4,-2
34,3,3
35,4,2
30,2,2
