ax,ay,az
40,2,9
40,6,-11
18,-5,14
31,-8,2
40,-7,-5
23,5,7
27,-2,15
37,7,-5
32,9,-5
30,-5,11
30,7,-6
28,7,-6
33,-7,13
33,-2,8
17,12,-7
27,-3,-1
47,6,-10
47,-1,0
17,-7,24
26,6,-9
27,2,-13
32,-2,2
14,-3,8
16,3,-5
58,10,-2
29,1,-9
31,-4,15
33,0,-14
41,-1,15
27,5,-8
40,5,-19
34,2,11
24,-5,0
34,-6,-9
32,-5,10
21,-1,-7
34,-7,7
43,3,14
25,1,-1
35,-3,-7
41,4,2
34,-2,-6
29,-1,-10
26,-4,12
31,3,4
26,2,1
31,9,-3
32,1,4
13,2,3
39,-5,-2
47,-4,-2
27,4,11
17,1,5
28,4,-6
30,15,2
39,6,-10
20,7,7
21,16,0
36,11,-5
34,11,5
25,8,-1
23,5,3
28,2,6
39,-2,2
34,4,1
34,5,-2
35,-3,-1
16,5,7
37,-2,-10
35,2,8
24,7,3
22,7,4
26,5,6
36,9,-13
15,1,5
33,0,0
31,-1,2
30,6,-7
36,5,5
36,-3,-5
36,2,1
39,4,-1
35,8,-3
31,6,-6
42,2,0
36,7,-6
32,0,0
30,-6,2
32,3,0
27,2,-5
24,2,-1
31,6,-5
32,-5,7
31,-2,-1
26,4,1
30,5,-5
37,1,-2
33,1,5
34,7,-12
26,2,4
31,-4,11
27,15,-12
30,3,-4
32,-11,8
36,-3,2
33,4,-2
37,4,5
29,5,1
32,6,-10
43,0,-1
33,-3,8
22,13,0
33,8,-10
33,2,-8
22,1,0
20,-3,6
36,-4,-7
42,-1,1
31,-3,9
33,-3,3
43,8,-3
38,-2,6
28,4,-8
27,5,-10
22,5,-3
25,-10,9
31,-2,0
33,3,-3
28,-1,-4
32,-1,0
29,4,-2
24,1,-8
24,-6,9
19,-1,10
32,-2,-1
37,-3,-1
31,2,-4
33,5,-3
25,4,-1
26,2,-4
21,-2,3
26,11,-14
21,6,-9
28,6,-14
21,6,-5
38,1,10
34,4,0
23,-4,0
37,-8,-1
30,-8,7
36,-14,12
23,-2,1
29,-12,5
21,7,-4
28,6,-1
33,6,-10
23,4,-5
25,1,0
28,5,-5
35,2,-4
35,7,-1
34,-1,5
36,-4,6
30,-5,-4
26,0,-6
30,6,-4
31,5,-3
39,3,3
38,-7,9
38,1,4
29,4,-1
22,6,-4
34,7,-1
31,7,1
36,-4,4
31,3,-1
29,5,-9
23,8,-2
37,1,6
33,0,7
27,9,-2
34,2,-6
31,6,1
29,9,-2
32,3,-3
26,4,-4
32,9,0
31,2,5
28,2,2
24,5,-5
27,6,-5
30,-1,0
29,2,-1
34,0,-1
30,2,1
29,-1,3
26,6,-2
31,1,-1
31,-4,2
25,5,-2
31,8,-4
30,-3,1
28,2,1
35,-8,8
36,-2,1
35,3,-1
25,-3,3
23,4,-7
29,-3,0
33,-7,3
35,4,0
29,6,-1
27,9,-3
33,7,1
23,3,-1
30,7,1
32,-1,5
24,-1,1
30,0,1
31,-2,2
33,4,-1
34,-1,7
27,3,2
23,-5,4
32,0,-1
30,-2,-4
29,-3,6
32,3,4
36,3,4
31,-1,5
32,-3,-1
33,5,-3
29,0,0
33,4,-2
31,3,-3
34,9,0
28,7,-3
30,3,2
28,0,3
30,1,0
30,6,3
33,0,-1
30,3,0
29,-1,1
31,2,2
27,2,-2
34,5,2
35,5,2
27,3,1
24,1,0
28,4,-2
