ax,ay,az
14,-1,-3
28,-1,-3
39,-1,-2
34,-10,-2
42,-14,26
52,-14,-11
12,1,10
11,10,-10
27,-16,7
34,2,2
27,1,-9
42,4,-6
4,-4,-26
28,-10,16
51,4,-34
19,2,9
30,3,-6
19,0,-7
40,-8,-10
46,10,-2
16,4,19
27,-4,-8
39,-8,4
24,-2,-18
36,-4,3
37,-10,8
22,6,-11
26,5,-14
23,-11,22
14,19,-6
42,-12,-19
36,8,13
24,11,-30
51,-6,11
28,3,-16
-2,-9,29
59,17,-12
28,-22,-12
35,-5,31
39,7,-6
29,-18,10
38,10,-27
43,19,-3
24,-1,-28
31,-4,-1
22,21,3
30,12,-30
63,-5,19
23,-2,17
21,10,-19
25,-4,3
34,-16,18
12,15,9
58,5,-15
43,-28,25
26,-3,30
45,-2,-16
48,-4,-9
2,8,-18
46,-7,3
35,10,-14
29,-4,-5
27,-12,15
34,-8,-7
28,-7,-14
28,2,10
18,8,-8
23,-11,-3
30,4,-28
19,11,11
56,17,-2
33,-4,-13
3,-14,10
26,-4,15
29,5,-2
20,3,-24
49,-20,31
25,4,-15
37,-15,6
43,-2,1
16,23,-9
34,-4,4
48,0,3
0,-3,-2
35,-6,-7
43,-12,-18
23,5,8
22,3,11
45,7,-2
33,11,-13
38,1,-14
42,-3,3
25,-11,24
29,-10,2
21,-3,6
33,-12,-8
33,1,1
29,-4,12
15,-7,3
48,-11,4
48,0,8
31,9,4
49,0,1
23,3,-5
20,-5,-11
39,-14,9
21,-13,17
17,-1,-21
37,-12,8
15,3,-2
18,-17,1
11,-5,10
20,2,-6
42,-22,-9
16,-8,10
24,-22,11
32,-14,18
12,5,-7
40,8,-21
27,-3,-4
11,3,9
21,0,0
32,-12,16
31,-10,-2
27,-18,2
28,-18,23
28,3,-30
47,-14,1
12,5,4
39,-6,-17
39,-13,17
23,13,1
36,1,-14
45,1,11
19,18,-29
39,-1,-6
43,0,9
40,0,-17
23,10,-2
23,16,-11
33,-2,10
32,-7,19
23,-14,7
22,-12,7
32,-17,0
45,-16,-1
41,-5,-4
40,4,-11
11,7,3
29,3,-1
52,-8,-3
40,-17,24
-7,7,-4
17,-7,-8
41,2,2
20,-10,10
11,-2,-4
32,4,5
42,6,0
31,8,-11
20,3,13
29,5,0
33,-15,7
38,-15,7
17,1,17
21,-2,-12
36,-2,0
25,-5,-4
21,-4,3
22,-13,14
41,-1,-30
17,7,-18
36,-13,23
32,0,-15
21,2,-20
30,-1,23
53,-5,-20
28,4,-13
25,1,4
28,-10,1
40,-8,-1
44,9,9
28,13,-22
33,-9,-3
48,-6,-3
38,-10,1
16,13,0
15,-3,7
58,-12,0
43,17,-27
5,9,3
23,-7,-1
41,-19,-14
26,-5,18
10,3,-25
60,-11,10
43,0,-9
31,-9,-10
9,-21,10
44,28,-25
47,2,-5
24,19,-20
33,0,-3
41,2,4
33,-2,-5
43,11,-16
18,24,-17
25,-2,2
51,-13,-9
48,-9,-10
27,-5,12
37,-19,7
22,-15,31
38,-11,-10
31,-12,11
19,-9,2
30,-2,-30
26,-6,2
15,-20,25
39,-25,1
43,3,-4
15,-4,10
36,7,-8
24,13,-5
41,-3,10
38,-7,-3
22,-19,17
36,0,3
22,10,-8
12,-7,-3
38,-25,20
31,-4,-12
34,-2,-6
19,4,0
12,4,10
40,6,-15
48,1,-2
30,-13,21
23,-17,-17
35,-11,1
32,13,-3
36,-1,-17
4,11,2
20,3,-13
50,-20,-23
24,-1,-10
36,-20,13
29,-27,20
36,-7,1
16,-15,3
30,-5,-23
32,-1,-8
23,-8,-8
45,-5,-5
49,-11,28
13,-2,-23
17,-1,3
53,-20,-18
50,-24,8
45,1,-4
14,-31,33
8,5,3
34,-13,2
31,5,2
35,10,-3
26,-3,-7
41,-4,-5
42,-22,15
26,-8,-33
23,7,-8
1,11,-11
57,-11,-18
39,1,23
28,-6,-10
15,-4,-16
31,-12,21
43,-10,-4
41,-8,-9
14,-11,17
36,2,-16
24,7,-15
24,-25,26
26,-30,23
41,-15,29
14,0,-16
35,-7,-1
29,3,12
19,1,-24
55,-3,4
32,-5,8
19,-9,-7
40,9,-8
33,-2,-22
36,-8,13
11,-8,14
31,-14,1
34,-3,-1
30,6,-11
43,4,-18
33,2,20
21,-10,-3
33,-4,-8
29,-14,3
21,-11,0
18,1,0
23,0,-16
46,-3,4
38,-2,-2
26,-5,-10
46,3,-22
31,-7,8
38,-4,-2
35,0,2
23,-1,2
14,9,-1
25,10,-21
53,-9,-1
22,-8,14
32,-22,1
36,1,-18
22,1,1
12,7,13
46,-7,-18
39,5,-15
13,-10,9
23,-25,-1
43,-5,24
19,-7,8
40,4,-5
27,-3,-19
34,6,-9
41,-11,-4
27,-14,35
35,-9,-8
49,7,-3
19,-25,7
16,-11,18
45,-10,-10
36,17,-19
31,-26,6
30,-6,-1
48,-11,0
33,-7,19
32,9,-12
17,-12,16
28,-10,4
41,-23,-6
28,0,12
32,-13,5
48,-16,-7
27,-1,5
36,13,-15
13,-7,9
22,-15,13
36,-17,21
12,-7,6
16,-1,-1
34,-7,-7
47,-4,5
29,-16,13
15,6,-13
34,5,12
33,-8,11
29,-2,-7
33,-9,0
44,0,4
24,10,-6
12,-6,2
33,0,-1
51,-6,-7
42,-3,11
4,-7,0
27,-3,6
40,-3,12
23,-18,9
15,3,2
43,-3,3
54,-4,-4
14,4,0
14,10,-9
43,-1,-3
51,8,-14
36,-5,4
28,-18,19
34,2,4
31,12,5
26,9,-13
37,3,-2
32,6,-6
31,4,-3
34,-4,-10
28,-3,11
31,-4,-16
