ax,ay,az
37,-3,1
28,-11,7
39,-6,-11
24,1,-5
26,4,-8
39,-1,-10
33,-1,-10
19,-2,4
33,-2,-25
38,-2,-17
31,-1,10
33,-2,-15
36,-14,7
32,-5,12
30,-9,4
32,1,-2
29,-5,-11
29,0,5
27,-16,3
35,3,-5
23,-1,0
35,-2,7
26,2,-9
35,-5,-4
30,-9,-3
14,6,-28
39,-12,-6
41,1,-9
18,-12,18
42,2,-12
31,3,-2
21,-10,-6
50,4,-14
28,4,-6
33,2,-17
38,-6,6
32,-5,-7
27,-10,5
31,-5,-6
36,-5,1
31,-11,13
30,-18,5
44,7,-9
21,6,11
32,-14,-22
46,-5,-5
19,-8,9
25,-8,23
46,-3,6
15,-2,-8
39,-10,-16
58,-3,-2
42,-2,-8
10,9,-4
19,-9,15
27,-8,3
21,0,8
45,-23,11
45,0,-3
16,8,-9
35,-1,-7
31,-7,2
35,-12,-1
30,12,-4
23,2,-12
51,-10,3
35,1,10
12,-5,-17
33,-8,-19
55,-6,1
25,-15,35
14,-2,-36
10,-2,2
33,-14,-17
36,-16,2
30,-9,12
43,-30,15
10,13,2
26,-5,-9
54,-11,18
21,4,-15
27,-9,-2
48,-6,8
30,-6,-8
25,5,3
24,-12,1
37,3,-7
42,-15,15
44,-13,8
32,-10,13
19,-2,3
37,-6,8
23,-2,-3
29,3,-2
33,-17,-9
38,-6,1
20,-2,18
23,-4,-8
28,-8,5
42,-14,-4
29,8,0
19,5,9
39,-10,3
35,-4,11
33,2,-16
30,-2,-1
34,-3,4
31,4,4
24,0,-3
25,2,1
31,-10,0
41,-9,15
18,3,-6
26,-1,-16
42,-12,4
36,-6,-6
19,-2,2
25,-4,-3
36,2,-1
35,4,-12
23,2,0
44,0,-14
36,9,-2
31,-2,-11
28,-3,2
31,-10,11
41,3,-6
27,-7,-3
19,2,0
39,-7,-1
39,0,11
24,2,-15
16,-4,10
41,-6,0
37,1,-7
30,1,-7
12,-1,-9
46,2,2
41,-3,2
21,10,-12
18,2,-6
41,-13,22
42,-21,16
18,2,10
28,-10,-11
16,-18,31
47,3,0
24,4,-20
19,13,-7
33,-8,4
44,-9,16
37,-4,0
17,1,-6
27,-6,5
33,-15,3
33,-1,-3
20,11,9
18,3,-19
49,-13,19
37,2,11
29,3,-29
27,0,23
25,-4,7
36,-20,3
40,3,-8
16,-8,17
25,1,-17
