ax,ay,az
28,-6,4
30,-3,1
46,6,-11
43,11,-4
37,6,10
34,0,2
37,-9,-9
44,-11,15
13,-17,14
6,-13,2
29,-19,4
35,-17,19
26,10,-7
29,9,1
38,19,-16
34,11,0
41,6,-4
30,0,2
40,-6,5
36,-9,-4
35,-4,0
13,-3,3
23,3,-4
29,4,-10
32,-8,10
11,-8,11
36,-7,-7
31,-16,18
16,-17,19
30,8,1
46,4,-7
48,10,-9
21,12,-6
37,-3,1
41,-6,8
32,-1,-14
36,-4,-14
39,-10,11
38,0,-4
25,-1,0
28,-5,1
22,-5,-1
12,0,-3
24,-15,11
20,-7,11
13,-8,14
35,-12,11
35,0,4
32,13,-9
48,4,-3
46,0,3
31,3,-7
38,7,-11
41,-3,9
21,0,-3
40,2,-4
41,-7,4
30,5,-4
27,8,-12
37,-4,-5
25,-2,12
15,-9,-2
32,-22,8
27,-14,5
15,-6,6
19,3,-12
40,-2,8
24,8,0
45,-7,1
27,5,-1
33,-2,-2
45,-1,0
36,10,1
27,6,6
31,4,-12
51,-2,9
43,4,-11
28,12,-8
32,1,1
32,-7,1
26,7,-18
26,11,-2
20,14,-6
30,6,-11
33,9,-4
19,-4,2
33,-22,15
24,-10,-6
24,-6,9
29,-6,-13
32,-7,6
13,4,-1
22,2,4
15,4,8
26,-11,7
23,-16,13
8,-11,5
14,-20,27
15,5,-5
43,11,-9
42,-7,-4
9,-8,5
13,8,-20
53,-8,-3
37,-24,46
13,27,-24
35,14,-16
56,17,6
41,13,2
23,8,-22
36,5,2
41,-4,-6
35,-13,-4
22,4,-4
32,-5,-4
33,2,-17
34,1,2
20,-9,11
13,-7,9
26,-16,12
33,-13,4
21,-9,9
20,-14,-2
21,-3,2
28,3,-12
44,-2,5
34,14,2
25,17,-15
33,15,-1
44,-8,-3
36,-3,-6
43,4,4
40,-2,6
31,12,-10
43,10,-3
46,5,-9
35,-8,-4
31,-3,-3
25,-13,-6
27,-9,-2
29,-5,-5
29,-11,5
24,1,-5
32,-6,1
19,-6,-4
16,-5,-13
26,-2,7
29,1,-5
38,2,6
47,4,-3
26,-3,1
23,4,-11
61,1,-7
34,1,-7
21,-3,-9
46,1,-18
44,-18,15
41,-7,23
12,-3,5
34,-8,-20
32,-9,13
28,-5,0
35,3,-28
1,6,2
21,-33,25
42,-8,-5
35,-4,16
34,9,-28
46,7,-7
20,14,0
32,-11,-3
46,1,-10
38,-10,11
37,-10,-1
55,-2,-4
40,10,3
26,7,0
42,-1,2
38,4,-5
38,-12,-1
22,-15,18
12,-8,15
30,-5,3
40,-1,-18
34,-4,8
14,4,4
22,5,-7
25,-2,10
43,-8,-21
41,-22,-1
35,-13,17
48,11,-12
40,8,-18
36,-2,5
27,7,1
27,0,1
40,2,-14
38,-9,3
28,-9,-4
40,-11,2
50,-6,-12
42,18,2
23,7,-12
30,-6,4
37,3,-6
26,4,6
18,17,0
48,-5,-1
32,-16,9
25,-7,-4
32,-1,3
39,0,-14
43,8,-13
18,-3,-7
44,-2,-18
-5,-3,12
44,-14,23
32,-6,24
1,-16,16
53,-31,-17
37,-16,9
12,-1,-1
37,-8,22
45,14,-2
41,9,-13
-3,16,-20
30,-13,15
39,2,-18
50,7,-14
9,-5,6
24,-14,-10
20,-4,-18
37,-5,6
40,-8,-14
45,20,2
15,-2,-2
58,-3,7
51,12,5
22,0,15
28,8,-10
20,-11,3
31,-6,-11
25,-6,-10
22,-10,9
28,-24,7
31,5,-9
24,-1,16
37,3,15
52,12,-10
33,5,-2
46,8,7
47,-7,-1
51,6,9
1,-13,15
25,-13,0
37,-10,-13
21,-10,22
20,-18,-23
31,-14,-4
29,26,-2
18,-3,2
45,-11,15
44,8,3
23,15,10
27,16,-27
64,8,-11
32,-6,23
-1,-13,-1
33,5,-16
48,-16,0
29,-19,42
1,-12,-2
40,-17,13
29,-4,5
14,-4,12
18,-1,-28
38,-11,33
15,-12,-8
42,-16,-20
50,3,9
23,-13,8
30,6,-18
68,-8,23
44,-9,2
19,-11,16
36,-8,2
39,-4,-11
59,5,5
24,-12,18
18,-5,7
21,-8,10
38,-2,-7
37,-5,2
22,3,-6
20,-10,13
26,-5,10
11,-24,13
39,-10,5
32,-17,11
4,-5,1
22,0,9
24,-7,3
32,-7,2
11,1,-5
40,-1,-4
21,-12,11
32,8,-13
20,-14,-18
40,12,-12
20,-14,-7
50,10,-25
2,-9,14
36,2,-14
32,-17,-2
30,9,-7
15,-8,2
40,4,-15
25,-16,16
34,4,-11
30,-15,9
28,-3,-15
42,-9,-2
37,6,-6
27,-9,2
25,4,-9
38,-13,6
31,6,-18
33,-12,11
41,14,-16
29,-16,7
29,15,-18
28,-18,10
31,4,-9
23,-19,1
17,-1,0
27,-10,3
24,-3,6
25,1,-5
19,-4,10
33,2,2
16,-2,-1
44,1,-11
36,-10,7
44,10,-7
11,-6,8
23,5,-2
29,-8,-2
33,-7,9
25,-1,4
12,-7,17
29,-6,9
27,-9,-4
19,0,7
18,-2,3
28,-9,11
37,-7,4
32,-9,-7
21,-5,8
11,-5,15
32,0,-5
45,-11,9
31,0,4
12,-12,5
41,3,-1
30,-1,-1
38,-7,2
23,0,-5
39,-14,19
38,13,-11
28,-11,10
30,-4,2
39,8,-9
