ax,ay,az
33,-10,-3
28,-8,-6
28,-9,-7
28,-3,-9
28,-6,-8
27,-10,-7
26,-9,-5
32,-12,-1
36,-13,-1
30,-11,-9
29,-10,-5
24,-4,-6
24,-6,-5
33,-11,1
33,-10,2
29,-9,-3
27,-12,-4
24,-2,-4
26,-2,-7
33,-10,-1
37,-6,3
33,-6,-2
32,-7,-1
26,-1,-5
27,1,-6
28,-1,-1
28,-3,-1
36,-6,3
35,-5,2
32,-3,2
32,0,2
28,4,-4
28,2,0
26,2,-1
29,3,-2
33,3,1
31,2,-2
29,1,-1
25,3,-3
27,4,-1
31,4,0
32,4,-1
31,0,3
28,0,2
31,-5,2
23,-12,12
32,0,-1
29,-4,-1
33,-1,2
32,-1,3
30,-1,-1
30,0,0
28,0,-1
29,2,1
33,1,7
36,2,0
29,-1,1
32,-3,-1
28,-3,2
37,0,-10
30,1,0
33,2,8
29,0,7
29,-10,10
25,-5,1
31,0,3
31,6,11
27,-3,25
29,-11,6
37,3,14
25,-2,18
33,2,2
35,2,11
32,-3,-11
36,0,-12
29,-7,13
30,-9,-10
29,1,14
27,-5,6
30,0,15
26,-3,9
34,-7,-7
20,-1,7
35,-16,-4
26,-9,18
26,-9,8
31,3,5
34,-17,14
31,-4,17
23,4,0
28,-3,5
27,-4,11
31,-5,1
34,-6,4
31,-4,3
22,1,3
33,-3,1
26,-1,2
31,-3,-2
27,-5,3
29,-13,8
26,-1,0
29,5,-7
36,-13,10
32,-21,17
25,-7,1
27,0,8
35,-22,-8
33,-3,25
36,-7,-13
32,-13,0
35,-20,18
31,-19,-3
30,5,14
41,-7,-5
34,-18,11
31,-5,10
37,-25,9
26,9,-11
30,3,10
35,-19,-1
40,-11,5
20,0,15
28,-8,-17
29,-16,5
29,-12,15
26,-22,11
30,-10,-11
25,-6,8
24,-12,7
32,-10,-7
31,-18,12
32,-9,23
37,-20,-7
26,-7,-4
18,2,6
26,-10,8
34,-11,-9
41,-5,13
33,-23,4
28,3,5
41,-5,-9
28,2,-5
20,3,-4
25,-11,8
25,-4,11
25,-10,-16
31,-14,10
22,-10,16
39,-4,2
34,-23,11
33,-2,-10
32,10,-2
32,-29,28
30,-18,24
19,-8,-6
28,-3,-3
34,5,-10
34,12,-21
32,-3,10
33,5,-10
45,-11,-3
44,-13,7
22,-5,11
34,-4,-3
27,4,-14
27,16,-12
39,-3,-1
17,-12,20
16,-19,4
22,-7,-1
33,-5,0
30,-8,-9
35,-1,-3
21,-13,2
46,-4,-1
43,-11,10
38,-2,9
37,6,-9
40,-5,-4
34,-16,17
24,-14,5
31,6,-13
25,-3,-4
39,-7,3
34,-1,5
39,3,-7
30,-1,-3
33,-9,5
25,-6,6
22,-10,10
33,-12,-1
33,2,-9
30,-3,2
27,-1,5
27,0,-2
40,-9,7
28,-18,9
31,-11,0
26,-6,0
35,-3,3
37,-2,-8
34,-8,-7
29,4,10
20,3,5
34,-4,-7
32,-2,-12
37,-10,15
40,0,5
15,-5,-6
32,-9,9
35,-3,-2
27,1,-14
23,2,16
29,-6,10
