ax,ay,az
41,-9,-10
21,8,12
24,-2,3
27,-12,20
51,-12,-18
41,9,19
40,-10,7
23,-5,22
31,3,-4
14,-2,12
48,-1,-13
39,-3,15
11,-3,-6
9,5,-20
24,-14,9
34,0,0
9,9,0
36,2,-15
29,-4,21
23,-15,14
25,2,-2
57,-13,-9
13,0,22
39,-10,15
21,12,10
44,5,-23
43,0,17
36,1,-2
37,-1,-1
34,-5,-15
31,8,13
34,-4,17
40,2,-6
44,2,-10
14,-8,18
38,-22,26
34,-3,7
14,6,5
27,-23,-2
51,-3,4
48,-9,-1
-25,2,-3
45,-5,-6
47,15,-6
31,-18,24
-2,0,-20
50,-7,3
55,-7,9
13,-15,22
27,15,-21
49,-15,-6
40,3,16
38,-8,5
20,2,3
29,0,7
34,-13,4
36,-1,21
30,3,-13
11,11,-10
25,3,-7
37,-4,12
37,3,13
27,0,-18
9,8,6
48,-10,20
44,-8,9
-4,7,0
21,8,-17
27,-7,3
39,-3,16
47,-5,-3
27,8,-8
18,14,13
48,-4,-9
35,-6,6
29,10,13
35,8,-25
25,-1,1
23,-6,26
48,-6,6
47,2,-22
7,14,-2
17,5,7
63,-4,5
52,-10,2
12,14,-4
13,13,3
52,-10,2
41,-14,6
19,-3,-4
30,-5,8
30,10,-8
23,8,-21
39,-5,1
36,-17,34
27,4,1
43,-7,2
38,10,-15
22,12,6
17,-6,12
36,-14,21
36,-4,5
24,5,-21
29,7,-1
8,11,0
36,-17,25
45,-13,22
31,-5,7
28,-2,-1
23,8,-19
26,7,-13
35,-7,17
28,-10,13
22,4,7
37,5,-3
36,7,6
23,9,-12
59,-17,2
50,-2,2
24,-10,22
18,15,-6
20,15,-14
16,6,16
24,-3,-6
42,-11,8
