ax,ay,az
36,3,-8
19,12,1
43,-10,19
37,2,-9
35,-13,6
52,-10,11
28,12,-6
3,9,-18
60,-14,35
30,14,-7
30,2,-8
49,-3,22
23,4,-1
5,-8,-6
55,-46,55
-18,13,-3
40,11,-14
60,6,-5
43,3,12
22,12,-16
44,0,19
24,1,-16
55,-11,27
11,-4,1
-10,-5,17
51,-32,-7
48,-28,13
19,36,-25
10,29,-42
66,-20,28
23,-10,49
11,7,-2
84,-12,-10
51,-13,36
-2,2,-11
5,-11,10
22,-8,9
59,-4,2
36,-15,16
3,-15,5
20,0,-19
46,-3,3
31,-3,6
13,20,-4
21,-12,7
50,8,3
65,25,-16
3,9,10
46,2,-23
36,-19,16
30,-7,21
13,-10,14
21,-10,-14
44,8,-19
15,1,15
24,7,-14
63,-13,9
37,3,4
38,18,-13
30,-15,39
30,21,-23
39,5,1
26,-4,13
32,1,5
6,-24,28
37,8,-14
50,-9,6
27,-18,10
12,-6,-11
35,-13,6
36,8,7
5,5,-23
55,-21,19
35,1,2
7,1,22
34,10,-11
19,6,-2
11,-30,17
30,-10,1
37,-2,-2
27,12,-24
32,-11,-12
61,-23,17
18,-7,25
7,3,-29
44,2,-3
18,-7,1
26,15,-54
66,-20,13
25,-2,4
21,11,-13
54,-9,13
41,0,22
4,-12,-17
29,2,-17
48,-3,-11
37,-1,14
-7,5,-20
17,-3,19
39,-10,-11
50,-24,9
2,11,-6
16,-9,10
47,10,-28
35,22,1
38,26,-8
27,19,-23
35,-16,5
8,14,7
14,-3,-40
2,8,-17
47,-16,26
33,11,-10
10,-10,-6
38,-6,21
8,29,-45
-6,2,-4
33,-19,18
49,-12,5
0,26,-9
46,13,-47
46,18,0
31,10,4
-3,-13,9
49,-20,-3
34,-25,29
20,-11,1
42,-31,48
1,18,-28
40,8,20
24,14,20
35,11,-17
4,-18,16
20,-16,35
17,-6,-47
29,-16,7
20,-14,17
40,-23,23
5,29,-17
73,-5,1
42,5,7
4,-11,27
34,4,6
11,-7,15
34,-18,5
36,8,-38
35,-24,1
16,-24,12
41,7,9
64,21,-43
18,-10,16
42,7,11
3,-24,9
20,-21,23
18,-25,1
19,-24,-15
40,19,-18
33,-15,35
5,32,-23
72,1,4
24,13,-20
31,-17,-10
2,-6,10
44,-18,6
56,6,17
4,-10,-23
75,-28,3
-1,18,1
24,1,39
24,-2,15
54,-13,-11
24,21,-20
36,-18,-11
30,2,-25
65,-24,-18
61,29,-22
-12,-10,28
5,5,-12
-4,18,-36
54,-27,56
49,3,-6
45,15,-18
-6,10,-1
27,-15,2
59,-13,12
16,12,-4
53,-17,14
9,22,-21
17,-16,27
18,-15,-4
19,-21,-1
21,-30,32
50,-9,-8
34,11,3
56,15,-3
29,3,5
28,4,-9
29,-1,-6
25,13,-17
14,8,11
25,-5,-2
19,-23,-2
22,-12,17
23,-10,-12
59,-1,5
48,14,13
20,1,1
42,0,-19
40,-8,27
39,2,0
28,-17,6
23,-12,17
12,-20,-3
28,-12,-16
33,3,-4
34,-6,3
35,6,-14
11,-12,17
28,3,-1
52,11,-8
45,5,2
34,5,-2
26,-6,-3
43,-2,7
32,-9,17
12,-10,4
17,-10,-7
22,-6,4
48,-3,3
27,-15,-16
20,-5,14
30,-2,1
46,11,-5
37,13,-19
37,1,5
21,2,-25
15,3,17
44,-7,5
21,-12,16
31,-2,-15
42,0,-10
46,8,-13
10,-11,7
12,-7,-3
22,13,-8
48,16,13
27,-5,4
32,7,-26
42,15,2
28,-6,27
36,10,-13
20,-11,-5
16,-8,10
13,-10,-1
17,-16,12
34,-6,-7
55,-22,-6
17,15,-22
17,-9,20
33,-6,23
56,12,-15
50,-2,3
31,-5,16
34,12,-9
40,3,1
25,9,2
37,16,-13
39,2,-8
32,-4,7
19,-17,8
26,-12,11
36,-7,4
30,-8,-2
12,-1,-26
53,4,-4
21,-14,9
31,-6,18
36,4,-11
46,3,13
21,-6,-1
61,-10,-3
39,9,11
29,6,-10
36,7,-10
36,-8,25
11,0,-8
35,-17,-7
27,-2,10
23,-17,22
19,-1,-5
40,1,-7
12,-14,10
26,-17,-4
30,11,-17
33,-2,2
14,-7,-13
52,5,-14
19,2,1
20,-1,20
51,14,-19
40,4,10
21,-5,8
42,5,-6
47,2,2
25,5,-2
45,8,-6
24,-5,3
25,-4,2
44,-3,2
15,-12,6
5,-1,3
37,9,-15
28,-15,12
17,3,1
26,-2,-5
25,-15,0
23,8,-6
36,1,-4
18,-17,5
32,3,9
35,-2,-3
28,-7,17
34,9,-3
28,1,5
31,1,11
47,8,-5
34,-9,17
30,12,-8
46,1,0
27,-1,2
42,10,-3
23,-4,2
36,4,-1
30,1,-2
22,-5,1
23,0,-7
32,-5,8
21,-11,18
26,-9,20
23,4,-12
27,-12,2
40,4,-21
28,-3,6
28,-2,-5
