ax,ay,az
24,-4,1
30,0,-6
39,-3,-3
23,2,-2
33,2,-15
39,-1,-8
30,-9,-9
27,-1,-9
37,-7,5
32,-4,-1
34,7,-13
40,3,-7
20,-5,0
18,-8,-2
39,0,-1
32,0,-8
36,-4,-1
29,8,-7
31,1,-8
21,11,-16
31,-5,-10
20,3,-7
37,-9,-1
27,-9,0
32,-1,-9
28,-4,-4
25,3,-14
20,3,-3
13,2,-6
27,11,-24
23,0,-11
27,1,-9
36,-6,-9
32,-1,-10
35,-13,2
42,-4,3
42,-20,13
25,-5,-2
11,-7,-1
17,-11,8
16,-2,-6
23,-9,7
29,-3,-5
31,-7,3
38,-7,4
38,-13,4
41,-7,-2
42,-9,5
27,1,-5
33,-3,-4
25,-1,-5
28,-6,-6
23,1,-1
27,-2,-3
30,-5,-4
33,-1,-6
33,-7,4
27,-6,-3
33,-5,-2
35,-5,-3
28,-2,-2
32,-1,-2
25,0,-3
26,3,-8
27,-1,-9
23,-7,-8
37,-13,0
38,-12,0
43,-8,-4
41,-4,1
28,-1,-11
30,-7,-6
26,4,-7
28,-3,-11
26,3,-15
37,-11,-5
40,-7,-5
44,-12,1
30,-12,7
30,-6,5
39,-4,-1
44,-19,3
32,-11,0
34,-3,-6
31,-11,-3
27,-11,-11
22,-1,-7
22,-9,-14
29,0,-14
45,-18,18
34,-16,1
32,-8,-11
37,-7,0
25,-4,-1
21,3,-14
25,-4,-9
32,-15,-6
34,-17,3
34,-16,-1
34,-8,-8
23,-8,3
10,5,-6
30,11,-12
40,-12,8
32,-17,-3
35,-9,-9
34,-8,2
21,-5,-15
25,1,-17
27,-9,1
30,-12,-5
35,-6,-16
29,-4,2
26,-1,-3
40,-4,-9
38,-9,4
33,-17,-2
30,-19,-7
24,1,-7
23,1,-13
26,-11,-7
32,-9,-8
34,-17,1
38,-17,0
28,-8,-3
33,2,-10
30,1,-9
24,-2,3
32,-15,5
31,-14,-2
30,-6,-6
25,-9,-5
33,-10,-1
35,-6,-2
28,6,-14
21,2,-12
26,-6,-2
31,-9,-3
35,-3,-8
34,-5,-3
31,-10,2
36,-12,3
29,-7,-8
27,0,-9
23,1,-5
31,-8,-5
36,-11,-7
34,2,-6
31,-4,2
35,-11,-1
33,-15,3
30,-7,-3
27,1,-11
27,7,-14
28,-2,-5
33,-16,4
33,-15,5
36,-10,-5
37,-13,6
30,2,-14
26,6,-4
38,-12,-5
33,-22,9
29,-6,5
29,-5,-7
29,-9,-8
26,2,-7
31,-16,8
45,-10,-2
33,-17,13
27,0,-3
23,1,-7
29,-2,-6
27,0,7
30,-11,24
33,-5,-5
26,-1,6
16,-8,-11
22,8,-2
42,-23,10
36,2,18
25,2,-14
37,-3,6
38,-13,15
29,-23,16
28,5,7
31,-21,4
37,-7,12
23,0,15
33,-5,-4
31,5,8
38,-22,-6
27,-4,22
22,-5,-3
25,-6,8
32,-7,-7
31,3,-9
29,2,6
31,-10,0
23,-14,20
21,-15,27
41,-5,-19
33,-3,15
27,-10,-3
22,16,-3
24,-13,-5
24,-1,10
26,-20,3
20,10,6
23,-2,24
31,1,1
32,5,15
24,-5,27
37,-14,16
29,-19,-7
26,-2,-11
18,8,0
33,-10,-7
23,-16,11
25,-29,10
43,0,-9
38,-7,2
32,10,3
16,20,-5
30,0,11
44,0,-10
22,13,-19
36,-9,23
30,0,-3
41,-12,10
37,-2,19
5,8,-1
36,-10,11
40,-4,33
7,8,-3
45,-18,10
32,2,-4
20,8,-10
47,-11,22
19,-4,25
7,0,4
54,-2,15
38,2,19
5,0,9
24,-2,0
24,7,7
24,10,-14
22,4,4
46,-7,9
22,-9,-13
38,17,-27
37,-11,8
46,9,3
18,12,-24
33,8,-25
23,-15,9
23,8,13
20,-1,-8
17,2,4
24,-8,5
38,-12,8
39,7,14
27,5,-17
16,3,5
44,-5,11
50,3,1
23,5,-13
15,6,9
35,-2,16
41,-14,3
30,0,-5
