ax,ay,az
32,2,-6
22,6,-3
45,-9,30
24,1,3
40,-20,7
32,7,-5
35,5,3
13,-8,21
31,-13,5
48,-20,10
35,-18,17
20,-4,-13
43,-1,-11
38,9,-17
31,-5,5
27,-5,6
29,-15,1
39,-7,4
34,-1,16
25,6,-1
29,0,-12
38,15,-5
19,7,-1
27,-5,-8
56,0,-1
13,0,9
40,4,-7
27,23,-4
13,10,-10
12,-5,3
36,-18,7
51,2,-29
38,-7,17
12,2,22
31,-1,-15
41,-12,11
34,1,-16
24,10,-5
35,7,12
26,18,3
14,-6,7
29,6,6
36,-8,11
27,-22,31
27,-6,-8
33,-3,-4
34,9,6
19,-13,1
24,5,-11
19,4,-10
29,-11,24
37,15,-18
51,0,-7
31,-11,13
38,7,19
39,1,-16
42,-7,7
28,2,12
30,-7,11
