ax,ay,az
44,6,-7
11,0,7
37,-7,17
33,0,12
18,7,14
30,0,14
30,3,-16
54,-5,3
32,3,-3
9,-11,13
19,-1,-15
58,0,-13
31,14,-14
20,3,-15
44,2,-8
28,-2,13
34,-7,8
37,10,-19
23,-10,12
37,-2,-10
37,-13,11
31,1,-1
33,-12,10
32,1,-7
45,-11,5
42,6,-10
37,10,-23
48,-6,29
29,13,-25
32,1,-20
41,-8,33
8,-2,12
31,-9,5
20,13,-3
-4,7,-5
61,4,-10
42,1,15
25,-4,14
27,-3,6
19,-1,-11
47,-9,14
29,-8,9
18,12,-8
39,-2,1
33,-11,7
20,4,-10
16,-6,5
18,-7,12
38,3,-8
35,-7,4
28,-3,-2
30,-4,-14
30,4,-7
28,4,-11
23,1,-4
32,-4,-5
32,-2,6
31,-3,10
36,-3,1
31,-1,3
21,2,2
18,-9,15
26,-4,-6
42,-6,17
12,7,0
3,-1,-15
37,-2,-5
42,-6,0
32,9,-12
14,-10,0
30,-9,0
37,-12,19
48,-5,10
46,-15,17
1,7,-13
27,-6,-14
41,3,-4
44,13,-11
36,2,-8
20,1,-2
36,-14,1
46,6,-20
15,-7,10
35,-14,26
27,-4,2
17,5,-12
36,-4,14
37,-5,-18
30,-4,3
25,8,-5
26,-14,-4
27,-7,1
26,11,-13
14,-5,-3
23,6,-7
30,-1,-1
26,0,-3
32,2,-8
40,-9,-3
-1,10,-4
37,-9,-21
51,8,-4
18,0,-7
28,1,-14
32,0,-25
26,4,5
10,5,-13
52,-3,-12
36,-11,11
22,-1,1
22,10,-9
32,-15,2
30,3,2
28,-5,-2
33,-14,12
42,8,-20
23,-7,0
31,-6,-5
44,-2,3
24,-8,12
25,-8,-4
38,2,-9
23,-11,14
2,3,-11
40,-8,9
28,-9,20
20,-6,-3
49,-15,0
54,1,12
-3,-9,-5
38,1,8
46,-2,1
16,-4,-4
33,-10,-1
41,0,-10
41,3,7
2,4,2
22,-7,-1
44,4,-8
25,-5,12
33,-7,5
52,4,-9
25,5,-13
19,7,0
28,7,-13
35,0,-23
26,-7,15
22,-1,-1
23,-8,-6
38,-2,-4
41,-2,3
23,-7,-4
34,5,-8
26,-9,9
15,-12,4
45,4,-20
45,-3,-7
41,-20,5
29,2,0
21,-17,3
40,-7,1
30,-8,8
9,-6,9
60,4,-7
46,14,-7
18,-11,15
28,3,-6
37,0,-12
19,4,2
23,-3,-2
32,-7,-8
28,2,-11
35,-5,-10
19,-7,9
31,1,2
33,-5,-2
30,0,-13
38,-6,1
25,-8,-2
52,-2,-21
31,-10,2
37,5,-14
33,-10,-7
38,0,-18
18,9,-6
64,2,-16
8,8,-11
51,-3,-15
41,4,-6
16,-2,-1
19,1,-10
46,-11,31
27,6,-20
21,-19,16
62,1,-4
13,2,-2
26,7,-16
48,-1,0
41,-14,15
26,-6,-3
18,-9,-9
47,3,-15
47,-7,21
15,-9,-7
44,3,-7
16,-1,-14
29,-6,-25
34,-2,20
1,5,3
15,-12,-12
54,-9,-6
21,-15,5
28,-6,-6
64,-14,1
31,-8,-6
40,-10,-7
25,4,5
30,-9,-6
34,-2,-5
32,-18,15
38,6,-7
34,-12,7
27,-5,13
25,8,-1
45,5,-2
31,-9,10
28,1,-7
38,5,3
20,-11,-1
27,2,-11
35,0,-14
38,0,-9
25,-11,11
21,-9,18
39,6,-16
39,-4,-12
29,-5,-3
26,-5,15
30,-7,0
40,-6,-27
28,-1,6
37,-7,-5
28,-2,11
40,5,-6
38,-5,-5
25,-7,0
36,7,1
20,-1,-6
35,10,-15
19,-1,5
22,-9,3
33,8,-12
24,-1,-5
26,-14,6
35,4,-2
29,0,3
20,-7,12
39,0,-9
17,-9,3
42,-4,-17
21,-5,5
30,-13,0
41,-10,4
36,-10,-4
28,5,-22
23,-7,9
39,4,-10
26,-14,11
38,-5,3
42,-18,-4
44,-5,-2
25,1,7
49,7,-15
38,-1,0
34,8,8
20,-8,-1
24,-1,5
51,-12,-21
36,-8,12
21,-4,-14
46,-1,-4
41,7,12
17,-4,-5
65,-3,20
25,8,-34
17,-11,14
43,4,-14
39,-5,-2
3,-2,30
19,-4,-9
44,-16,-12
25,-8,5
24,-12,19
26,11,-34
33,-11,16
28,-11,30
25,10,-25
15,-6,4
41,0,-6
40,-9,15
32,1,-1
34,0,7
36,-4,8
