ax,ay,az
44,-10,15
9,6,7
16,12,-9
42,-2,-2
23,3,11
27,-2,15
26,3,26
17,5,17
33,1,3
32,-9,19
42,7,8
26,10,-12
35,2,-6
20,-1,23
37,11,-38
53,-1,6
35,6,9
19,1,-20
41,11,-17
40,-2,24
-4,-16,21
24,0,-8
49,-29,20
20,0,7
14,-2,5
49,-21,3
29,3,-18
-17,-21,42
72,7,-18
49,14,20
-16,22,-9
43,-17,20
63,-1,-2
78,-7,43
-6,16,-4
11,-11,17
4,9,-2
8,-10,-5
39,-2,18
10,14,-38
58,-13,-11
57,-18,32
12,0,-18
33,2,19
42,19,1
27,-12,27
27,-5,16
37,14,-7
19,-9,15
29,-10,15
24,1,-12
28,10,-20
-14,13,19
31,6,-32
36,-4,-15
16,10,4
33,-13,-1
32,-2,-5
35,-11,48
15,16,-15
35,-11,26
5,9,7
22,-5,0
28,16,7
17,5,13
11,9,-25
35,-14,28
-5,5,-7
49,-20,4
36,-2,-10
31,-25,44
31,4,-18
29,-5,-2
64,-12,21
41,-8,14
1,-3,-21
69,-18,22
34,3,10
31,3,-7
34,2,17
18,3,-6
18,-14,39
60,16,-18
59,16,9
0,21,-14
35,-8,-24
-5,-8,7
30,-8,23
58,2,-5
30,-6,12
36,-16,22
15,-3,-6
13,-4,5
50,-7,23
33,17,-45
15,-2,-3
37,-8,13
35,-10,17
16,-3,-6
2,15,16
26,3,6
21,-8,10
52,-9,22
28,6,-1
50,9,-5
18,2,11
19,-11,-17
23,-14,9
36,-1,7
40,-13,-7
64,-17,5
37,2,28
15,-3,5
46,5,-33
40,15,-20
20,3,1
29,-13,-30
14,-4,5
35,-4,2
-8,8,12
30,-4,-21
46,-8,-14
25,6,12
20,-10,-2
60,2,4
79,22,-11
-2,-49,-12
55,5,-50
39,24,-5
-16,-2,24
56,-10,33
1,19,-11
16,-21,4
52,29,-11
-7,11,-29
35,-6,-8
54,6,14
15,-5,13
36,10,-7
38,6,0
29,3,7
34,9,-13
17,3,12
31,4,7
28,12,-4
8,7,21
33,-6,5
42,-6,9
33,3,12
13,-1,20
17,10,-11
32,16,9
31,-7,19
33,-10,11
32,7,0
26,3,3
33,0,6
28,12,8
30,3,10
33,-2,13
20,8,7
31,8,-5
34,13,4
36,6,18
27,4,-19
25,9,-20
28,-5,15
37,-6,7
30,-4,0
19,-6,-5
31,-8,5
36,-7,13
34,0,9
21,3,-2
28,8,9
41,4,9
27,3,-3
37,-4,13
30,-5,8
24,-5,8
31,-7,7
26,-3,7
31,3,8
45,11,14
28,7,21
28,7,-11
33,-7,-5
23,-6,-8
34,-9,-5
30,-5,9
34,-1,15
27,12,-2
39,1,11
22,-5,3
34,-4,7
28,-7,11
19,-5,11
37,3,12
14,2,-2
33,0,10
27,-9,29
20,11,-10
30,9,10
28,9,-5
29,6,-19
31,6,-4
30,-12,-7
41,-7,-7
11,-19,38
-1,-11,26
65,1,10
30,-9,5
18,8,-23
48,0,0
17,-5,20
22,11,7
44,-5,-5
25,3,11
24,-2,7
40,9,-7
19,4,4
14,5,3
36,-7,3
23,11,0
26,2,2
19,1,-9
31,-6,20
24,1,2
28,-4,7
19,4,-1
62,-13,15
21,0,10
27,0,17
33,1,1
40,-5,24
33,-14,27
43,4,16
26,2,7
41,-2,11
32,-5,24
30,8,9
35,1,10
19,-1,12
45,-2,7
23,0,5
31,0,18
28,-5,11
47,-3,12
26,0,16
34,1,11
20,-1,-6
38,-2,20
28,4,-4
34,4,5
14,3,4
39,-5,12
32,3,-4
38,4,12
14,-5,6
23,5,14
36,0,8
32,-3,13
22,-2,10
20,3,-5
35,6,6
18,-1,1
40,-5,10
13,3,-1
30,-8,9
41,-3,11
38,-6,14
25,0,13
26,-6,-11
31,-8,13
