ax,ay,az
2,16,-16
27,-10,-5
49,-6,9
40,0,14
36,-1,-1
22,-11,1
23,8,-4
29,2,-8
30,15,1
18,-6,9
35,8,-1
33,0,-5
37,4,-3
28,0,-2
28,3,10
24,-1,2
34,1,-3
29,-3,-9
29,-2,15
27,-11,3
40,13,2
11,-2,0
64,6,-1
27,-8,8
30,7,-2
22,9,-4
46,-5,5
42,-10,-2
20,-9,-13
39,-15,34
20,3,-7
36,-5,8
46,-7,6
26,9,-12
21,5,-5
43,16,1
26,13,0
32,5,-6
41,2,5
63,2,7
38,-1,18
27,12,10
40,19,-4
41,13,1
13,11,19
35,2,3
33,-8,3
47,2,3
26,-12,14
24,13,-7
41,21,-32
11,16,-12
20,16,11
29,12,11
33,7,4
38,-27,23
33,-31,26
21,-10,7
55,-2,0
23,7,8
31,6,18
43,22,2
58,13,-12
9,0,-4
24,6,14
47,-15,-7
33,-5,8
25,-7,28
6,3,-7
23,11,-34
59,13,2
29,-14,18
32,0,6
45,9,-4
43,-3,12
45,12,8
20,6,3
16,-8,29
33,13,-9
24,-6,14
41,17,-9
36,4,-11
52,10,11
38,4,5
27,12,4
34,-5,12
45,-1,6
33,-1,-4
18,2,15
23,-11,18
19,4,5
34,-12,21
32,3,-26
71,-11,53
-17,2,-11
15,7,-22
54,-3,20
20,0,-10
34,9,19
28,17,-45
51,-16,31
29,12,-2
30,-9,-4
25,8,-8
32,10,1
25,-10,6
25,-2,8
31,17,-6
20,-1,12
28,-8,3
31,-1,-14
45,-6,12
28,10,5
17,12,-12
19,-2,16
35,8,-8
55,4,14
22,3,9
47,8,-7
39,-12,1
30,0,-16
49,-10,25
40,-8,13
10,2,5
19,19,-19
31,10,8
51,-3,8
36,-17,13
29,-8,-4
21,3,-7
10,0,15
23,14,-4
35,-13,10
26,-12,13
28,-2,9
14,13,-10
20,14,4
37,4,-3
43,17,-14
44,2,24
8,3,-6
43,-11,3
25,-4,-12
12,12,-12
45,1,14
47,5,7
26,14,-8
16,11,13
35,12,13
19,13,-8
41,-3,-13
41,-16,26
27,-11,-2
59,-2,2
36,-8,5
23,-4,-1
28,-5,-3
25,-13,12
25,-9,6
36,-4,-2
31,-2,-1
30,-3,1
29,-9,-1
20,-11,12
25,-2,-2
25,3,-9
25,1,5
34,-1,-5
31,0,-4
29,6,3
29,2,6
22,-5,-6
27,-2,11
40,-4,5
35,-3,4
37,4,2
29,-5,14
32,-1,6
25,8,-6
38,-9,10
36,5,-7
36,-4,-14
28,7,-6
15,14,-18
22,11,-9
40,1,-9
38,6,14
24,1,-1
23,-13,9
38,6,-31
24,-9,3
24,-2,18
32,3,-1
34,1,-15
20,-6,13
24,6,-3
36,-2,1
20,-1,-11
27,8,-9
49,-3,6
25,-5,5
29,3,-5
32,17,-11
36,-13,-5
35,10,3
29,-7,-1
37,-6,-2
33,10,3
37,-9,-6
29,11,1
30,-4,-9
33,11,-5
24,-9,5
31,19,-15
27,-9,-3
31,13,-4
25,-8,0
35,13,-5
41,-9,-7
10,13,-5
32,15,-3
18,-6,-17
36,11,-4
27,-5,17
29,-14,-8
22,18,-24
40,3,24
27,-9,-5
43,11,-1
48,-1,4
27,-9,-12
25,11,3
36,13,-7
23,-6,-7
24,-6,-7
38,19,-12
50,4,-2
34,4,5
13,-6,8
47,-10,-16
31,-5,-2
18,6,-4
58,5,-18
4,13,11
46,13,-21
35,7,-7
9,6,14
50,-10,-16
16,-6,-13
-21,-11,-22
35,-7,0
25,-6,-17
21,9,-27
24,-5,8
15,-8,6
40,1,-24
32,-19,15
7,-10,-2
26,1,-5
42,7,-12
30,8,2
15,1,-5
37,5,-10
45,0,6
34,-14,6
21,3,-8
34,18,0
34,15,-4
33,12,-12
42,4,5
37,-3,12
45,14,-13
30,4,4
19,-2,6
26,3,5
28,-14,3
33,-18,2
34,-18,0
31,-24,10
21,-5,-5
28,1,-4
35,10,-7
24,15,-2
28,17,-7
25,17,-11
39,-1,4
44,4,-6
38,-13,2
28,1,-9
26,2,-17
30,-5,-6
23,9,7
29,16,-5
30,3,-2
34,-23,6
29,-26,7
26,-13,5
43,-1,-5
43,16,12
33,0,10
26,11,-20
41,19,-11
40,8,1
29,4,1
23,-20,1
19,-15,-10
43,-9,4
21,-7,19
30,-20,2
41,6,-16
35,-3,0
24,-21,13
33,0,14
43,10,-9
40,9,-4
27,-15,16
28,3,-27
36,15,-3
24,-2,17
30,-9,-3
19,2,-10
23,7,1
19,-16,0
29,-13,9
35,12,-9
48,-12,-7
35,0,-8
28,7,14
41,-18,3
39,-3,-6
28,14,6
31,0,8
56,-4,-4
51,11,0
29,-6,26
22,20,-23
47,15,-14
6,-10,8
21,-6,2
31,2,-6
