ax,ay,az
30,-2,-11
32,-1,-5
32,-2,-10
32,0,-10
28,2,-7
28,2,-6
28,-1,-5
28,-4,-8
33,-1,-7
34,3,-4
30,1,-10
27,-3,-6
28,0,-5
28,3,-9
29,-1,-11
31,-3,-7
32,1,-1
31,-1,-6
28,-3,-8
32,1,-10
30,3,-12
28,-2,-7
28,0,-3
30,0,-5
31,-2,-7
34,0,-10
27,5,-6
25,1,-6
30,-3,-10
31,0,-12
29,0,-3
33,-1,-7
31,-3,-9
32,1,-11
30,3,-10
28,1,-6
28,-1,-3
28,-4,-7
33,-2,-7
27,-3,-5
29,1,-9
31,2,-13
29,-4,-7
28,0,-2
30,-1,-5
31,-1,-8
33,-2,-10
27,3,-5
28,1,-7
29,-4,-8
28,0,-5
35,4,-7
34,-2,-8
26,-4,-5
30,2,-11
28,2,-9
27,1,-5
30,-4,-6
29,2,-12
32,0,-4
31,0,0
31,0,-10
29,-2,-8
27,2,-5
28,3,-8
30,1,-12
32,-3,-10
31,1,0
30,0,-4
32,-2,-10
32,1,-9
25,0,-5
27,2,-5
31,0,-10
30,0,-2
31,-1,-4
33,-2,-10
32,0,-8
26,1,-7
27,3,-5
31,-1,-10
30,-1,-10
31,-1,-4
30,2,-2
32,-1,-8
33,-3,-9
26,3,-6
26,-1,-5
30,-2,-11
31,-1,-11
29,-3,-4
27,0,-3
33,1,-3
34,2,-4
33,0,-14
33,-2,-8
25,0,-6
27,0,-6
31,1,-11
28,0,-8
30,-3,-9
30,0,-12
33,1,-7
30,-2,0
36,-1,-11
33,0,-3
30,-2,-9
30,-1,-12
26,3,-6
25,0,-6
29,0,-11
29,0,-5
30,0,-10
30,0,-3
29,-5,-1
33,-2,-8
33,3,-5
31,0,-10
29,-2,-11
28,2,-7
29,1,-8
29,-1,-11
31,-3,-10
30,-1,1
32,0,-6
32,0,-12
33,0,-11
23,1,-5
24,2,-4
33,1,-13
30,0,-10
29,-1,-7
30,0,-12
29,0,-3
29,-2,-1
34,-3,-9
34,2,-7
30,-1,-9
30,-2,-10
26,4,-6
26,1,-6
30,0,-12
32,0,-11
29,-5,-3
28,0,-4
34,2,-6
30,-2,-8
27,-2,-7
29,-1,-8
30,1,-11
29,-4,-8
29,-2,-3
34,2,-6
30,-3,-5
25,-2,-3
28,3,-7
32,-1,-12
29,-4,-9
30,-1,-3
30,1,-4
31,0,-10
24,-3,-2
29,-3,-8
31,5,-14
30,-3,-7
29,-1,-4
33,3,-3
32,0,-6
30,-1,-11
34,0,-11
24,1,-6
25,0,-3
33,2,-11
28,1,-9
30,-3,-10
30,0,-12
32,1,-5
30,-2,0
34,-2,-9
35,2,-8
28,-1,-7
28,-2,-8
29,1,-8
29,-2,-6
29,-2,-11
33,0,-5
31,-1,1
32,0,-10
31,-1,-11
26,2,-3
27,2,-6
30,0,-12
31,-2,-9
31,3,-1
32,-1,-4
30,-3,-8
32,1,-10
31,3,-12
30,-3,-6
29,-2,-3
29,-1,-10
32,0,-4
30,0,1
33,0,-12
32,-2,-12
24,2,-3
24,1,-5
30,-1,-12
32,0,-11
30,-1,-4
28,1,-3
36,1,-10
34,-1,-9
26,-1,-6
30,0,-8
31,2,-10
29,-1,-8
29,-3,-7
29,0,-11
32,0,-6
33,0,-12
35,-2,-10
25,0,-7
30,-1,-8
29,0,-8
28,2,-9
31,-3,-9
30,0,-12
29,0,-4
30,-2,-3
31,-1,-8
34,0,-10
26,2,-5
24,2,-5
30,-2,-10
31,-2,-8
31,2,-2
32,-2,-4
32,-4,-8
31,0,-10
28,1,-9
28,2,-7
