ax,ay,az
27,-1,-1
31,1,-7
27,5,-6
33,-1,-2
33,3,-5
30,4,-7
32,0,-6
30,1,-1
29,5,-8
29,0,-6
30,-3,-4
33,1,-5
32,4,-3
31,2,-7
29,-1,-1
28,-1,-5
29,-3,-6
29,7,-8
28,5,-7
26,6,-7
30,1,-6
30,-3,-4
29,3,-8
30,1,-5
31,-2,-3
29,1,-2
30,3,-6
28,5,-6
29,3,-2
29,0,-7
28,0,-7
30,2,1
30,0,-2
33,2,-4
31,0,-3
27,1,-1
30,4,-6
32,2,-9
29,-1,-3
28,3,-5
34,5,-3
34,4,-3
30,1,-7
33,4,-7
28,3,-1
30,5,-5
30,3,-8
28,1,-6
29,1,-2
30,-1,-3
32,2,-5
34,5,-4
31,4,-6
29,-1,-3
27,2,-5
29,1,-6
31,3,0
32,3,-4
30,4,-5
29,1,-4
31,-2,-4
28,6,-7
31,1,-6
31,-1,-5
32,0,-6
33,3,-2
31,2,-7
29,0,-6
29,3,-6
31,-2,-5
30,-2,-5
29,1,-8
32,2,1
32,1,-3
30,2,-8
29,2,-5
28,0,0
28,-2,-8
29,1,-8
31,0,1
32,-1,-3
30,0,-8
32,-2,-7
30,-2,-3
29,1,-7
30,2,-6
32,-3,-4
30,0,-2
31,0,-5
30,6,-9
30,1,-3
30,-3,-3
30,-2,-4
31,4,-4
30,0,-4
29,2,-2
29,5,-6
27,1,-6
29,-1,-4
33,0,-6
33,7,-5
31,2,-8
30,0,-3
29,5,-8
30,-1,-5
29,-2,-5
29,2,-7
32,2,1
30,0,-3
32,6,-5
30,4,-5
29,0,-2
27,1,-7
31,3,-9
30,0,-2
30,4,-3
32,3,-5
30,1,-3
29,4,-2
29,8,-7
29,1,-6
29,-1,-4
33,2,-5
32,5,-1
32,1,-7
30,0,-4
28,5,-7
30,0,-6
30,-3,-3
30,2,-5
32,4,-3
30,-2,-2
28,3,-4
30,6,-9
28,-1,-5
28,-2,-4
34,2,-6
31,2,-2
32,-2,-6
30,-2,-5
29,1,-7
29,-1,-6
31,-6,-4
30,2,-5
33,1,-4
32,2,-7
28,-3,-3
29,0,-7
30,-1,-7
31,-4,-3
31,3,-5
33,2,-5
32,-2,-5
28,1,-4
31,3,-7
29,0,-5
28,-3,-5
30,1,-4
31,0,-4
30,-2,-2
31,2,-6
29,5,-7
27,2,-3
28,-1,-6
30,-1,-6
31,2,-1
31,1,-4
32,5,-6
30,-2,-3
29,1,-2
28,6,-6
30,0,-8
28,0,-6
33,3,-6
31,3,0
32,-1,-5
31,3,-6
30,6,-7
31,-2,-5
30,-3,-3
31,1,-6
33,3,-2
32,0,-7
28,1,-5
30,3,-6
30,-2,-3
30,-1,-7
26,7,-4
39,-1,1
36,-5,-1
27,5,-7
31,4,-11
29,-3,0
28,3,-3
29,3,-6
30,0,-4
33,-2,-2
33,0,-2
31,5,-8
31,2,-2
30,-1,-7
28,-2,-6
30,3,1
30,0,-2
32,4,-6
30,0,-4
29,0,-1
29,5,-5
29,0,-7
28,0,-5
34,-1,-7
33,3,-4
30,4,-9
30,0,-4
29,2,-5
31,1,-8
29,0,-2
34,-2,-3
34,3,-2
30,4,-8
27,2,-1
30,0,-6
31,1,-8
29,2,-3
33,3,-5
31,3,-6
31,1,-5
30,2,-4
29,3,-7
30,2,-5
32,-2,-2
31,1,-4
31,2,-6
28,5,-6
29,2,-3
29,-1,-6
30,3,-9
29,-1,0
29,1,-3
33,3,-4
34,0,-6
27,0,-2
