ax,ay,az
32,2,-3
33,0,-4
28,1,-7
30,1,-8
30,-1,-3
31,2,-6
28,1,-6
28,-1,-4
33,-1,-6
34,3,-6
30,2,-6
28,1,-3
29,-1,-8
30,-1,-7
32,2,-3
33,4,-8
30,2,-7
30,0,-4
29,2,-6
27,-2,-6
28,-1,-5
34,4,-6
34,1,-7
28,-1,-3
30,2,-7
27,1,-7
28,-1,-7
33,2,-4
32,1,-3
30,1,-4
30,2,-7
30,2,-8
29,1,-5
28,-2,-4
31,1,-4
33,3,-7
32,1,-5
29,0,-3
30,4,-7
26,2,-4
28,-1,-4
36,1,-6
33,5,-7
30,2,-7
30,0,-2
28,0,-7
27,1,-6
34,2,-6
32,0,-4
29,1,-2
28,4,-7
26,2,-5
28,1,-8
32,1,-2
32,3,-6
33,-1,-6
27,0,-2
31,3,-6
27,2,-7
27,-1,-9
34,3,-4
33,2,-3
29,1,-4
27,0,-4
29,2,-8
27,2,-6
29,-1,-5
30,1,-5
35,3,-6
33,-1,-4
28,0,-6
31,0,-7
30,-1,-6
30,2,-9
29,0,-6
29,-2,-5
31,-1,-4
34,2,-9
30,3,-7
29,1,-5
27,0,-6
26,0,-2
34,3,-7
34,1,-5
29,-1,-3
31,0,-6
25,2,-5
28,0,-9
34,2,-4
32,2,-2
29,2,-5
31,0,-8
28,-1,-8
31,1,-2
31,1,-4
32,-1,-6
32,3,-7
30,2,-7
29,2,-3
28,0,-7
27,0,-3
33,3,-6
34,0,-5
29,-1,-2
30,2,-7
25,2,-6
28,-1,-8
34,1,-3
32,1,-2
28,1,-5
28,-1,-3
30,2,-8
28,2,-6
28,-1,-4
31,2,-4
33,4,-8
33,-1,-6
28,0,-4
30,1,-7
30,0,-8
28,1,-9
31,3,-4
30,0,-3
32,-1,-6
32,1,-7
31,2,-8
27,1,-4
28,-1,-5
35,0,-7
34,3,-6
31,1,-7
28,-1,-3
28,0,-8
27,1,-7
32,1,-2
36,2,-6
29,1,-6
30,1,-6
30,1,-7
29,2,-8
30,0,-5
30,-1,-4
31,-1,-3
31,2,-8
29,2,-7
29,1,-4
28,-1,-7
27,1,-4
33,3,-6
34,1,-5
29,0,-4
31,1,-7
24,1,-4
28,-2,-7
36,0,-5
34,3,-5
30,2,-6
28,0,-1
29,-2,-8
26,2,-7
32,1,-1
29,0,-4
27,-2,-2
29,1,-9
28,2,-8
29,-2,-6
29,3,-9
34,2,-2
34,-1,-3
28,1,-7
31,2,-10
29,-1,-3
30,1,-6
29,2,-7
28,0,-5
33,-1,-3
35,3,-5
31,1,-7
28,-1,-1
28,-1,-8
28,1,-8
30,2,-3
31,3,-5
33,3,-7
30,-1,-3
29,1,-2
30,2,-6
27,3,-7
27,0,-6
36,0,-7
33,4,-7
31,2,-7
31,0,-2
27,1,-6
29,2,-3
32,4,-9
30,1,-3
31,-1,-6
28,0,-5
32,0,-4
31,5,-10
32,0,-6
30,0,-3
30,1,-7
26,1,-4
29,-1,-5
34,-1,-3
33,2,-5
31,2,-8
30,0,-4
27,0,-7
25,8,-6
36,1,-4
35,2,-5
31,3,-9
27,0,-4
30,2,-5
29,3,-9
28,0,-5
28,-3,-5
34,1,-5
33,4,-5
31,1,-8
29,0,-5
28,2,-7
29,0,-6
30,-2,-5
32,0,-4
33,2,-4
29,-1,-6
27,0,-4
30,4,-9
27,0,-8
31,1,-4
34,3,-5
31,3,-8
30,-1,-4
28,2,-5
30,3,-9
30,2,-4
32,0,-3
31,1,-4
31,3,-7
31,2,-8
31,-1,-4
28,-1,-7
28,1,-6
34,2,-4
32,0,-4
29,-1,0
30,2,-8
26,3,-7
28,-1,-5
35,0,-6
33,5,-7
30,1,-7
