ax,ay,az
30,4,-5
32,3,-4
29,0,-2
29,2,-2
30,6,-8
27,0,-6
29,-1,-4
33,2,-5
31,4,-3
33,1,-8
30,1,-2
29,-1,-5
28,0,-5
32,4,-4
29,0,-2
30,1,-1
28,6,-8
27,1,-5
28,-1,-5
33,2,-3
31,2,-1
33,0,-8
29,-1,-6
29,4,-7
30,0,-4
31,-5,-4
31,4,-5
32,3,-8
26,1,-9
26,8,-6
25,14,-15
28,4,-6
32,-3,-1
30,1,-5
31,1,-3
31,5,-9
27,2,-6
31,-3,-3
32,2,-3
31,4,-3
32,1,-7
30,-1,-6
29,3,-7
29,1,-4
30,-3,-6
29,1,-6
33,3,-3
32,0,-3
29,-1,-6
32,1,-8
30,0,-6
29,0,-6
30,3,-5
31,-3,-4
32,-1,-4
33,2,-6
30,4,-7
29,0,-4
28,-1,-5
29,2,-7
30,1,-2
30,3,-4
33,2,-4
32,-1,-2
27,1,-2
30,5,-5
28,2,-5
28,-1,-5
33,4,-3
30,1,-5
30,0,-5
30,1,-3
29,4,-7
30,1,-5
32,-2,-2
30,0,-2
31,4,-5
30,5,-7
30,3,-3
27,-1,-4
29,0,-6
32,3,-2
34,0,-6
29,-1,-2
31,1,-6
28,1,-6
28,2,-6
34,2,-5
31,2,-1
31,0,-5
30,1,-6
29,6,-8
29,1,-5
30,-3,-2
32,1,-5
32,4,-4
29,1,-2
28,3,-2
29,7,-8
28,2,-5
30,-2,-3
32,1,-5
31,4,-5
31,4,-7
26,2,-5
28,-1,-4
35,2,-5
32,4,-3
32,1,-7
30,-1,-4
28,3,-7
28,3,-7
32,1,-2
35,3,-5
29,1,-5
31,0,-6
30,2,-6
28,0,-7
33,3,-5
32,0,-1
30,0,-3
30,3,-5
30,4,-6
28,2,-1
27,1,-6
27,3,-6
31,2,0
34,3,-3
30,2,-7
31,0,-6
29,1,-2
30,2,-8
30,1,-4
32,-2,-2
31,0,-4
30,5,-4
30,6,-7
29,3,-3
28,1,-6
29,0,-8
32,4,-2
29,0,-4
30,3,-5
29,8,-8
29,4,-3
29,-1,-3
31,3,-5
32,5,-3
31,-1,-4
28,2,-2
29,5,-6
28,0,-6
27,-1,-4
34,-1,-7
34,7,-5
31,1,-8
31,-3,-3
29,1,-8
31,0,-8
30,-2,-2
29,2,-4
32,4,-5
33,0,-7
29,0,-3
30,3,-6
28,0,-7
28,1,-7
30,3,-6
33,3,3
32,-1,-5
30,3,-7
29,4,-5
29,1,-1
28,1,-9
29,1,-8
32,2,2
30,-1,-6
29,2,-8
29,4,-6
29,-1,-3
30,-2,-7
31,2,-5
33,3,-4
33,-2,-3
29,0,-3
30,5,-8
29,0,-6
29,0,-5
35,3,-8
32,2,0
32,0,-8
31,0,-6
28,3,-6
28,2,-7
32,-2,-1
32,2,-5
31,2,-6
31,0,-4
29,2,-2
27,5,-6
30,1,-9
28,-1,-6
33,1,-5
30,1,3
32,-1,-7
32,4,-7
29,2,-5
28,1,-3
28,-3,-6
30,2,-8
30,-1,-2
32,3,-5
33,2,-7
29,5,-6
27,1,-3
28,-2,-4
32,0,-8
30,0,-2
29,2,-5
34,2,-3
32,-1,-1
29,2,-8
32,3,-10
30,-2,-1
29,1,-2
29,3,-8
29,2,-10
