ax,ay,az
25,2,-8
26,2,-6
33,3,-4
35,-1,-7
31,-3,1
32,0,-5
25,5,-10
26,-1,-9
31,1,-3
33,2,-6
33,-1,-3
29,0,-2
31,2,-5
26,2,-8
27,1,-10
29,2,-3
30,2,-2
32,-2,-1
33,2,-7
30,4,-5
28,4,-3
25,0,-9
27,1,-5
33,3,-7
34,-1,-4
31,-1,-1
32,1,-5
24,3,-8
26,2,-9
34,-2,-3
34,2,-3
33,1,-6
30,-3,-2
28,1,-8
28,4,-10
28,-1,-5
30,3,-4
34,0,-5
32,-1,-3
30,1,-2
31,2,-4
25,2,-7
26,2,-10
34,2,-3
31,-1,-5
33,-2,-3
27,4,-9
26,1,-8
35,0,-4
33,1,-4
32,1,-4
31,-3,1
26,0,-8
24,4,-8
33,2,-2
36,-2,-4
30,-1,-4
32,-1,-7
28,0,-5
29,2,-7
30,2,-5
30,-1,-5
33,-1,-3
33,0,-6
31,1,-5
30,0,-2
26,-1,-9
27,4,-9
30,0,-4
31,2,-4
34,0,-5
31,-1,-2
28,1,-2
31,2,-5
27,1,-9
26,0,-9
35,0,-7
34,3,-4
32,-1,-6
28,2,-6
29,3,-7
28,1,-6
27,0,-9
34,-2,0
34,-1,1
33,0,-7
29,-1,-5
27,0,-8
25,3,-7
32,1,-2
36,-1,-6
30,-1,-2
32,0,-5
28,2,-8
27,1,-9
32,1,-4
31,-1,0
31,0,-5
31,1,-6
30,3,-6
29,1,-5
28,0,-6
31,2,-5
32,1,-6
32,0,-3
30,2,-2
30,4,-7
25,1,-6
28,0,-8
34,-1,0
34,1,-1
32,0,-7
30,-2,-3
29,1,-8
28,2,-8
27,-2,-6
34,-1,-3
35,-1,-1
32,1,-8
30,0,-7
30,2,-5
29,-2,-5
26,0,-8
27,1,-8
34,0,0
34,-3,-6
28,-2,-2
32,2,-8
28,2,-7
27,-1,-6
32,2,-6
31,-1,-1
32,-1,-3
32,-2,-5
31,3,-7
30,1,-6
27,-1,-4
29,0,-4
33,3,-8
32,-1,-3
30,0,-2
31,3,-6
25,2,-5
27,0,-10
35,-1,-1
33,0,-2
32,-1,-6
31,-1,-1
27,1,-10
25,3,-9
33,1,-2
31,-2,-4
31,1,-5
29,3,-6
29,-1,-4
26,0,-8
28,0,-7
34,2,-3
34,-3,-5
30,-2,-3
32,-1,-6
24,2,-5
27,1,-8
35,0,-4
33,5,-4
33,1,-4
33,-1,-1
26,-1,-8
25,3,-7
34,3,-4
33,-2,-4
32,-1,0
31,3,-7
25,2,-8
28,-2,-5
32,-1,-4
29,3,-7
30,4,-6
31,0,-6
27,-1,-5
30,4,-5
33,2,-8
31,-1,-2
30,1,-3
31,2,-6
25,2,-7
26,1,-9
34,0,-3
31,-1,-4
32,0,-5
29,2,-9
26,-1,-9
34,1,-6
33,1,-2
32,-1,-4
30,-3,-1
27,1,-10
24,4,-8
34,-1,0
36,-2,-4
29,-1,-4
32,-1,-6
27,4,-10
25,1,-9
37,-2,-6
35,1,-4
32,0,-6
30,-3,-1
26,1,-9
24,4,-6
35,0,-1
36,-2,-4
28,-1,-4
32,0,-7
29,0,-7
28,0,-8
28,2,-5
27,-2,-6
35,-2,-1
34,0,-2
31,2,-7
29,1,-2
27,0,-9
33,1,-5
33,0,-3
30,-1,-3
29,-2,-2
28,3,-11
29,2,-11
33,-1,-2
37,0,-6
29,1,-7
30,1,-7
31,0,-4
29,0,-4
