ax,ay,az
26,2,-8
26,2,-11
29,1,-4
24,0,-9
36,0,-2
33,-1,1
33,0,-7
34,2,-7
30,2,-6
29,-1,-3
28,0,-8
30,-1,-8
26,1,-9
25,2,-8
35,-1,-1
36,-1,-4
29,2,-8
31,0,-8
29,-1,-2
30,1,-6
24,2,-5
26,1,-10
36,-1,-3
34,0,-1
31,0,-7
30,1,-8
30,1,-5
30,-3,-3
27,2,-15
33,0,-2
31,0,-1
31,0,-6
32,3,-10
29,2,-5
28,-1,-3
29,-1,-9
30,0,-8
26,1,-9
27,1,-6
36,0,-5
36,-2,-6
27,-1,-2
29,2,-8
29,0,-8
30,0,-7
28,2,-6
26,1,-9
35,-3,-4
35,-1,-2
30,2,-9
29,1,-7
30,0,-4
30,-2,-3
26,2,-15
25,3,-9
32,-2,0
33,-1,-4
32,2,-9
31,-1,-6
31,-3,-1
30,0,-5
25,2,-7
27,0,-13
32,-1,-5
33,-1,-7
34,-3,-6
28,-1,-2
30,2,-7
30,-1,-9
29,0,-9
29,1,-6
27,1,-5
36,-3,-6
36,0,-5
30,2,-9
29,0,-8
30,-1,-6
32,-4,-5
26,2,-12
26,2,-9
34,-2,-1
36,-1,-5
30,2,-9
31,0,-8
29,-2,-2
30,1,-4
25,2,-9
27,1,-13
35,0,-5
33,-1,0
32,-1,-7
32,0,-9
30,0,-4
28,-2,-2
27,0,-11
28,0,-10
29,0,-3
31,2,-6
34,1,-9
35,-3,-5
28,-1,-3
28,-1,-8
29,1,-10
27,1,-4
30,1,-6
35,0,-7
34,-2,-5
29,-2,-2
29,3,-7
26,1,-8
27,-1,-10
35,1,-6
32,0,-3
31,-2,-5
30,-2,-6
28,2,-9
28,1,-10
31,0,-2
35,0,-7
28,1,-9
31,0,-7
31,-3,-3
29,1,-6
24,4,-9
26,1,-12
35,-1,-5
34,-1,-3
31,-1,-7
28,-3,-4
29,0,-7
29,1,-8
29,0,-7
30,2,-6
32,2,-10
33,-2,-4
30,-3,-1
27,0,-10
25,4,-9
30,0,-4
30,2,-5
35,0,-6
35,-3,-5
29,-1,-2
29,2,-8
29,0,-10
29,-2,-8
31,1,-6
30,1,-2
32,-2,-4
29,1,-9
28,0,-5
29,-1,-3
27,0,-12
25,2,-8
31,0,-1
35,0,-6
30,-1,-7
31,-3,-6
29,0,-7
27,2,-9
30,2,-5
31,0,-1
32,-1,-4
29,1,-8
30,2,-8
32,-3,-8
29,0,-5
30,2,-6
31,3,-11
32,0,-5
32,-5,-3
30,1,-6
24,3,-8
33,0,-1
36,1,-6
31,0,-8
33,-1,-7
28,1,-3
30,2,-7
26,4,-7
28,0,-9
35,-1,-5
34,2,-4
31,0,-8
29,-2,-3
28,1,-8
28,1,-9
29,0,-5
32,2,-6
31,2,-9
31,-1,-3
33,-3,-3
29,2,-7
25,3,-8
27,1,-11
35,1,-5
32,0,-1
31,-2,-5
31,1,-8
29,2,-5
31,0,-4
27,1,-11
25,1,-6
33,-1,0
33,1,-2
33,0,-8
33,-2,-5
28,0,-2
28,0,-10
29,0,-9
28,0,-6
28,1,-5
35,0,-4
36,-2,-4
29,0,-4
30,1,-6
26,3,-7
28,1,-11
31,1,-5
30,1,-4
32,-2,-4
33,1,-8
29,2,-6
28,0,-2
27,1,-10
25,3,-7
32,0,-2
34,1,-4
32,-1,-7
31,-1,-5
30,0,-4
29,3,-8
26,2,-7
27,-1,-7
36,-2,-6
35,3,-8
31,0,-7
30,-3,-1
28,1,-9
27,2,-10
29,0,-5
32,2,-6
31,2,-9
29,1,-6
30,-1,-3
27,1,-10
25,4,-7
33,1,-3
35,0,-6
29,-2,-4
30,-1,-6
30,1,-9
27,2,-9
30,1,-6
31,0,-4
32,-1,-4
30,1,-8
30,2,-8
31,-2,-6
27,0,-7
28,3,-5
35,3,-9
35,-1,-5
29,-3,-1
30,1,-7
25,3,-9
26,2,-11
36,1,-7
33,1,-3
31,-1,-5
29,-1,-5
29,2,-7
29,1,-5
27,0,-9
27,2,-6
35,2,-7
35,-2,-6
30,-2,-2
30,1,-6
27,3,-9
30,1,-4
30,1,-5
33,0,-6
32,-1,-3
32,-1,-3
29,2,-7
25,3,-7
28,-1,-7
35,-2,-7
33,2,-10
29,0,-6
30,-3,-1
26,1,-11
23,4,-7
34,0,-4
36,-2,-5
30,-1,-7
31,-1,-6
30,-1,-5
29,1,-7
27,1,-6
28,0,-9
36,-1,-4
35,0,-2
31,-1,-7
30,-2,-5
28,1,-8
29,2,-9
29,0,-4
30,0,-5
33,0,-7
31,-1,-4
31,-2,-2
29,2,-6
25,3,-7
34,1,-5
36,-1,-8
28,-4,1
29,1,-7
28,2,-9
27,1,-9
32,2,-6
31,0,-1
32,-1,-5
30,1,-8
29,2,-7
31,-2,-4
27,1,-9
25,3,-6
34,1,-5
35,-1,-5
29,-3,-3
30,0,-6
27,2,-9
27,2,-11
35,1,-7
34,1,-3
30,-1,-5
28,-1,-3
28,1,-9
29,2,-9
30,0,-2
32,2,-6
30,2,-9
31,-1,-4
32,-3,-3
29,2,-7
25,3,-7
27,1,-10
35,0,-5
33,1,-3
30,-1,-6
30,1,-6
29,2,-8
