ax,ay,az
27,3,-16
28,0,-13
33,3,-9
34,1,-7
25,1,-9
27,-2,-6
26,6,-15
24,0,-11
33,-1,-4
34,7,-9
29,-1,-5
28,1,-8
30,1,-11
27,2,-13
33,5,-14
33,5,-9
27,1,-8
23,3,-9
25,-6,-2
27,-1,-7
30,4,-12
31,-2,-6
28,0,-8
26,7,-14
31,6,-8
33,3,-6
29,-2,-3
29,1,-6
28,5,-12
27,2,-8
32,3,-7
29,0,-6
28,4,-9
29,-4,-5
31,1,-6
30,4,-10
29,-2,-5
27,2,-10
26,4,-14
32,3,-8
33,2,-8
30,-3,-6
27,4,-10
29,-5,-5
32,-2,-7
30,2,-10
30,-3,-5
27,-2,-11
25,1,-10
34,3,-8
33,3,-8
30,1,-6
29,3,-8
29,-5,-7
29,0,-7
34,2,-10
32,-1,-3
30,-2,-8
25,2,-10
29,-1,-2
32,0,0
30,1,-5
25,4,-9
28,0,-8
30,2,-7
31,-1,-5
31,1,-6
30,4,-11
28,2,-4
29,2,-4
27,1,-11
25,0,-4
33,3,-3
33,2,0
31,1,-10
31,0,-9
30,1,-5
28,2,-5
29,3,-9
30,-1,-8
32,0,-5
32,3,-8
29,3,-7
29,2,-4
27,2,-10
24,3,-6
30,2,-1
34,2,-4
31,2,-7
29,0,-4
31,0,-8
28,3,-7
28,-1,-5
29,-1,-6
31,2,-5
30,4,-11
29,0,-5
30,2,-7
28,0,-6
28,3,-4
33,3,-12
34,0,-7
30,0,-2
26,1,-9
26,1,-4
34,4,-6
34,1,-6
30,0,-6
32,-1,-6
30,0,-8
29,1,-8
29,-1,-7
29,0,-5
31,1,-7
32,2,-10
28,1,-6
29,1,-5
27,0,-8
27,2,-4
34,3,-10
33,0,-8
29,-1,-3
29,1,-9
26,3,-4
29,1,-4
35,0,-7
32,1,-7
31,1,-7
33,-2,-5
29,-2,-8
27,3,-8
34,4,-7
32,0,-6
28,-3,1
30,2,-7
25,3,-9
26,1,-10
37,-2,-8
27,0,-4
31,1,-9
28,1,-10
26,-1,-9
37,-1,-9
35,0,-4
31,2,-9
29,0,-4
25,2,-8
24,2,-4
34,0,-3
35,0,-3
28,-1,-6
31,-1,-6
29,2,-9
27,2,-8
31,-1,-5
34,0,-5
28,2,-4
27,2,-5
29,1,-8
28,3,-11
32,-1,-3
36,1,-9
27,5,-9
30,1,-9
30,2,-6
27,2,-9
27,1,-5
30,-1,-3
33,1,-7
32,3,-5
31,1,-6
30,0,-3
27,0,-10
28,1,-9
33,2,-3
30,0,-4
27,1,-6
27,4,-9
27,5,-7
28,0,-10
28,-1,-6
33,2,-3
33,2,-3
31,0,-8
30,0,-5
29,2,-7
29,3,-8
28,0,-6
28,0,-7
34,0,-8
35,4,-8
29,0,-5
30,0,-4
27,1,-8
24,1,-4
33,5,-9
37,1,-6
29,-2,-3
29,0,-5
28,1,-10
28,2,-11
33,1,-4
32,2,-3
30,-1,-4
28,-3,-2
27,3,-11
27,3,-11
35,2,-5
33,0,-7
28,-1,-1
28,-1,-11
26,2,-7
34,2,-5
35,1,-9
28,-2,-1
29,1,-6
27,3,-9
27,1,-9
37,1,-9
34,3,-7
30,0,-5
30,0,-6
30,2,-9
29,0,-7
27,-1,-6
28,-1,-5
32,3,-6
31,2,-6
29,1,-4
29,3,-6
27,1,-6
28,-4,-6
35,1,-9
33,5,-9
29,0,-6
30,-1,-3
27,2,-11
26,1,-7
32,0,-3
35,0,-5
30,-1,-6
30,-1,-5
29,0,-10
27,2,-11
32,0,-4
32,2,-9
32,0,-4
29,0,-5
30,2,-8
27,0,-5
29,-2,-4
34,-1,-7
31,2,-9
30,1,-6
30,0,-5
29,-5,-6
27,-2,-3
32,4,-9
33,0,-6
30,-2,-2
29,3,-7
25,2,-6
28,-3,-4
36,0,-8
33,4,-10
29,2,-7
29,-1,-3
27,0,-8
25,2,-5
34,4,-7
35,1,-8
29,-2,-2
30,2,-7
24,2,-5
29,-3,-5
36,0,-7
33,5,-8
30,2,-5
29,1,-2
28,1,-10
25,2,-8
33,1,-3
29,0,-5
29,1,-5
29,3,-9
29,2,-8
28,-3,-5
29,-2,-4
34,2,-7
35,0,-8
29,-2,-4
30,0,-6
28,-2,-10
27,-1,-10
33,2,-7
32,1,-3
30,1,-6
29,0,-6
28,1,-9
27,3,-9
32,0,0
35,-1,-4
29,2,-8
30,2,-6
32,0,-6
29,0,-6
26,0,-6
30,0,-5
31,1,-4
29,4,-9
29,3,-8
30,1,-7
30,-1,-4
32,2,-6
29,3,-9
30,2,-6
30,1,-6
28,-1,-5
28,3,-4
33,3,-9
33,1,-7
30,1,-4
31,2,-7
24,1,-4
30,-3,-5
36,1,-8
32,3,-8
30,3,-9
31,-3,-6
29,-3,-4
29,-2,-4
32,2,-7
32,0,-5
31,0,-4
28,2,-8
26,-1,-6
28,-2,-4
34,1,-7
32,4,-10
29,2,-7
30,1,-6
28,-1,-4
30,4,-5
32,3,-10
33,0,-5
30,1,-7
28,2,-11
29,3,-4
31,1,-3
34,-1,-6
30,1,-8
29,3,-9
31,-2,-6
28,-4,-4
36,1,-7
34,3,-7
30,0,-5
29,-2,-4
28,1,-10
28,0,-9
32,1,-5
34,3,-8
30,1,-7
31,-1,-5
29,2,-7
29,2,-9
28,-1,-4
30,-1,-4
33,0,-5
30,1,-7
29,2,-9
31,-1,-8
30,-2,-2
31,0,-4
29,0,-6
31,0,-3
24,0,-4
28,-4,-8
36,0,-5
33,1,-7
30,2,-7
31,-3,-5
29,-4,-5
27,0,-5
34,4,-7
36,1,-7
27,-2,-4
30,1,-7
29,0,-8
29,1,-7
30,2,-5
33,2,-7
33,1,-7
29,0,-4
30,2,-7
25,0,-5
29,-4,-8
35,2,-5
33,2,-6
30,0,-4
28,-3,0
29,1,-10
27,1,-11
32,0,-6
35,1,-6
30,4,-10
31,1,-7
28,0,-4
30,2,-7
25,1,-6
28,-1,-8
33,1,-5
32,4,-6
32,1,-6
31,-3,-2
27,-1,-11
24,5,-9
35,3,-6
33,0,-8
29,-2,0
28,3,-6
24,4,-8
27,-2,-8
36,2,-8
28,-1,-3
29,2,-8
26,1,-9
26,-1,-8
37,0,-8
34,3,-8
29,2,-6
30,-1,-3
27,-1,-8
28,5,-6
32,2,-13
33,0,-6
29,-1,-4
29,3,-9
26,2,-4
29,1,-5
35,0,-6
32,1,-6
30,1,-7
34,-4,-5
29,-1,-8
24,-1,-5
35,-1,-4
36,-1,-7
29,-2,-3
30,1,-7
26,10,-8
27,1,-9
38,-1,-8
35,1,-7
31,1,-7
30,-1,-5
26,1,-9
25,4,-7
32,0,-2
32,0,-3
31,0,-7
31,1,-6
31,-1,-4
28,0,-10
26,1,-8
34,1,-3
35,0,-6
29,-2,-4
30,0,-6
26,2,-9
27,2,-10
36,-1,-5
35,1,-2
30,1,-5
28,-1,-4
27,2,-10
25,4,-10
33,1,-2
36,-1,-6
27,1,-7
30,1,-7
28,1,-10
25,0,-9
36,-1,-10
37,3,-9
30,2,-8
28,-2,-1
26,0,-10
