ax,ay,az
30,-1,-10
30,2,-5
28,-1,-3
35,2,-11
35,-1,-5
28,0,-8
25,-1,-7
29,-2,-7
29,4,-8
29,1,-10
29,-2,-7
31,3,0
32,1,-11
34,0,-9
25,2,-4
24,-1,-6
29,1,-10
28,4,-7
30,-1,-9
30,-2,-8
30,0,-2
30,2,-5
34,-1,-8
31,-1,-7
27,1,-5
26,3,-5
31,-2,-11
31,-1,-10
30,2,-5
28,0,-4
33,-1,-10
35,1,-7
29,1,-8
28,-1,-8
26,3,-6
28,3,-6
31,1,-11
30,-1,-10
30,-1,-2
30,3,-5
33,-1,-9
32,-1,-10
28,1,-6
27,4,-6
30,0,-8
28,-2,-7
32,-1,-8
35,4,-8
30,3,-11
29,4,-11
28,0,-7
29,-1,-3
29,-2,-8
32,1,-5
31,1,0
32,-1,-9
29,0,-9
25,3,-5
24,3,-6
32,-1,-13
33,-1,-11
29,-5,-4
27,-1,-4
33,3,-3
33,1,-5
30,-1,-10
32,-1,-10
27,2,-5
25,3,-5
31,-1,-10
31,0,-10
31,2,-5
30,0,-2
33,0,-9
34,-2,-9
25,3,-4
24,1,-4
32,-2,-11
34,2,-13
29,-3,-5
27,1,-3
35,1,-7
35,-1,-8
26,-2,-6
30,-2,-7
31,2,-10
29,-2,-9
29,-2,-6
32,2,-2
32,-2,-8
26,-3,-5
30,2,-9
31,3,-13
29,-4,-7
28,-2,-2
29,0,-5
30,-1,-8
30,0,-8
28,5,-7
29,2,-10
27,-6,-6
29,-2,-3
33,2,-1
33,0,-5
32,-1,-10
32,0,-10
29,-1,-5
25,2,-5
30,-1,-10
31,-1,-12
27,2,-2
29,-5,-5
34,-1,-5
33,2,-2
30,0,-9
30,-1,-11
26,2,-4
26,1,-6
30,0,-11
30,0,-9
30,1,-1
32,0,-11
30,-4,-9
28,3,-7
29,2,-11
28,-3,-7
30,-4,-5
32,0,-1
33,1,-7
28,-3,-7
32,1,-9
28,2,-7
27,3,-5
31,-4,-7
28,-1,-9
32,0,-8
32,5,-4
32,1,-11
29,-3,-7
29,0,-7
31,2,-11
28,-3,-5
30,-1,-2
33,-2,-7
31,0,-9
28,0,-6
28,5,-7
30,-2,-8
29,-4,-7
32,0,-6
32,4,-4
30,0,-9
27,-3,-5
29,1,-8
30,2,-11
29,-3,-8
33,0,-7
33,3,-2
32,1,-10
30,-3,-9
25,2,-4
28,3,-7
30,0,-11
29,-2,-6
32,4,-3
32,1,-5
31,-4,-9
31,0,-9
30,2,-11
28,2,-6
31,-5,-6
30,1,-12
30,2,-5
28,-2,-1
34,-2,-10
35,3,-7
31,-1,-8
28,-2,-9
27,3,-8
28,3,-6
29,-2,-10
31,-2,-8
31,2,0
32,0,-5
30,-4,-9
32,0,-11
29,4,-10
28,-1,-7
29,-2,-3
29,-4,-6
32,-2,-7
36,2,-9
28,2,-7
32,3,-13
29,-4,-9
29,3,-4
28,-4,-4
34,-2,-10
36,2,-6
30,0,-8
27,-2,-8
27,2,-7
25,2,-5
31,0,-12
33,-1,-10
30,-3,-4
28,-1,-4
32,1,-4
33,1,-8
27,-1,-7
31,-1,-9
29,3,-10
29,-1,-7
30,3,-4
27,-2,-4
33,-2,-9
35,-2,-7
28,3,-7
24,0,-4
30,-5,-9
31,-1,-10
29,1,-4
31,2,-7
34,-1,-9
32,-1,-8
24,3,-7
29,3,-5
32,-3,-7
30,-4,-9
29,0,-4
36,-3,-7
31,-2,-7
22,-1,-5
28,2,-7
30,3,-9
27,3,-8
31,-4,-9
31,1,-11
28,2,-3
29,-3,-2
34,-1,-9
35,2,-7
30,0,-8
29,-3,-9
27,4,-7
27,2,-7
30,1,-10
30,-2,-9
30,0,-1
30,1,-5
32,-4,-8
33,-1,-9
29,2,-8
27,4,-7
30,-4,-5
29,-3,-6
31,-1,-8
33,4,-6
30,2,-9
25,-2,-4
29,0,-8
31,3,-13
29,-3,-6
29,1,-3
35,2,-7
29,1,-8
26,-2,-3
