ax,ay,az
30,4,-6
29,2,0
28,2,-6
26,3,-5
31,4,1
35,4,-5
29,1,-5
31,3,-9
28,3,-5
29,3,-5
30,4,-6
34,2,-2
32,0,-2
28,0,1
29,5,-5
29,6,-10
27,1,-7
34,4,-5
32,2,1
30,1,-5
30,4,-5
30,5,-7
30,0,-5
29,-2,-2
31,0,-6
32,5,-2
33,0,-7
29,-1,-3
30,2,-6
30,1,-8
29,1,-8
31,3,-5
30,1,-2
30,-2,-3
31,2,-5
30,5,-8
29,1,-3
31,-5,-3
31,2,-4
31,5,-5
29,1,-3
30,1,-1
29,5,-6
27,2,-7
28,1,-5
33,2,-4
30,4,1
31,0,-5
29,2,-2
30,7,-8
29,1,-6
30,-3,-4
32,1,-6
32,4,-3
31,1,-6
29,0,-2
28,1,-6
28,1,-4
31,1,-1
33,4,-6
30,1,-4
31,0,-5
30,0,-5
28,4,-8
30,2,-4
31,-2,-2
31,1,-4
32,3,-4
29,4,-6
28,-1,-1
27,0,-6
30,1,-7
30,-1,-2
31,4,-5
32,2,-5
30,0,-2
29,2,-3
31,5,-8
29,0,-6
29,-2,-5
32,3,-3
31,2,-2
32,-1,-5
30,-1,-6
29,-1,-6
32,2,-5
29,-1,-3
32,0,-5
33,3,-2
32,1,-8
28,-2,-4
30,3,-6
30,0,-3
30,-3,-5
28,3,-5
33,4,-2
31,1,-1
30,-2,-7
32,0,-8
30,-1,-5
30,5,-9
29,1,-8
29,-1,-5
33,0,-4
33,4,-1
32,0,-7
31,2,-7
29,5,-6
30,0,-3
29,-2,-5
30,1,-7
32,4,0
32,0,-5
29,-1,-3
30,3,-7
30,-1,-7
29,0,-6
34,5,-8
31,3,-6
32,-2,-4
28,3,-3
29,5,-6
29,0,-7
27,1,-5
31,2,-4
31,2,-1
31,-1,-4
31,4,-5
31,5,-7
31,0,-2
29,0,-5
28,-1,-6
31,4,0
33,2,-4
30,2,-5
32,0,-6
29,2,-2
29,5,-7
29,1,-6
30,-3,-3
33,0,-5
33,4,-3
31,2,-6
29,0,-2
28,1,-6
29,0,-6
29,1,-1
30,3,-4
33,3,-4
30,-1,-2
28,2,-2
29,5,-6
30,2,-8
27,0,-5
29,5,-4
34,2,-4
33,1,-3
29,-3,-4
32,3,-7
31,-1,-5
29,4,-7
29,2,-9
28,1,-8
33,1,-5
32,3,0
35,-1,-8
35,3,-4
32,3,-5
28,-4,-1
29,2,-7
29,1,-3
28,-2,-7
28,2,-7
32,2,-2
31,1,-4
32,6,-4
32,1,-6
29,-1,-1
31,3,-7
30,3,-8
28,2,-7
29,4,-4
30,-2,-4
32,1,-3
33,3,-4
33,3,-6
30,-1,-2
28,2,-6
26,2,-5
32,3,-1
30,1,-4
30,3,-4
30,5,-6
30,1,-1
28,0,-6
28,1,-7
32,4,-2
32,0,-6
28,0,-2
32,2,-9
29,0,-5
29,3,-7
30,3,-6
29,-2,-5
32,1,-2
33,4,-2
33,2,-8
29,-2,-5
30,1,-7
30,0,-4
29,-3,-5
29,3,-6
33,2,-1
33,2,-3
29,0,-5
32,2,-7
31,-2,-2
30,3,-6
29,3,-8
27,0,-6
33,0,-3
34,3,-2
32,2,-8
29,0,-3
29,1,-7
31,-1,-7
31,0,-4
29,-1,-1
31,3,-5
29,7,-8
28,4,-2
27,-1,-5
28,2,-5
32,3,-3
33,3,-4
31,-2,-4
33,1,-8
28,2,-5
