ax,ay,az
32,3,-3
32,0,-5
25,1,-7
26,1,-9
28,1,-7
32,-1,-2
36,2,-5
30,2,-7
28,1,-4
31,0,-3
30,4,-7
27,-1,-6
27,-2,-5
33,0,-8
32,4,-8
31,2,-7
26,3,-8
27,-1,-7
36,1,-6
32,2,-2
30,0,-6
29,1,-7
29,2,-8
29,1,-9
31,-1,-3
34,3,-4
30,2,-9
28,1,-3
30,2,-4
30,3,-7
28,0,-5
30,-3,-4
34,1,-8
32,3,-7
30,1,-6
29,-1,-2
27,0,-7
26,2,-6
32,1,-2
35,2,-6
29,1,-6
30,-1,-5
29,0,-6
30,4,-10
30,1,-5
28,-2,-4
33,1,-6
34,5,-6
31,-1,-5
29,-2,-2
28,2,-8
30,1,-4
30,-2,-4
31,-1,-5
32,2,-8
31,2,-7
29,1,-4
28,-1,-6
28,-2,-4
32,3,-5
34,1,-8
29,-2,-4
32,-2,-6
28,0,-7
28,1,-8
32,3,-4
32,0,-2
29,1,-3
30,2,-5
30,6,-11
29,1,-8
32,-3,-3
33,1,-4
29,0,-7
29,-2,-2
30,-1,-9
27,-1,-9
33,0,-4
34,0,-3
29,0,-3
28,-1,-4
29,2,-10
28,1,-7
31,-4,-4
32,2,-4
31,3,-8
31,2,-7
29,0,-3
27,0,-8
27,0,-7
31,1,-2
34,2,-6
31,1,-6
29,-2,-3
29,0,-5
30,2,-9
29,-2,-4
30,-4,-4
32,0,-5
31,3,-8
31,2,-7
30,1,-5
27,-1,-6
26,0,-5
33,5,-7
34,1,-7
30,-2,-3
31,-1,-6
28,1,-8
27,-1,-7
32,1,-4
31,-1,-4
29,0,-3
31,2,-7
31,2,-7
29,1,-5
26,-2,-6
27,-1,-4
33,5,-6
33,1,-6
30,-1,-2
30,1,-5
27,2,-8
32,1,-3
36,1,-6
29,0,-4
31,1,-6
26,2,-7
27,1,-7
36,1,-6
33,5,-5
30,-1,-4
28,-1,-4
28,1,-8
28,2,-8
32,-1,-4
34,2,-6
30,1,-6
29,0,-3
30,1,-5
30,3,-10
29,0,-4
31,-2,-3
31,-1,-4
31,3,-9
30,3,-8
30,1,-5
27,-2,-5
27,0,-3
33,5,-7
34,2,-6
30,-2,-3
31,0,-6
28,2,-8
27,0,-8
32,3,-5
32,0,-3
29,2,-3
31,1,-5
30,5,-9
28,-2,-4
29,-3,-4
34,0,-8
32,3,-8
31,2,-7
30,1,-4
27,0,-6
27,1,-4
33,6,-9
33,0,-6
30,-2,-2
31,2,-8
25,1,-5
28,-3,-5
36,1,-6
33,4,-5
31,0,-6
29,-2,-4
30,2,-9
28,0,-6
28,-3,-5
29,1,-4
34,3,-6
33,1,-6
29,-2,-3
32,0,-7
29,1,-9
27,-2,-7
31,3,-4
31,-2,-5
30,-1,-2
32,0,-7
32,3,-9
27,-2,-4
29,-4,-3
33,0,-6
30,1,-7
31,2,-7
31,0,-5
29,-3,-3
30,1,-4
31,3,-8
30,1,-2
31,0,-5
29,5,-11
29,-1,-3
33,-2,-3
29,0,-3
28,0,-5
29,3,-11
28,0,-9
33,-2,-3
34,2,-6
30,2,-7
29,0,-4
31,2,-6
30,5,-10
27,-1,-5
29,-4,-4
33,0,-7
32,3,-7
32,1,-7
31,1,-4
27,-1,-5
27,-1,-4
33,5,-8
33,-1,-5
29,-1,-1
30,3,-8
25,1,-6
33,2,-4
37,1,-8
29,0,-4
31,0,-6
28,1,-7
29,1,-8
31,2,-4
30,-3,-4
32,1,-6
32,3,-8
31,1,-6
30,1,-3
27,1,-9
28,2,-8
31,0,-4
31,3,-5
33,2,-6
32,2,-5
28,0,-2
32,1,-6
27,1,-6
27,0,-8
34,3,-6
33,3,-3
29,1,-4
29,1,-5
29,4,-9
29,1,-8
30,-2,-4
31,1,-3
32,4,-7
30,0,-3
30,1,-3
31,2,-7
26,-1,-5
32,3,-5
37,1,-9
29,-1,-3
31,-1,-6
28,2,-9
27,1,-9
35,2,-7
32,2,-4
29,-1,-4
29,0,-3
30,3,-10
29,1,-8
30,-4,-4
31,2,-4
33,4,-7
31,0,-4
29,-1,-2
31,1,-7
28,2,-8
26,-3,-7
34,3,-7
32,1,-3
30,2,-5
31,1,-6
31,2,-6
28,2,-4
28,-1,-8
28,0,-6
32,1,-3
35,2,-8
29,0,-5
31,-1,-5
28,0,-5
29,2,-9
30,1,-4
33,3,-7
29,2,-3
30,0,-4
30,2,-7
26,-1,-5
28,-2,-4
36,0,-9
33,5,-8
31,1,-7
29,-2,-1
27,-1,-7
27,2,-7
32,0,-4
33,2,-6
31,2,-7
29,1,-4
30,2,-4
31,3,-7
27,-1,-5
27,-1,-7
35,2,-6
33,4,-5
30,-1,-5
30,-1,-3
28,2,-9
29,1,-8
30,-1,-4
32,1,-3
32,3,-7
29,0,-2
30,0,-3
31,2,-6
27,0,-7
27,0,-8
34,2,-6
32,3,-4
29,0,-3
29,1,-6
30,3,-10
30,0,-4
31,-2,-5
30,2,-4
30,1,-7
30,5,-9
29,0,-7
30,-4,-3
33,3,-5
30,1,-8
30,1,-4
31,2,-5
30,4,-10
28,0,-5
30,-3,-3
33,0,-7
31,4,-8
31,1,-6
30,1,-4
27,-1,-6
26,-1,-4
32,4,-6
35,1,-7
31,0,-3
31,1,-6
26,0,-5
