ax,ay,az
29,-1,-6
27,0,-9
26,0,-7
33,4,-5
37,3,-9
29,-1,-6
29,1,-7
28,0,-8
29,1,-9
29,1,-7
28,-1,-7
32,0,-8
33,3,-9
31,2,-9
30,0,-5
27,-3,-8
26,0,-7
33,3,-8
35,0,-10
27,-2,-2
29,2,-9
26,0,-10
27,-1,-9
36,3,-9
32,2,-6
29,0,-6
30,1,-8
30,1,-8
30,0,-6
27,-1,-7
28,0,-6
33,3,-9
30,0,-5
29,0,-4
30,3,-11
25,-1,-6
33,4,-9
32,-1,-7
29,0,-4
29,3,-11
25,1,-6
29,-2,-4
32,-1,-6
29,2,-10
29,3,-11
30,0,-9
28,-3,-5
30,3,-6
32,4,-11
31,0,-5
29,-1,-5
30,2,-10
25,0,-5
28,-2,-8
35,0,-7
32,3,-7
30,0,-7
28,-1,-4
29,0,-10
28,0,-10
30,-2,-6
34,3,-9
30,2,-10
29,0,-6
30,2,-8
29,3,-11
29,3,-6
31,0,-5
32,0,-6
30,1,-9
31,1,-12
28,4,-7
31,-3,-4
34,0,-7
33,3,-9
30,1,-8
29,-2,-3
28,0,-9
29,0,-11
30,-1,-7
31,4,-8
32,3,-9
30,1,-4
28,1,-6
30,2,-9
26,1,-6
27,-1,-8
35,2,-8
32,4,-8
30,1,-8
30,1,-5
28,-2,-8
25,1,-7
33,3,-7
36,0,-10
28,-2,-5
29,0,-8
29,2,-8
30,1,-9
27,2,-6
27,-1,-8
34,1,-8
34,3,-7
30,0,-8
28,-2,-5
29,0,-9
28,-1,-9
31,1,-6
29,-1,-4
30,1,-8
30,3,-11
29,0,-9
28,-4,-5
30,1,-5
33,4,-10
31,0,-6
29,-1,-4
31,1,-11
26,3,-6
30,-3,-6
35,-1,-7
33,5,-8
30,0,-8
28,-2,-6
30,1,-9
30,-1,-8
26,-2,-9
27,1,-8
34,2,-7
34,1,-9
28,-1,-5
30,2,-9
28,0,-10
27,-1,-8
35,3,-10
32,4,-7
28,-1,-5
29,-2,-5
28,0,-11
25,1,-8
33,2,-6
36,0,-8
28,0,-7
29,2,-11
30,-1,-11
31,-2,-5
33,3,-7
30,0,-9
28,0,-4
30,-2,-10
28,1,-10
31,0,-6
33,1,-6
28,0,-4
27,-1,-5
28,1,-10
27,0,-10
32,1,-7
36,2,-11
28,1,-8
29,0,-6
30,0,-7
29,2,-9
26,1,-7
27,0,-9
34,2,-7
32,4,-6
29,-1,-7
29,-1,-6
30,2,-10
29,0,-9
28,-1,-7
31,2,-6
32,3,-9
30,0,-4
29,0,-6
30,2,-10
26,0,-6
32,3,-8
33,0,-9
29,0,-3
29,3,-10
25,2,-9
27,-1,-8
35,2,-7
32,3,-7
28,1,-6
28,-2,-4
29,0,-9
27,1,-10
31,-2,-7
34,4,-9
30,2,-10
29,1,-6
30,2,-8
28,2,-11
31,3,-6
32,2,-6
30,1,-5
29,0,-7
30,2,-11
30,-2,-9
29,-2,-6
29,0,-5
32,3,-9
29,0,-5
32,-2,-6
29,1,-11
26,0,-6
27,-1,-8
35,1,-8
32,4,-6
29,-1,-7
29,2,-7
31,1,-10
27,1,-5
28,-2,-6
34,1,-9
32,2,-9
31,2,-9
31,-1,-8
28,-2,-6
27,0,-6
33,6,-10
34,0,-8
28,-3,-3
30,1,-8
28,0,-10
29,1,-10
30,1,-7
28,-2,-6
32,0,-7
34,3,-9
30,1,-8
28,-1,-5
28,0,-9
28,-1,-8
30,0,-6
31,3,-7
32,2,-9
28,0,-5
30,0,-6
30,3,-9
27,-1,-6
27,-3,-6
33,0,-9
31,4,-10
30,2,-9
32,2,-11
27,-2,-8
33,2,-8
33,3,-6
29,1,-6
30,0,-7
30,2,-10
30,-2,-10
28,-1,-6
30,-1,-5
33,4,-8
29,0,-5
29,0,-4
30,2,-9
26,1,-8
26,-2,-8
