ax,ay,az
32,4,-2
32,1,-3
30,-1,1
29,2,-6
30,4,-7
30,-1,1
32,3,-3
32,5,-4
30,0,-2
29,3,-1
31,4,-4
29,0,-3
28,-2,-1
32,3,-2
32,6,-2
32,0,-2
30,1,2
28,4,-6
25,3,-2
32,4,0
33,2,-4
30,-1,0
31,3,-3
27,2,-2
30,-3,0
31,3,-4
29,7,-5
31,5,-5
31,2,-3
30,-5,1
32,4,-2
29,5,-5
29,0,1
30,1,-3
28,1,-1
33,1,-5
33,4,-2
27,5,-6
34,7,-4
32,4,2
31,1,-2
31,1,-3
31,-4,5
32,4,-8
32,-1,3
33,1,1
28,1,-2
32,-4,5
31,1,1
30,-2,2
27,6,-5
29,1,-1
29,7,-5
30,1,0
30,1,-2
26,7,-7
31,7,-2
32,1,3
31,-1,1
33,-3,1
31,5,-3
29,3,-2
29,0,0
30,5,-3
29,-1,-4
30,2,1
31,-2,0
31,2,-1
25,-3,-1
30,3,-2
28,6,-5
24,2,-3
30,3,-1
28,1,1
36,4,-8
39,9,1
29,1,-2
26,3,-5
26,-4,-3
28,-9,0
32,-2,0
30,6,-1
24,2,-3
33,-10,0
34,-8,4
32,2,-7
32,4,-6
29,-3,9
27,6,-1
32,2,-9
28,-9,8
32,-9,4
41,10,-4
32,1,10
21,13,0
31,6,-6
30,-6,14
29,-3,1
36,3,-1
37,-4,-11
31,4,-5
33,11,7
24,-1,5
33,-11,15
34,12,-6
20,5,-6
31,-13,13
24,-5,10
27,5,-3
33,-2,-7
35,-9,-3
29,4,3
33,0,7
32,-3,-1
33,-7,-1
33,6,10
31,-3,9
30,5,-1
25,4,-4
35,6,4
38,6,-9
29,-1,-2
30,4,-6
24,-5,4
24,-6,2
30,12,4
33,3,0
23,4,7
25,2,-4
40,1,5
42,-4,-8
34,-1,9
24,-1,-9
25,-4,6
26,0,0
19,12,-11
44,1,5
26,10,-4
25,-3,-3
43,-11,11
25,-1,4
27,4,-2
42,-2,4
22,2,-9
34,0,-5
34,-3,-4
25,-6,-7
30,2,9
32,3,-5
28,8,-8
19,17,-7
24,-1,-1
27,-2,13
33,4,0
31,5,-9
29,0,-5
26,-2,-4
37,-3,-1
40,-2,-10
25,10,-3
31,13,6
28,2,3
33,-18,3
35,3,2
31,10,-19
28,1,6
35,5,0
40,-7,-16
30,-13,0
24,8,3
22,10,-1
27,0,-3
35,4,9
35,-9,9
46,-8,-5
32,12,0
26,8,-6
35,3,-10
22,11,-6
33,-11,2
38,-2,-8
24,10,-3
33,4,-6
29,4,-7
26,1,8
27,3,-4
30,-7,8
39,-10,4
23,14,-11
27,4,-2
24,12,-15
31,14,-10
27,3,1
27,1,6
24,-2,1
32,-5,-2
28,1,3
38,-10,-1
24,6,1
37,-8,6
19,15,-10
29,10,-14
39,8,-8
24,10,-3
25,6,4
26,6,-18
27,2,-1
21,2,-2
33,-3,8
30,6,-8
39,12,-1
33,10,5
43,-17,14
38,-7,12
47,-21,11
41,-2,1
41,7,-6
43,-4,10
36,1,9
48,-6,5
36,4,1
46,0,17
38,11,-9
39,9,4
28,22,-23
29,10,-15
17,9,-13
19,10,-9
24,11,-14
25,9,-15
34,-7,13
31,-6,9
37,0,0
30,-10,3
34,-10,14
35,-4,7
36,-2,-7
31,2,1
22,5,-11
18,10,-20
21,8,-10
18,14,-14
28,8,-3
14,15,-8
27,0,9
18,3,-2
34,0,-4
39,-6,-6
37,1,12
43,-8,8
33,2,7
46,-7,8
46,-1,15
40,6,-19
40,1,15
22,24,-16
25,18,-17
37,-1,13
24,-3,-5
33,4,3
44,-4,17
17,-1,-18
30,-4,-8
18,5,-4
16,7,-14
44,-12,13
34,2,10
28,13,-3
30,11,-9
28,4,6
10,-3,-2
45,-10,7
53,-14,18
21,7,-11
35,13,1
32,2,-7
30,10,-5
33,-6,9
17,4,-7
32,6,0
35,6,1
37,-3,-1
31,-1,-6
20,-1,3
31,0,20
26,13,-14
33,11,-18
21,5,-8
26,2,19
36,4,11
22,13,-23
30,-4,-9
29,-7,28
20,4,-3
27,5,-6
22,5,2
29,1,-3
37,-3,-6
20,4,16
33,-8,12
33,-6,1
