ax,ay,az
27,2,-8
31,2,-3
32,-1,-1
30,-1,0
30,1,-4
30,4,-6
29,2,-1
31,-5,-2
30,2,-4
32,5,-6
31,-2,-1
29,1,1
31,5,-7
28,0,-2
32,-4,-2
32,1,-2
30,2,-6
30,5,-6
30,1,-2
30,-4,-2
31,3,-1
32,4,-6
30,0,-1
30,4,-3
30,5,-7
29,-1,-2
32,-3,-1
33,2,-5
30,4,-4
31,2,-3
29,1,1
28,0,-4
34,4,-2
32,5,-1
32,-2,-2
30,0,2
28,3,-6
26,0,-2
33,3,-1
33,1,-5
30,-2,1
31,2,-3
26,2,-4
28,-2,0
33,0,-4
29,5,-4
31,3,-5
31,-1,-4
32,-5,1
34,3,-3
28,0,-5
31,-1,-1
29,1,-4
27,-1,-1
33,-2,-3
33,0,-1
26,3,-8
28,1,-4
31,2,-1
29,0,-3
29,-2,-1
29,-1,1
29,-1,-5
33,-1,-1
25,2,-7
27,2,-6
32,4,-1
31,0,-2
28,-3,-3
32,0,2
33,1,-4
31,0,0
31,3,-6
31,4,-2
33,-2,4
30,-3,0
32,-1,1
27,0,-3
33,4,-4
32,0,-2
35,1,-1
29,7,-5
31,0,2
36,0,2
28,-5,0
30,3,-1
28,-2,-2
30,-3,-2
27,1,-3
26,0,-4
31,-1,-1
26,-1,-2
35,7,-6
33,2,-4
36,0,3
30,-1,1
32,-2,2
32,-2,5
32,0,1
32,-3,2
30,4,-1
31,3,0
28,3,-5
32,4,-5
33,2,-1
30,4,-6
35,2,-1
30,5,-3
33,1,-3
25,-1,0
29,5,-4
32,-3,2
27,-1,1
28,3,-1
31,1,-2
29,1,9
26,3,-2
34,8,-7
31,3,-2
32,6,0
28,8,-9
32,1,1
33,-1,4
29,6,3
28,2,-1
37,6,-5
35,-1,3
27,6,-8
36,5,-6
33,0,3
28,4,-7
30,6,-2
30,2,-2
38,-1,-4
32,3,-7
32,1,0
35,3,-5
27,-10,4
32,-1,6
35,2,1
31,-3,7
32,-3,4
39,0,1
27,3,0
30,3,-8
35,-4,4
33,-1,8
31,-3,-6
30,2,3
32,-4,1
38,2,-12
28,5,-7
27,8,-11
25,0,-4
33,3,-2
34,3,-5
34,-1,-1
32,3,-1
27,3,-5
35,2,7
30,4,-5
31,3,-10
31,0,-3
32,-5,2
24,-1,-5
33,-1,-4
29,1,0
33,1,-5
28,-2,4
32,2,5
28,5,-4
40,1,0
34,6,-2
19,1,1
19,3,-12
39,6,-3
27,3,-10
28,0,5
31,2,-4
33,-1,-1
35,3,-3
32,5,0
27,-2,-3
31,5,-8
35,3,-4
26,0,-5
29,9,-3
30,6,-1
35,-4,-7
31,0,-3
31,-1,1
32,-1,-4
34,8,-8
28,4,-2
28,8,2
33,8,-4
34,13,-6
30,8,-4
30,0,-4
25,0,-8
24,-4,-5
37,7,-4
28,-2,-1
29,3,-3
26,-7,4
29,6,-6
30,-4,5
33,5,-10
29,1,-6
24,7,-10
22,2,-4
27,4,-5
26,0,-3
28,3,-5
30,-3,4
32,2,0
34,-5,8
35,0,1
34,0,1
35,5,1
29,6,-6
30,9,0
31,0,2
31,3,-2
28,1,5
29,8,-2
31,1,-1
35,6,1
37,4,0
31,-2,-6
35,-2,-4
32,1,-2
36,-1,-5
35,6,-6
21,7,-14
25,10,-15
28,4,-3
24,3,-10
32,9,2
26,3,-8
27,2,-2
28,-4,6
34,0,3
29,-1,0
35,0,6
32,3,0
37,0,-2
35,-3,3
29,3,0
31,-2,-5
27,6,-1
26,7,-7
26,1,-5
35,9,-6
31,-2,3
35,9,-5
34,3,-3
31,5,-3
34,14,-11
23,-1,0
31,11,-12
28,-4,1
30,-2,5
28,0,-11
29,6,-11
28,0,-4
23,2,-7
29,6,-9
31,0,-3
30,4,-5
30,-5,-1
28,6,-8
28,4,-7
27,2,-9
25,3,-4
27,-2,1
34,3,-6
35,-3,3
34,0,2
33,0,0
30,4,-4
29,8,-9
25,12,-14
33,1,-7
25,7,-10
23,-1,-5
31,5,-8
24,-2,-2
37,-3,-3
31,-2,5
29,0,-7
34,0,4
28,1,2
32,1,2
28,-1,-2
36,-1,1
27,5,-4
28,7,-5
31,2,5
31,10,-2
27,4,4
29,6,-2
27,1,11
28,6,-4
35,1,7
40,-4,7
31,4,3
32,0,4
31,1,0
36,6,2
26,-1,-9
29,5,-5
25,0,2
30,3,-3
29,2,4
35,-1,7
32,-6,6
33,-2,6
38,-1,1
29,4,1
37,-1,2
28,3,-3
27,2,-9
36,-1,3
35,4,-5
34,-4,4
40,2,-2
30,0,-1
36,-5,-2
33,3,-1
32,-1,-5
28,4,-6
34,2,-12
34,4,-1
31,5,-8
35,2,1
35,-4,-7
32,4,-1
37,-4,-1
30,1,5
37,-4,0
25,6,-3
24,7,-3
30,-9,4
32,1,9
26,-3,-3
27,-2,3
35,4,2
35,-12,7
30,8,-7
28,4,-9
23,5,-5
25,12,-9
24,7,-8
33,-3,4
33,-1,5
32,1,-4
30,3,-5
28,11,-8
34,2,-11
29,0,0
34,8,6
31,-4,-3
27,2,-7
29,4,-1
34,1,-1
35,1,-6
27,3,-5
28,8,-2
28,9,-12
33,2,-2
31,-6,1
28,-11,6
25,-1,2
36,4,-2
41,0,-2
21,4,-13
29,-2,-1
30,-11,11
26,2,-6
34,9,-3
36,-3,5
32,0,5
25,5,-5
30,-3,-7
31,-12,8
30,2,-6
34,11,1
31,4,-7
23,3,-11
26,9,-3
27,6,6
32,1,-6
31,10,-15
26,14,-5
31,-4,0
30,2,6
33,15,-18
