ax,ay,az
28,4,-4
32,-1,-5
31,0,-3
33,2,0
34,-1,-2
34,2,3
34,2,0
31,3,-1
32,2,-2
25,2,-4
26,4,-6
28,2,-3
29,0,-2
35,3,-1
31,4,1
28,1,-2
32,-3,-1
28,4,-4
25,3,-5
33,0,1
36,2,1
29,6,-3
29,4,-4
30,1,2
26,6,-6
30,1,-3
34,1,0
28,5,-4
26,6,-9
34,1,3
33,-1,1
37,-1,1
28,13,-7
24,-3,-2
26,-2,1
35,-3,5
34,-1,8
29,0,-1
40,7,4
38,1,-7
32,13,0
42,17,-6
23,20,-4
33,16,2
18,-1,11
19,-2,5
41,-28,9
29,-11,12
33,5,-4
27,6,-13
22,13,-12
21,8,-4
56,2,10
51,9,-11
11,20,-5
20,11,0
48,-11,20
27,13,-1
22,4,-8
46,-9,6
20,11,1
12,5,-10
50,4,15
14,24,-2
50,-3,7
32,7,15
24,4,-16
29,6,11
22,8,-9
37,-4,16
29,20,-21
35,-15,9
29,-3,20
20,13,-3
37,-15,12
23,6,-7
28,25,-13
32,0,16
26,3,4
32,3,1
45,-5,-14
35,-3,22
11,15,8
34,6,-19
31,-14,18
16,11,-3
40,13,-26
46,-10,-9
15,-2,13
23,27,-7
34,31,-16
39,-25,33
47,-1,-12
20,12,-15
29,18,-13
48,-2,-21
13,-3,10
17,8,-4
53,3,-18
40,4,12
15,9,3
8,-8,23
51,-9,-7
45,10,-6
19,17,4
4,2,0
38,-8,-3
43,8,3
33,24,-10
18,20,-17
32,-3,22
