ax,ay,az
35,4,-5
30,2,-1
31,-4,-3
31,-2,-3
30,4,-7
30,1,-2
31,-4,2
31,2,-3
31,4,-3
30,0,0
30,0,2
29,4,-6
30,-3,-1
29,4,-6
29,1,-2
28,0,-1
32,-5,0
21,12,4
23,-1,1
34,-3,1
33,0,4
29,1,-2
29,0,1
31,-6,0
32,7,-4
35,-1,-11
26,10,-4
29,-2,4
37,1,1
32,-16,7
28,-5,3
27,13,-9
31,5,3
28,-11,7
26,-5,-2
30,-5,-2
37,-9,2
27,0,7
22,2,1
31,-6,1
28,-5,0
27,1,-2
20,-3,-5
33,-8,2
38,-3,-2
46,8,-9
41,2,5
47,-3,16
37,2,2
45,-7,7
30,15,5
36,18,5
17,-5,1
21,-2,1
25,-13,4
33,-15,9
30,-19,5
29,-15,5
37,16,-11
42,10,4
36,-10,7
29,2,2
38,-6,6
32,-10,0
32,2,-14
41,-1,1
20,-11,-2
35,-18,17
31,0,-2
34,-11,1
34,-4,2
41,11,-17
36,5,9
27,8,5
30,-7,8
34,-20,15
46,0,-3
12,9,3
29,9,11
36,-19,29
28,4,-3
30,-13,9
37,-18,14
26,2,4
45,-15,6
37,1,-11
36,7,-8
37,5,11
33,1,10
36,-4,7
36,-5,10
33,6,-4
27,6,6
24,8,-14
14,13,0
17,9,-8
35,2,-18
13,3,-7
31,-12,8
18,17,1
21,1,-6
15,23,-2
31,2,3
9,11,7
35,13,-21
32,5,0
21,7,-15
18,4,-6
12,-8,22
17,4,10
51,9,8
44,10,9
25,6,8
31,-3,14
34,-7,31
31,20,-18
33,13,-24
28,-3,13
28,1,12
25,5,8
28,7,2
18,8,19
20,2,22
32,-16,-9
29,10,1
12,15,-9
16,8,21
14,30,-33
3,-27,11
37,26,-20
31,-16,-4
31,-7,6
27,5,-5
39,2,-1
49,11,-3
26,14,-11
44,9,2
34,-4,-1
32,-6,16
21,10,9
17,-6,-11
17,-3,22
31,-5,0
35,-7,2
23,5,9
19,6,-12
38,-1,8
45,3,-7
9,15,29
30,2,-4
32,0,14
48,-9,-10
27,1,4
28,1,-6
40,0,0
31,13,7
29,-2,-5
18,11,4
26,4,-8
53,1,3
28,3,2
21,5,-8
26,4,-12
14,-9,42
35,-2,8
55,0,1
45,-13,3
30,17,-29
32,10,0
31,-22,31
29,-12,4
28,-11,27
27,12,15
38,11,-39
28,-2,5
30,17,-9
22,17,-8
53,-14,11
44,-3,8
18,22,-9
34,10,5
35,19,-18
30,18,-10
17,2,9
21,5,3
40,-2,-11
33,17,8
31,19,3
36,15,-6
34,10,10
23,9,-9
16,-1,7
15,-22,-21
30,-13,-28
18,9,12
12,-8,21
45,1,-4
36,7,7
40,12,22
50,-1,1
59,4,4
45,3,4
41,10,-6
54,10,-24
31,1,11
45,6,8
29,-12,19
47,4,8
18,-5,10
50,14,-17
32,-1,15
44,7,-14
37,6,15
35,-5,1
39,10,18
52,-12,3
