ax,ay,az
29,-4,-1
34,-2,1
32,-2,-3
27,-2,0
28,3,-6
32,-4,-1
34,-2,-4
31,0,-4
29,6,-5
27,8,-6
28,6,-3
33,1,-2
33,2,-2
30,4,-5
31,1,-5
28,0,-2
26,6,-7
36,-1,0
35,-2,2
30,1,-5
29,0,-4
27,2,-8
29,0,-4
33,-1,-1
32,-1,-2
27,2,-2
24,6,-8
34,2,-3
31,12,2
40,8,-2
20,11,-16
35,6,-3
38,-2,3
33,1,-2
25,-6,-3
33,-2,0
32,-6,-1
32,2,-6
23,2,-2
19,2,-8
39,1,-5
37,2,2
27,1,-9
24,-2,-6
33,5,-4
30,6,-5
33,1,0
34,4,-2
32,1,-2
32,1,-4
30,-2,-3
27,1,-3
29,1,-5
29,-2,-1
30,2,-4
27,-5,-1
29,-9,-3
34,7,-13
34,-2,4
29,17,-4
23,1,2
36,-12,7
29,-9,1
27,-2,3
38,-10,7
35,-8,3
31,4,9
38,0,-3
33,2,7
31,4,-5
29,6,-10
35,-5,-6
31,2,6
31,-7,0
28,5,1
37,0,10
46,-13,-1
25,5,3
37,-10,-5
38,0,-2
34,2,3
52,-3,-10
39,1,12
43,16,-17
43,20,-2
39,12,1
27,19,-4
24,14,-6
20,5,1
43,-32,26
40,-29,11
13,6,-14
11,0,-10
41,5,9
43,-7,17
22,8,-22
27,6,-7
45,-3,6
28,1,2
50,-11,14
21,4,-12
33,-2,2
29,1,5
30,-6,8
28,-8,12
40,0,-20
37,0,15
25,-2,8
39,-4,-7
40,-2,2
35,-1,4
37,-4,-3
25,5,11
32,14,-5
32,2,-9
28,-10,15
32,-15,13
34,-13,7
24,10,2
22,-6,6
30,-5,5
39,-8,3
30,11,-27
21,15,-11
47,-4,13
33,-7,-2
32,-9,-2
35,0,-3
17,12,-12
29,-6,-4
61,-14,-7
21,-8,14
3,11,1
44,5,-18
37,15,-7
29,-10,26
30,4,16
35,-15,-2
31,-3,16
20,17,-20
13,12,-4
31,13,8
34,-3,-5
22,1,16
48,19,-36
46,-18,8
15,-10,26
38,12,-25
31,1,-2
