ax,ay,az
31,-1,5
30,1,5
30,4,2
28,1,4
30,-2,3
30,-1,4
32,3,6
32,2,2
30,-2,4
31,-1,3
27,2,3
28,3,1
31,-1,3
30,-1,4
33,1,3
33,3,5
31,1,3
29,0,3
28,2,1
27,2,2
30,-1,2
33,1,5
33,2,7
32,1,3
30,2,4
30,1,4
28,-1,4
28,3,2
26,4,7
27,1,4
30,3,4
33,3,-4
32,3,2
33,4,3
33,-1,1
31,3,7
31,10,2
27,6,4
31,-6,11
31,-5,8
26,5,1
28,5,3
30,-2,5
31,4,2
28,0,4
28,-3,5
30,3,7
32,6,3
29,2,8
27,-2,6
35,5,1
31,6,5
32,4,3
30,2,7
29,9,4
28,1,6
29,4,9
32,3,0
33,-7,9
31,-8,3
31,3,-8
24,1,9
39,-3,-4
25,9,11
34,3,-13
32,6,-5
30,0,15
24,5,13
22,3,7
24,4,4
31,7,2
41,1,8
32,-1,13
18,0,16
38,6,-3
33,-6,16
23,-7,12
40,7,-5
25,-8,10
40,14,-7
26,-6,10
41,15,-5
28,-5,10
42,15,-3
24,0,7
31,7,7
31,-3,4
28,-2,18
37,12,4
29,0,6
34,8,7
33,3,5
26,-1,14
38,16,0
33,6,7
25,-2,18
33,-1,9
32,12,-2
18,4,12
28,4,5
31,6,3
18,-4,17
35,-8,10
38,2,7
29,18,4
26,0,7
31,3,11
21,7,13
28,-10,14
31,-1,12
41,20,-5
31,-3,12
39,5,11
35,-2,1
32,-2,17
33,8,5
26,7,5
26,5,11
28,-7,6
37,-6,11
17,-9,17
28,-4,11
37,-3,14
16,7,4
20,2,-2
36,-6,27
31,-11,24
32,1,-9
41,-1,11
27,-5,24
18,-2,1
30,8,-5
30,11,5
35,1,9
27,-14,14
34,-5,18
34,16,-5
23,13,-5
28,4,10
25,0,14
38,-14,18
