ax,ay,az
31,1,1
29,-1,1
30,2,3
26,1,7
28,2,1
25,3,6
26,1,2
32,3,6
32,1,-2
32,3,2
33,-1,5
31,4,0
29,-2,2
30,-2,5
31,2,7
30,5,3
31,5,5
31,2,7
30,5,1
29,7,5
32,5,2
30,5,3
31,-4,3
28,-3,3
29,0,7
30,-1,-1
29,-2,3
27,6,13
28,8,12
34,4,-12
22,-1,12
35,3,17
38,-10,2
30,9,-3
23,7,20
21,0,14
22,0,7
27,2,7
26,2,10
14,4,3
14,0,-4
32,3,-6
39,-10,19
30,-3,33
25,7,-2
44,8,-9
37,4,10
27,2,-2
34,13,3
24,-4,10
27,2,16
31,-1,18
25,-3,12
35,10,11
17,3,8
28,13,2
27,-4,8
40,9,11
30,-1,3
30,13,9
31,7,2
28,4,16
36,7,5
32,-4,11
38,15,12
30,6,-5
30,23,7
36,9,-3
30,6,6
44,20,2
23,0,3
27,20,11
29,-7,18
26,-6,9
44,4,5
24,-18,15
20,14,10
36,7,10
33,-2,19
34,18,-3
47,13,-4
26,-3,10
28,8,-2
41,1,6
27,-12,17
21,13,15
35,6,1
27,-18,18
38,9,12
33,8,-10
18,-3,20
39,7,13
32,-13,9
27,8,6
30,-7,2
13,6,-5
36,20,-1
31,-16,12
31,9,19
32,-20,20
34,-9,11
36,-4,7
24,-2,6
18,20,7
-5,2,8
36,21,-11
39,-5,10
22,12,-4
31,-6,26
20,10,2
36,15,4
3,2,16
16,12,6
45,-6,24
32,-19,17
22,4,-11
18,6,19
24,-5,9
43,5,18
30,6,-3
25,3,17
42,8,1
36,-4,20
37,9,0
36,4,15
23,-13,11
32,8,0
36,3,1
37,-11,10
27,3,11
34,12,-2
31,5,0
34,2,1
17,13,7
14,0,6
23,-2,3
27,2,-6
28,-14,11
30,-4,-5
28,1,7
19,-1,13
32,13,5
41,3,8
45,4,-29
39,2,-2
9,-20,20
50,-20,-5
33,-18,37
29,-9,44
8,22,5
34,3,14
36,4,8
33,-7,32
24,-4,-16
31,-5,28
32,0,-18
29,-20,12
33,1,-11
27,1,3
34,5,8
37,-11,17
28,26,10
28,12,23
32,-12,-17
42,-23,-3
31,23,-52
19,2,2
38,-16,18
34,3,-13
18,21,-12
19,5,-17
22,2,6
20,8,15
25,-14,0
38,7,7
19,-13,3
26,1,6
52,1,10
38,1,11
18,3,8
31,15,-8
40,17,-9
37,3,13
25,-8,15
20,-13,10
24,-8,19
8,-12,6
16,4,-3
37,-3,23
17,-6,3
47,-10,15
52,-1,15
45,1,-2
17,18,-17
25,2,18
26,-5,4
42,-8,4
52,-12,30
7,23,-28
24,9,15
16,-10,29
18,-12,17
39,-4,11
44,0,-1
40,-4,17
44,12,-15
35,-2,5
21,1,7
26,-19,26
34,-17,27
26,6,-21
