ax,ay,az
32,3,-5
31,7,-1
33,-1,-3
32,-1,-3
30,7,-5
28,2,-1
29,1,-4
29,0,-3
32,6,-1
32,4,-2
32,0,-3
32,-1,-4
28,3,-1
29,5,-6
30,0,-2
31,-4,-3
31,3,0
32,6,-2
33,1,-3
29,2,2
29,4,-5
28,2,-3
31,2,-1
34,5,-5
32,4,-3
32,-2,-2
29,3,1
27,3,-4
30,5,-4
30,-4,1
30,-2,-3
30,3,4
26,-2,1
30,2,4
29,-3,-1
30,-6,3
27,1,-1
31,4,-5
29,-1,-2
31,2,-3
33,3,-2
28,8,-2
27,-1,1
32,-5,-3
27,9,4
33,1,-2
33,0,-9
40,-6,-11
30,3,-6
26,10,-1
26,4,10
29,-7,2
40,9,-8
34,6,0
23,4,2
40,1,-4
28,-11,3
23,1,4
30,2,5
27,-10,3
35,2,-13
31,8,3
23,3,4
27,2,-2
37,4,-6
28,-11,7
29,6,-2
38,9,2
34,4,6
24,16,-1
30,3,-7
22,-3,10
32,-10,6
37,-5,-6
37,-3,-7
28,-6,-2
30,6,-4
39,-6,-4
36,1,7
33,1,-1
26,12,-7
39,-2,8
38,-5,-4
28,7,-11
37,9,-5
35,-8,-2
32,4,8
38,-2,1
26,9,-10
32,0,5
43,-6,-5
30,4,-9
34,7,3
40,-9,-5
38,-2,10
34,6,-5
26,10,-4
27,11,1
29,4,6
34,-6,3
28,11,-3
26,2,-5
24,-6,7
26,-2,2
33,-1,-7
30,-1,-1
28,-7,11
27,2,-4
37,-1,-5
39,-4,-6
29,4,-8
22,10,-3
36,-3,1
32,-4,11
32,6,-2
24,7,-10
32,-3,5
31,-4,2
36,0,-21
31,-2,4
25,2,9
29,5,1
36,-6,5
37,-14,6
38,-3,2
38,13,1
37,0,-5
35,9,2
30,1,6
36,-2,0
30,1,2
30,-1,-3
24,-6,1
36,-18,6
38,-4,-4
25,11,-9
37,-8,6
30,-8,0
39,4,-2
41,7,-5
18,12,-6
29,-4,12
26,-3,14
30,3,-1
38,7,0
34,4,6
25,1,-1
29,-2,3
32,-3,2
26,7,-8
32,10,-1
41,4,2
27,8,0
24,4,1
43,-1,-1
22,-5,7
31,6,-9
25,11,-8
32,2,-1
27,4,5
31,-2,8
32,3,-8
32,1,-3
35,-4,-2
22,11,-4
32,0,-5
26,12,-2
26,6,0
29,15,-12
32,0,-2
30,2,2
30,-1,10
31,2,-6
31,1,-1
41,1,-7
38,2,-2
26,3,0
31,4,-5
33,2,1
30,3,3
28,8,-1
25,5,-4
35,2,-1
28,0,-3
34,-5,1
26,3,4
33,-6,5
39,0,-3
33,-4,0
25,8,-10
27,0,1
26,8,3
42,9,-6
33,3,-6
17,6,0
22,1,-13
28,8,-11
26,6,-7
32,-4,-2
24,9,-3
24,16,-3
38,-7,10
30,0,2
34,-8,9
33,3,2
43,-8,1
42,-1,0
39,0,3
27,0,13
43,-11,14
32,-14,0
40,-9,-1
31,-1,2
39,-10,9
36,4,6
40,0,1
29,-5,6
39,-12,9
40,-12,10
42,-11,20
34,-16,7
43,-13,7
37,-11,17
25,-1,9
33,-8,-2
32,-7,-7
35,-2,8
16,0,-4
22,12,-14
26,5,-2
22,9,-4
32,-4,10
18,4,12
28,-5,21
38,-15,-9
38,-7,14
40,-3,0
16,7,-23
6,-2,-6
43,-2,-8
18,2,14
44,-8,5
21,15,9
48,-1,-3
6,4,11
40,-3,9
41,-12,2
26,-4,5
25,11,-22
26,-4,0
35,-2,11
40,16,-15
23,-3,-5
33,7,-23
38,-10,2
29,-10,2
27,-6,-4
29,10,-1
24,7,2
32,3,-4
30,-9,-1
33,-7,-1
32,8,-6
31,11,-13
33,9,-17
32,11,-1
34,-1,7
25,-2,3
26,-3,6
34,-15,0
44,10,-19
30,14,3
27,15,-22
30,23,-12
41,-6,1
40,-4,0
30,0,6
25,-6,3
32,-4,-5
22,6,13
26,6,-6
35,4,-14
39,5,20
32,-4,2
43,0,8
41,14,11
37,11,2
28,12,6
21,-7,16
27,8,-13
33,1,0
29,0,15
31,8,-6
41,-12,5
33,-9,-2
19,16,-21
35,12,-3
32,-2,3
29,-3,-7
49,7,5
33,5,-10
18,-2,4
46,4,10
29,-8,3
19,-6,4
24,5,6
26,-3,11
42,-2,-31
24,-4,15
41,8,-3
39,10,-39
33,4,6
37,-1,-1
33,7,-18
30,7,-18
24,-8,13
33,4,-14
24,12,-30
26,3,8
21,13,-2
44,2,-8
30,3,-14
44,7,8
