ax,ay,az
29,13,-1
31,1,9
40,4,9
33,-2,9
37,1,0
26,-8,4
28,-2,-1
34,1,10
28,4,2
25,10,-1
32,4,2
34,3,6
31,3,2
31,1,4
35,2,8
34,-1,7
32,3,4
26,2,9
36,-3,9
33,4,4
33,1,2
33,3,4
32,1,3
29,-1,4
28,5,0
27,5,1
30,-1,2
31,0,3
34,3,6
33,3,3
30,0,4
30,3,2
27,1,5
29,1,1
33,4,3
33,5,3
29,1,3
29,0,3
29,2,3
29,0,5
32,3,7
30,0,2
33,3,8
34,3,0
34,1,9
32,6,15
31,4,5
29,10,6
35,5,-4
32,0,10
26,7,6
25,5,1
32,1,6
32,7,8
30,3,10
29,-5,5
33,4,0
31,6,8
28,0,10
30,1,-2
30,-8,7
29,-1,10
31,-4,6
27,4,9
28,4,0
25,4,12
34,4,3
33,-3,-1
26,6,6
22,10,11
26,6,9
29,1,8
36,6,2
36,5,2
34,1,3
25,-1,9
26,8,5
38,2,1
24,-2,9
37,8,6
26,-10,14
36,8,4
23,-6,17
40,3,1
20,3,11
26,-2,6
34,6,3
24,-1,13
27,-6,2
35,1,10
30,8,10
31,3,0
30,-4,7
27,4,16
34,12,5
39,-1,7
29,6,-2
30,10,13
22,-3,15
27,-3,7
29,1,1
23,3,3
33,4,8
31,7,12
37,12,2
35,-4,7
33,1,6
41,4,14
24,11,7
32,10,7
29,2,14
35,2,1
34,1,3
24,5,-2
25,9,9
27,-7,25
32,11,9
31,3,8
24,5,9
19,2,5
32,-3,5
32,-1,6
25,10,8
22,9,14
31,13,4
24,4,9
26,2,12
25,-2,6
27,10,-6
23,1,2
23,3,18
22,3,18
20,6,7
24,-4,8
19,-2,2
38,-3,-8
35,-3,16
21,18,9
35,13,-5
43,11,-4
28,11,4
24,12,7
17,7,12
34,-3,9
33,-8,9
27,-1,5
36,7,2
41,-3,16
30,-4,14
23,9,-8
24,10,-5
24,23,10
41,12,3
58,-11,10
36,-7,1
22,-2,19
19,7,11
26,5,10
12,9,6
32,-8,4
22,6,6
24,-11,10
25,8,8
31,-28,15
24,14,8
36,12,1
29,-6,22
35,15,7
32,0,4
26,4,9
17,5,6
34,1,11
27,-15,26
39,0,22
18,-7,5
28,-2,7
38,7,-6
23,1,12
23,12,7
17,14,5
23,6,4
47,0,-1
30,-4,13
8,-8,16
25,2,-8
50,2,-1
41,13,8
24,15,21
45,15,3
46,-1,9
24,12,9
15,13,-1
41,-3,1
38,3,17
30,5,11
20,6,6
23,4,15
34,2,21
35,13,1
34,7,6
29,0,-4
42,7,0
22,-9,4
18,5,-13
35,3,11
44,4,-5
22,4,12
22,-9,4
42,-5,23
48,-4,-11
22,-6,2
32,23,-9
31,16,-6
41,4,19
38,18,11
28,13,-13
19,8,-1
18,12,25
15,9,29
31,24,-19
21,-8,2
31,3,-7
35,17,-1
35,10,3
28,5,6
32,0,-15
30,11,9
35,-3,-4
29,-2,4
46,21,-17
38,7,6
29,13,-12
37,-4,11
33,3,23
25,9,-1
23,1,-4
45,6,7
28,3,27
33,11,-15
14,16,3
52,15,-3
26,6,-8
42,-9,29
40,2,6
38,2,-24
26,-2,23
22,3,8
33,-6,11
31,12,-1
38,3,4
23,11,-13
18,5,13
41,6,30
33,-2,-5
26,12,-2
36,-2,29
39,3,-8
47,-9,13
35,3,17
17,9,6
20,5,2
30,2,0
37,5,-8
41,9,4
47,5,6
31,12,-4
26,24,-6
30,4,10
25,5,4
42,-6,22
33,-11,25
24,9,2
28,8,3
24,3,11
21,2,13
23,-8,6
27,-10,14
24,-8,13
29,-15,19
23,7,2
30,8,1
19,10,4
21,17,2
22,3,5
32,8,5
42,-3,11
35,-4,9
43,7,1
36,-2,7
14,2,6
11,3,17
29,11,-2
24,3,0
29,9,-4
41,-3,4
18,-12,5
18,2,19
37,10,-8
40,16,10
