ax,ay,az
26,1,-3
32,1,3
31,0,-1
30,-2,2
30,5,-3
29,2,-1
30,3,4
38,-3,-2
28,-3,15
30,4,0
37,3,1
34,-3,10
25,-6,3
24,13,3
35,-10,2
43,-6,-6
47,2,-25
18,-2,5
37,3,8
28,-7,3
18,9,26
42,1,-13
31,2,5
34,2,15
26,3,3
40,-4,8
28,-2,9
39,1,3
36,-3,5
31,3,2
40,-2,13
37,4,12
21,-3,12
26,-1,15
24,4,5
20,-7,13
23,-12,5
28,-18,6
27,-5,8
30,0,7
27,13,-3
25,4,18
30,-10,15
20,0,-8
37,-8,7
36,-7,14
34,-9,15
27,19,0
9,17,-1
59,-10,31
52,-21,23
57,-5,7
65,0,20
25,23,10
28,11,17
17,-2,9
28,-8,14
35,-18,1
41,-22,13
12,-8,11
36,-20,22
31,15,4
45,13,26
38,-1,5
26,14,1
39,-7,-16
5,-12,8
25,-4,-16
22,-31,8
43,18,-23
21,-6,-12
14,3,-4
17,3,28
35,5,5
35,-1,-4
29,7,5
22,-4,6
48,-11,-2
34,-15,-2
44,4,1
52,12,-14
13,3,9
13,-4,28
43,11,-18
35,12,-2
25,-4,0
18,13,-4
40,5,-22
31,1,-18
48,-4,-1
39,4,-25
46,-8,-5
36,6,-25
35,-6,-10
16,25,4
37,9,-7
8,9,35
17,6,9
37,-13,1
44,-14,-12
41,-15,0
37,-14,-5
23,-10,-7
33,0,-28
36,-4,-20
23,3,-5
30,13,-7
52,13,-9
33,4,1
66,3,25
29,3,75
-10,-4,-16
42,-4,-13
45,-15,2
28,-2,-18
26,8,11
2,8,26
11,-11,9
29,6,-9
59,8,-7
49,-2,17
27,2,28
37,4,6
29,15,-17
5,12,22
10,-16,9
