ax,ay,az
30,4,-2
31,6,-3
30,0,0
30,3,-3
27,3,-8
36,3,-6
33,4,-1
31,2,-2
29,3,-1
29,-1,1
31,3,-2
31,6,-5
31,0,1
27,0,-4
28,1,-6
36,3,-4
31,6,0
31,0,-1
31,-1,3
27,5,-5
30,4,-2
32,-1,3
32,2,-6
30,4,1
35,0,-2
36,2,0
30,2,-2
33,1,0
33,0,-1
33,0,3
34,4,4
33,-4,-1
32,-1,-2
31,-3,-1
31,-5,3
27,9,1
29,3,-4
30,-5,-2
31,-6,-3
30,-1,0
32,3,-5
38,-5,-10
34,0,10
26,7,-2
23,14,-8
31,-8,10
31,-7,7
38,5,-8
35,11,2
24,6,5
25,8,-5
30,-2,5
28,-6,4
30,4,-7
31,-4,2
35,-3,-3
44,7,-19
31,7,4
28,5,-2
40,2,-9
31,-6,4
26,0,8
24,1,5
32,-6,2
40,8,2
32,5,-3
19,2,1
34,7,1
32,-1,7
29,-6,2
38,14,-2
32,7,-1
23,0,-1
38,6,-9
26,-9,4
29,-5,2
35,9,4
25,-4,7
31,7,1
41,6,-3
33,-3,-2
22,0,4
33,0,2
30,-13,8
44,-2,-8
35,6,8
24,-4,10
35,3,-5
35,-5,14
27,-4,12
34,5,-5
36,-2,11
31,-13,9
35,1,-2
33,-4,1
34,-5,2
43,4,-6
28,6,-4
30,0,4
32,11,7
32,-11,8
30,-1,-1
45,1,-6
39,-9,6
34,9,-12
29,5,-3
27,1,12
43,-3,-3
21,13,-12
24,5,3
35,-8,2
31,1,-11
32,12,4
26,10,7
23,-6,3
40,5,-4
42,0,-16
17,3,-11
35,11,-1
26,8,5
16,4,-5
34,-4,12
35,-8,3
41,-4,-13
27,12,3
32,7,4
34,9,1
36,-5,0
33,-6,6
34,-5,-6
37,-2,4
30,7,-6
24,7,2
35,-1,0
33,9,3
22,6,3
26,5,0
26,5,-8
31,3,-6
26,2,1
20,5,0
44,0,-5
39,7,-5
28,3,17
24,8,1
32,-7,-7
36,2,-7
30,0,2
28,-4,1
30,-5,13
35,-5,-1
39,-7,0
32,0,-3
30,8,6
39,9,0
36,1,-3
31,5,9
34,7,-4
34,11,-11
30,-6,9
22,2,-5
33,1,-5
26,8,-8
24,16,-1
37,12,-4
31,20,-16
31,4,0
22,-4,-4
26,-1,-4
28,-9,7
33,11,-7
46,-1,5
24,5,3
45,5,-4
42,-1,14
27,5,5
31,4,-2
25,2,5
16,-14,4
31,-3,21
35,-16,5
28,13,5
15,14,-14
20,2,11
32,12,-7
33,-7,1
28,-2,6
37,-2,16
28,-13,5
27,-6,-3
46,-2,-16
31,0,-13
19,-16,14
30,9,-2
16,8,3
20,13,-15
34,-3,-4
20,5,-6
9,12,-15
28,-3,-3
36,-5,2
39,1,-6
30,16,-10
23,19,-5
40,1,-2
38,4,9
30,-5,-6
33,-2,-2
35,-1,2
34,1,7
25,6,-8
29,8,-7
38,-3,-8
35,8,-12
24,8,2
33,-10,5
35,5,4
26,4,-4
30,-8,-3
37,6,3
15,-2,2
24,-10,13
37,8,-12
44,8,-19
40,-7,27
40,-1,17
29,7,1
20,9,12
40,12,-6
30,-12,9
23,3,-3
35,10,-15
32,-13,29
32,2,-2
36,8,-3
33,13,-2
30,10,-11
24,-2,12
36,11,-9
27,0,9
26,-4,8
40,8,5
39,-3,-7
23,1,1
40,-2,26
34,-5,-6
25,-6,14
23,3,11
51,-4,-8
21,6,1
38,-5,7
21,8,5
43,0,-14
23,-1,27
31,7,-19
21,2,2
