ax,ay,az
27,1,-4
27,-3,-2
32,1,2
35,6,-4
31,0,-2
30,-1,-1
26,4,-4
30,6,-8
32,5,0
33,-2,0
28,4,-1
31,4,-4
29,9,-6
31,2,-5
31,-2,1
31,0,1
29,8,-5
31,4,-5
31,1,2
32,3,-3
27,7,-4
27,6,-5
32,1,0
31,-3,2
31,4,-3
31,10,-5
30,3,-2
30,3,-1
27,3,-5
28,-5,0
30,6,1
34,9,-3
33,2,-3
31,5,-4
28,5,-2
28,-2,-3
28,-1,-3
33,2,2
33,3,-5
30,5,-2
30,1,-2
30,4,-2
31,6,-2
28,2,-4
27,2,-2
34,3,-4
31,8,0
32,1,-1
31,3,4
29,3,-1
24,-2,2
33,8,1
33,7,6
32,4,-4
26,8,0
36,3,0
28,-7,4
32,4,-1
36,-2,2
23,2,1
39,3,5
29,-3,9
45,5,-19
38,-10,15
40,2,3
34,11,1
34,-2,-10
30,0,8
23,3,3
26,-6,2
25,5,-6
19,2,4
23,7,-7
41,2,-2
33,-7,9
30,2,11
43,8,6
31,7,4
37,-2,5
27,0,0
29,3,-2
19,1,-3
26,15,-2
21,9,3
31,-6,-1
22,-5,-2
35,-1,4
33,3,2
32,10,-5
31,10,3
20,5,13
28,7,11
34,-7,2
25,-11,12
30,-1,3
41,7,9
25,2,-3
26,4,2
41,12,-1
27,10,-9
41,-9,18
32,-1,5
30,-3,6
28,-4,6
26,-2,7
28,8,3
27,5,1
41,-1,4
29,0,4
26,25,0
29,22,-2
26,-1,9
12,5,3
42,-7,5
43,-13,18
14,15,-10
37,-10,14
18,-3,4
36,-5,14
31,-6,11
29,-6,10
23,0,7
29,-8,15
13,-4,-4
29,-14,13
36,-10,0
40,-20,9
37,4,-4
38,6,-11
33,19,-3
16,10,-3
15,11,0
17,12,3
18,-2,-15
22,2,5
21,-15,2
24,7,4
19,3,-12
28,-2,14
36,-7,-4
21,-7,12
20,12,6
17,4,-5
26,-3,12
9,-7,27
29,-7,-5
40,-3,1
30,2,8
38,4,5
30,3,4
31,8,-8
12,-13,14
13,-15,20
37,-6,-14
27,0,-14
27,-24,6
33,-4,3
40,7,4
32,-16,5
37,26,-24
3,-8,-6
30,10,-16
24,-1,-4
48,3,-5
34,14,-7
28,8,1
33,-2,2
22,-2,0
30,-3,1
32,2,2
32,-11,-5
43,6,-16
36,-2,9
49,3,-5
32,10,-3
39,3,-11
46,3,7
33,2,5
17,8,8
31,-1,-7
38,0,13
34,12,-5
25,-1,2
41,8,0
36,-8,19
38,10,-23
6,7,5
42,-1,11
33,9,2
38,5,-12
11,7,24
40,7,-12
34,2,10
41,9,-19
8,3,-3
36,0,2
46,-4,14
24,7,-9
17,4,-21
26,1,26
38,3,-3
29,0,-9
15,5,23
25,7,-8
35,1,-2
28,13,-10
36,-7,-10
34,7,-20
12,15,1
25,3,10
35,-4,9
27,-10,6
35,-5,0
22,18,-5
38,2,-2
36,-8,-4
31,-1,7
28,-4,9
19,13,-12
33,16,-32
27,-5,5
23,2,13
34,0,-6
35,-1,8
25,-4,5
30,-8,8
26,2,21
31,8,23
31,-6,-12
33,5,-30
21,-17,25
11,6,3
33,1,8
46,-13,8
54,14,15
47,10,9
37,8,8
46,8,19
8,-1,6
25,-1,12
20,-12,-24
19,-6,13
33,7,-42
24,-4,-9
36,-10,-19
12,13,-34
30,0,-1
24,12,-32
6,-3,20
32,8,-28
14,9,-13
38,-3,17
12,-2,9
45,11,-13
8,-13,16
22,11,11
33,-12,-7
22,0,12
34,14,-19
24,-7,6
