ax,ay,az
27,5,-2
27,1,0
33,-1,4
34,3,2
31,1,4
31,1,3
27,1,0
27,0,0
33,1,3
35,2,5
32,0,6
31,-2,3
26,5,-2
26,2,-1
33,0,2
34,3,2
31,0,4
32,0,3
27,1,0
26,1,1
35,3,2
34,4,4
31,1,4
26,2,0
26,2,0
35,1,1
33,3,5
31,-2,3
28,-2,4
27,1,1
28,3,3
33,2,6
34,2,5
31,2,3
30,-1,5
29,0,5
28,1,2
30,-5,0
29,-3,6
30,-4,1
33,0,7
32,-4,6
32,10,4
28,3,0
33,-4,2
29,15,9
28,3,1
28,1,14
37,-2,0
30,1,3
26,4,8
26,-7,13
28,-5,10
26,-5,6
23,-4,7
25,-5,8
22,-16,13
32,-12,1
36,-5,5
32,2,15
23,5,19
23,-2,-3
42,3,-4
32,1,18
22,-12,2
36,6,3
26,-8,5
38,2,-5
32,0,10
31,-5,-1
40,13,0
21,-12,8
35,11,10
27,-7,8
36,11,7
17,-8,11
25,2,11
29,-13,9
27,-9,15
30,6,4
22,-6,12
33,11,3
20,4,2
34,5,8
34,2,6
21,-2,13
35,2,12
24,16,-4
32,4,-2
33,15,12
22,5,11
30,-9,11
29,1,-1
37,1,15
16,1,18
22,-14,10
31,-7,6
30,16,0
34,18,0
18,14,-6
24,4,2
29,5,6
31,10,2
32,15,2
38,10,8
36,12,-1
37,5,4
36,-7,13
20,-4,8
28,6,5
29,-11,18
19,3,3
16,10,-8
33,8,1
42,1,5
26,-6,14
19,-1,0
42,5,-7
45,-4,7
37,-1,12
37,-1,20
33,7,6
34,14,-6
34,23,-10
37,15,-4
48,0,15
48,0,16
24,-10,19
29,-4,4
50,-2,5
23,29,-16
13,29,-10
35,10,7
44,10,0
26,11,2
13,12,4
17,11,-1
17,-2,11
16,3,6
6,-10,6
18,-5,3
26,-16,16
23,12,-3
26,11,2
30,15,5
34,2,12
27,-6,12
37,6,1
33,1,11
13,-10,18
26,-3,-5
22,-7,12
18,-23,17
48,4,-3
33,-15,15
34,12,-12
29,2,10
38,22,-13
29,-2,2
35,12,-2
28,-5,7
12,-8,15
23,10,2
47,-9,8
32,-15,15
25,0,20
29,-8,12
32,0,8
46,6,12
32,5,15
34,1,14
23,-6,15
23,-2,-4
28,-5,-7
36,5,-1
20,15,8
19,8,19
35,13,6
47,-7,15
29,3,18
20,10,-2
29,8,8
50,6,4
31,4,4
33,-14,25
28,-2,8
28,9,16
26,11,23
21,11,-13
44,-3,8
26,7,-13
27,-6,4
28,29,-2
14,10,-10
22,0,2
25,1,4
47,1,-2
16,-23,28
22,0,-7
19,2,6
33,7,-4
42,9,-1
35,8,8
33,17,-2
30,2,0
33,10,-3
25,5,4
29,-2,8
25,-2,8
23,6,-4
22,3,12
32,1,9
25,-2,11
30,-3,11
29,-1,11
25,-2,7
23,3,10
17,7,7
25,-7,30
27,-4,20
37,9,5
45,-3,8
17,14,1
33,-3,9
29,-5,-3
31,13,-2
37,-11,18
31,-8,13
21,3,16
25,7,-6
30,-10,-1
46,2,5
23,2,24
31,-5,-3
34,0,-15
15,8,10
31,-4,16
21,12,-5
33,-1,13
25,13,-11
33,15,-13
39,-13,13
37,-8,14
32,0,13
33,0,9
20,0,8
11,-2,13
23,1,4
28,-9,11
24,-18,26
32,-15,19
29,9,-6
23,9,-3
22,16,-4
28,16,1
25,9,2
31,11,-10
46,-6,9
34,-5,3
29,4,8
34,-4,10
35,12,-8
31,5,14
30,23,2
34,25,-17
28,-18,22
24,7,10
32,-7,8
27,-14,11
14,-20,23
29,-8,12
30,2,-18
41,5,25
36,13,9
38,11,-9
28,-1,15
49,12,-2
34,5,6
45,6,12
39,7,17
18,12,-1
25,13,-17
42,10,0
24,22,-7
29,11,0
38,14,-1
37,8,-2
27,6,17
35,12,-2
26,-3,20
33,10,6
48,3,4
42,17,-14
32,12,3
33,-6,17
24,4,-7
35,0,14
38,-1,-2
35,-5,11
34,7,16
27,-10,3
28,-10,7
31,-2,25
29,-9,20
35,-3,-4
24,8,13
15,-6,15
24,-7,9
38,4,0
23,11,10
28,-7,26
16,-4,0
37,-12,8
36,10,0
20,8,16
22,11,8
46,-12,-3
36,-2,7
25,7,18
38,15,3
29,9,22
23,-12,27
54,4,0
60,-6,8
30,-10,18
27,-6,10
48,14,-16
44,11,17
31,9,-4
24,8,-4
47,9,-10
48,9,25
14,21,3
10,12,2
20,4,6
43,1,20
29,9,-6
34,15,-1
30,14,1
34,10,14
36,6,2
29,10,-14
28,-4,3
17,31,-12
31,11,-9
31,2,21
30,-11,16
21,-3,-9
38,7,13
17,-16,4
45,-8,16
