ax,ay,az
28,4,-5
28,4,-2
28,2,-3
33,-1,-2
30,2,-2
29,3,-4
30,4,-5
31,-1,0
31,0,-1
31,2,-3
32,21,-4
27,4,-2
29,2,-4
34,-3,1
32,1,0
31,1,-3
30,2,2
29,8,-7
31,-12,8
41,0,7
37,9,-8
31,13,-14
28,4,0
39,1,-1
37,8,-2
30,4,-4
26,7,-6
36,-6,1
42,2,-2
27,-2,-1
22,3,-9
30,-2,-1
36,-9,2
32,7,-8
29,12,-3
29,0,-2
27,3,2
30,1,0
33,3,4
27,0,2
30,6,6
31,2,1
23,12,1
25,-7,-7
30,0,10
29,13,5
16,1,-3
36,0,5
30,-9,15
29,0,0
19,9,-7
12,11,7
42,-8,18
58,-6,-1
39,13,-13
22,10,-12
27,10,-6
25,13,-5
24,-4,12
11,2,17
17,6,-2
24,-6,4
32,-6,14
25,12,-6
19,22,-15
30,16,-5
55,-3,15
47,3,0
25,3,-2
18,-4,1
20,-6,-5
36,-5,9
36,-6,16
32,15,-20
29,-4,9
54,-5,11
12,5,-15
22,5,12
22,20,4
25,2,-7
12,-11,-3
31,-4,7
0,-1,1
52,8,-1
63,-2,13
36,36,-20
38,26,5
12,14,-2
42,1,7
31,-7,24
13,8,3
37,-16,0
45,-14,25
-1,-4,-4
29,-7,-20
25,6,30
-1,-4,2
50,-3,-3
25,35,-37
