ax,ay,az
34,3,0
34,4,-3
28,2,-1
30,3,-2
29,2,-3
29,1,-4
32,0,2
32,1,0
32,3,1
31,5,-1
29,3,-1
29,1,1
29,0,-1
35,2,-2
35,3,-1
30,2,-1
28,1,-1
28,0,-3
28,2,-2
33,2,2
33,3,1
30,4,-2
30,4,0
30,-2,-4
28,0,-1
30,6,4
26,-3,3
31,-13,-2
26,2,-2
27,12,-3
26,-3,12
28,4,15
34,-12,-3
44,3,-17
42,13,-14
37,11,3
36,5,6
31,5,6
24,-10,16
36,-1,13
33,7,5
10,4,-2
28,6,9
39,-1,11
31,-8,15
20,-11,15
25,-1,-4
34,12,-7
36,-3,8
26,-16,13
35,1,17
32,21,-3
33,9,-6
39,-8,16
39,11,16
42,11,0
26,-7,11
23,9,1
36,5,4
26,-9,17
15,-9,21
7,-9,8
43,15,-15
36,8,0
38,3,1
25,15,-9
37,30,-4
23,10,2
38,-4,15
39,-7,17
32,15,11
42,8,-6
31,-20,7
23,17,-2
29,9,8
35,-11,22
17,-15,26
11,-3,9
37,6,-9
38,-4,-1
31,7,4
27,11,-8
34,4,-8
25,6,-2
7,8,7
41,-31,42
45,-33,34
23,-6,2
14,-14,9
30,-1,11
49,0,4
42,15,-7
28,16,-1
36,-12,10
47,6,3
33,-10,22
18,-1,3
27,7,-10
18,-12,20
19,-2,-13
19,-9,13
27,-9,5
31,7,0
27,25,-13
26,-9,-6
30,-1,15
30,-10,23
26,-13,15
48,-1,2
44,12,4
24,7,22
21,-3,36
26,7,-1
23,11,-7
31,7,19
35,19,-2
23,2,5
17,-1,-2
32,7,-15
28,-10,-4
33,15,8
35,-2,-18
41,-7,35
21,16,16
22,-10,2
49,7,-9
50,19,-9
6,-17,38
10,-2,-1
65,9,-31
40,-8,16
25,-18,-3
26,3,7
25,9,31
39,6,-22
40,-20,10
-1,28,27
25,12,1
47,-8,-25
12,-1,-24
16,18,-26
17,-10,-25
98,3,-2
6,42,-26
77,-15,3
70,-11,39
24,16,4
27,24,-30
42,6,4
60,8,-15
