ax,ay,az
32,4,0
32,0,-4
32,-2,-3
30,4,-3
29,2,-2
28,3,-5
30,5,-5
31,-2,-2
30,2,-2
33,3,-2
32,2,-4
29,-3,1
31,1,-2
29,3,-5
31,-4,-1
31,2,-3
31,6,-3
31,3,-4
30,-4,0
33,1,-3
29,3,-5
28,4,-7
31,6,-1
32,-7,0
34,1,-5
30,3,5
39,0,-11
29,0,6
34,3,1
29,-7,1
26,-3,4
28,3,-3
31,0,-1
33,-3,4
32,-8,5
41,7,-6
35,6,-1
25,-5,0
25,1,-2
27,-7,1
27,-14,4
32,-7,4
36,-5,3
41,-2,-22
36,-5,14
41,3,-9
39,7,-7
27,6,5
38,4,10
25,5,1
35,1,-16
29,-8,10
27,0,4
31,-7,-1
24,-1,15
39,0,0
34,-1,14
28,4,6
27,10,1
33,-5,8
44,-5,10
23,4,6
36,-6,6
23,5,5
31,-5,2
28,8,6
28,5,3
28,7,7
33,-1,13
28,-7,6
35,8,2
36,-2,3
20,1,6
26,3,16
36,-20,28
31,-7,1
26,4,-10
22,13,9
20,2,24
28,-6,13
46,-1,-14
35,10,5
39,3,4
24,6,1
18,6,6
34,-11,20
31,-6,9
36,2,5
19,3,-6
26,-6,6
40,10,-6
36,5,-2
9,25,-5
20,16,6
30,20,-14
37,11,-1
22,-3,4
31,-15,16
40,-10,4
40,-19,22
