ax,ay,az
31,-1,4
26,1,0
28,2,1
31,2,1
31,1,3
31,1,4
31,4,3
30,4,2
27,3,3
28,0,3
29,1,2
33,5,5
33,2,2
29,-2,3
31,1,1
29,1,1
28,0,2
32,3,4
32,1,6
30,0,5
30,1,3
28,3,0
28,1,1
33,0,4
34,1,7
30,5,4
30,2,3
29,-2,2
27,1,4
24,1,5
27,1,3
29,3,5
30,2,5
32,4,9
32,6,9
29,4,6
31,-3,7
29,-1,18
30,-3,9
31,-4,-5
36,5,-8
26,0,7
36,3,2
22,9,14
37,-1,-9
25,2,11
30,7,15
39,-6,-1
32,7,-5
25,11,13
26,0,15
27,-1,7
32,-2,5
27,0,4
24,1,9
22,-1,3
26,0,0
30,-1,0
41,6,2
32,-3,20
30,-9,15
26,0,13
37,13,3
32,6,10
20,0,12
36,2,16
27,3,11
28,5,-2
43,6,13
29,-1,15
17,1,0
23,-1,0
27,-3,5
33,-4,26
10,0,10
20,-13,-1
32,9,-1
22,15,-1
14,-5,10
17,-7,13
21,-12,19
32,5,13
30,16,4
29,16,5
25,-3,8
22,-4,20
25,5,8
29,16,0
32,14,5
32,8,4
39,9,4
39,-5,10
25,-1,9
16,8,3
22,0,3
32,4,-8
34,8,2
35,4,2
35,-2,4
32,-9,14
23,-7,9
22,-8,14
24,9,7
30,3,17
35,2,6
29,5,4
32,-10,22
30,-10,20
24,-18,14
38,1,2
33,15,-9
23,19,-8
24,18,4
13,3,7
34,-6,20
36,8,17
45,-8,11
41,-7,15
34,4,24
22,11,2
25,-2,11
54,4,15
35,0,3
40,2,1
44,1,10
23,13,-10
25,12,-1
13,22,-9
28,19,-12
31,0,7
13,-1,17
39,7,6
23,-12,26
16,-11,12
47,10,-4
41,-2,1
20,11,8
8,-8,3
36,-2,20
36,-7,8
23,-6,4
36,17,3
18,0,-5
34,2,-18
33,-3,28
25,1,11
26,9,3
32,21,4
25,-9,30
26,-2,7
33,-9,3
28,-5,-1
43,0,5
33,6,2
24,13,22
30,9,19
34,13,-6
31,8,2
22,13,3
29,12,7
28,5,24
26,4,11
34,-7,-11
41,2,3
25,-13,1
28,-9,-5
34,0,12
33,-6,-10
39,0,2
22,2,-15
26,9,13
33,4,-18
39,-3,13
19,11,6
34,-2,24
44,-12,28
25,-2,8
19,-2,0
34,-6,-7
46,2,-14
27,11,-12
23,-2,8
35,-8,-3
30,-7,20
26,4,-5
19,1,0
48,2,6
21,-2,4
35,-1,-1
37,0,7
38,3,1
31,-6,17
39,4,-6
32,7,4
35,7,1
40,4,-1
43,4,-2
35,7,6
40,9,-21
27,-1,4
37,7,4
49,2,-6
39,4,4
26,-3,30
17,-6,17
56,-11,7
41,-3,23
37,3,14
40,-2,-1
39,14,-2
32,16,-12
37,-7,-1
26,1,23
25,14,13
30,-4,-11
15,8,4
18,8,14
47,-6,14
44,-10,10
15,10,-4
16,5,20
35,1,2
32,-9,8
49,-6,1
29,8,18
13,5,17
17,2,-5
36,-1,-6
44,-4,8
37,0,4
40,9,20
15,21,0
19,12,10
24,4,13
25,-9,12
30,-8,15
33,-3,10
26,3,0
28,1,1
23,13,3
37,-1,-2
23,-4,7
41,0,-4
49,10,6
16,15,13
15,9,5
24,6,3
19,19,-6
24,3,3
41,11,-5
46,-12,2
39,-14,15
27,3,16
21,-13,9
38,9,10
35,8,15
37,11,-7
31,18,2
15,9,4
54,2,23
3,2,4
0,-8,1
22,-7,14
28,-11,4
25,-12,-4
20,0,13
22,12,-12
27,-13,4
40,12,1
21,-11,13
31,2,18
39,1,5
31,-1,21
37,3,-3
28,-1,26
38,11,-1
28,-7,18
50,3,-8
45,-2,7
31,5,7
34,11,-1
26,-2,18
25,8,9
38,-2,9
40,-4,-18
51,-9,10
15,1,9
29,5,-9
26,4,17
28,-4,16
30,0,-4
30,2,13
20,1,13
25,-2,-7
38,6,-4
18,-1,5
20,-7,10
26,5,11
35,1,19
