ax,ay,az
30,-1,2
31,-1,-1
28,0,-1
30,0,-3
27,0,-1
30,1,-4
31,0,-1
28,0,-3
29,-1,-4
25,1,-3
27,0,-4
25,2,-3
28,0,-1
30,2,2
19,2,5
33,9,-6
21,2,-4
22,5,-4
25,-1,-5
35,2,-1
27,-2,-3
32,3,-5
26,2,-3
34,2,-4
27,5,-2
32,5,-5
30,7,-2
35,5,-3
31,7,-1
35,5,-1
33,7,0
37,5,2
30,8,-2
34,5,-1
33,6,-1
34,5,1
30,6,-2
34,0,2
30,9,-1
35,5,-2
31,5,-3
34,5,-5
26,3,-2
27,3,0
27,4,0
28,5,-2
26,5,1
30,3,-4
28,2,1
31,0,-5
30,0,-1
31,-1,-4
31,1,-3
32,-3,2
30,4,1
31,1,3
30,12,-5
30,5,-1
27,4,5
33,5,-10
29,3,-1
34,2,-12
22,10,2
32,4,-5
40,-5,-14
40,-2,-5
37,8,-2
36,2,-1
28,-4,3
22,5,-7
37,1,-1
27,-5,9
34,12,-2
29,-6,12
35,7,3
16,-6,9
36,-1,3
34,3,2
23,-1,6
39,0,-1
32,5,-4
23,-3,7
35,-3,-2
31,4,3
28,-4,17
32,-5,-4
29,-12,-1
30,5,7
34,12,0
33,-7,8
31,-1,-1
29,16,1
20,2,4
24,-12,11
23,-10,-12
26,-14,4
28,8,3
31,14,-4
38,5,-4
35,-11,7
28,-2,-5
23,5,8
30,-5,8
31,-21,9
31,-17,4
32,0,1
34,6,12
36,-16,7
24,-26,10
27,23,-21
23,-13,-5
15,-2,2
31,-31,22
34,4,-15
49,-16,8
21,12,-2
29,26,-15
48,-10,13
38,2,17
15,-16,6
26,-16,9
17,-11,14
15,5,-8
31,-12,8
35,-14,15
29,5,-10
