ax,ay,az
28,2,-6
32,0,1
35,1,-5
30,-1,-3
31,-1,-4
28,2,-6
28,2,-6
33,1,-3
31,-2,0
30,-1,-2
33,3,-4
30,2,-4
29,-2,0
29,3,-6
29,1,-5
29,-2,-4
32,3,-2
32,1,2
34,0,-7
32,4,-5
30,-1,-1
30,-4,0
29,4,-3
27,-3,4
30,1,0
39,12,3
47,3,-18
29,11,-7
25,12,0
26,1,16
22,-18,12
38,5,-13
27,2,-7
25,3,5
34,-1,8
23,-7,11
42,-2,-9
31,1,7
40,0,14
39,-7,4
32,5,23
47,-2,-7
40,1,12
33,-5,18
35,-13,13
28,7,5
28,-2,7
27,1,9
17,2,6
32,-9,-2
18,12,-3
30,1,-2
26,0,6
35,6,-7
21,4,6
33,-1,17
26,-5,10
40,4,-9
32,11,1
40,-5,17
30,-6,23
52,4,-3
45,13,8
39,2,13
38,9,8
26,11,1
20,1,0
23,3,-2
28,9,-16
21,-1,5
33,-17,10
49,-14,11
46,-10,17
28,11,32
30,-5,30
36,-8,6
36,-7,27
37,-24,19
43,-30,29
49,-16,1
56,0,-2
41,15,19
30,12,-3
18,25,-7
1,1,20
14,-9,3
16,-13,26
32,-7,8
27,-3,-8
0,-10,23
15,1,23
57,11,5
48,15,-21
32,-8,0
21,-13,13
27,3,-7
25,3,7
31,9,-1
28,15,-16
30,-4,19
39,-1,15
32,-11,1
37,-12,-2
18,-3,0
29,-1,0
18,-7,20
26,-10,2
26,3,5
32,-1,-6
23,-2,-2
41,-20,9
47,12,-16
32,-3,-16
38,3,-17
13,11,40
11,5,47
37,-7,-24
45,-13,-9
25,10,-3
5,15,31
27,9,-2
28,10,-11
48,-9,-21
29,-4,-13
30,4,-21
17,7,-9
30,-10,2
26,2,22
68,8,-6
49,-5,4
72,4,10
27,4,34
34,3,39
30,-2,-6
42,10,-13
33,4,-21
9,5,12
7,-16,-5
6,-17,-10
26,-6,10
28,-2,-5
69,21,-38
57,11,9
16,30,8
23,8,39
9,-9,12
25,16,-2
32,-20,-16
6,-27,17
27,-11,-18
16,-15,-43
15,16,10
31,26,-47
28,16,5
51,13,-47
15,8,22
37,9,-46
23,3,3
13,9,-20
24,-2,26
33,14,19
37,-1,-14
17,3,6
26,12,-26
45,12,-32
-2,9,15
25,7,-27
8,-2,22
10,2,17
43,6,0
45,19,-49
45,-12,25
31,4,-4
21,-10,19
16,10,10
38,10,-15
37,11,8
17,-15,12
1,-13,36
41,-2,2
53,-7,-12
35,-2,16
