ax,ay,az
31,0,-2
31,5,-3
32,5,-6
30,1,0
30,3,-3
29,3,-4
29,3,-7
32,4,-1
31,3,1
29,2,-2
32,0,-1
28,7,-6
28,5,-4
30,-2,-1
31,0,0
31,9,-1
31,8,-3
35,3,-2
32,5,-5
36,3,-2
28,2,0
30,2,4
29,-2,-1
28,0,0
31,2,0
34,6,-3
31,5,3
30,-2,1
35,7,2
32,-4,3
32,2,10
32,1,-1
32,0,8
26,2,5
31,-12,8
35,0,-1
35,-1,12
27,-2,7
28,0,6
31,-12,6
31,8,-7
32,10,3
36,-7,12
25,2,9
33,-7,9
31,-10,3
30,11,2
28,12,1
33,-3,8
35,4,10
30,-7,6
38,2,-1
29,10,6
23,-5,15
27,-9,15
32,-7,8
35,-12,5
32,-6,12
30,8,-8
32,8,8
29,-14,16
27,-14,7
36,-1,17
38,4,7
32,6,14
28,13,14
34,7,24
38,14,-1
55,-6,5
48,-8,33
20,-6,14
16,-4,5
38,-7,3
34,12,-11
22,1,14
18,12,13
44,10,-12
16,0,-32
42,-2,29
-6,-4,33
11,-8,24
17,-6,8
43,6,16
38,11,2
36,-17,21
42,-20,19
34,10,16
26,21,-17
32,-10,21
33,-4,8
45,-15,23
34,10,-9
27,1,-3
25,12,25
13,7,37
31,-3,-3
36,-36,18
1,20,29
56,6,-4
38,4,11
31,21,23
53,-4,2
9,15,10
27,51,-26
48,-15,-17
22,16,-22
44,1,-24
17,21,42
22,14,-8
42,18,16
46,7,25
43,30,-19
6,6,-7
31,-1,3
27,1,-13
29,-4,11
26,-5,35
30,21,-13
34,29,-17
36,-1,-5
28,5,-10
30,-2,-2
20,3,26
25,14,2
30,5,21
13,-12,16
50,-11,29
36,-8,-9
12,21,-2
16,-4,29
9,14,3
5,0,46
9,3,-13
7,-18,23
8,0,-1
37,-8,-10
4,1,23
42,-15,5
19,2,2
42,-9,-7
65,4,11
54,-10,42
50,-5,21
42,-11,1
33,2,11
22,3,16
24,15,-6
29,18,-18
9,3,-2
9,-8,25
55,-13,6
