ax,ay,az
30,1,-3
30,4,-5
32,-3,0
28,-1,0
23,7,13
28,0,-3
15,2,9
24,5,-5
30,11,-7
30,-9,7
30,-5,5
29,-9,1
31,12,1
19,7,11
31,-5,3
40,3,-20
34,7,3
31,-1,-1
22,10,0
29,2,-11
33,-5,6
39,-1,16
37,1,9
43,-9,3
32,4,12
40,2,0
47,0,6
27,0,12
24,7,-2
24,9,6
26,-12,13
32,-5,-1
20,-9,5
29,-12,-8
34,-2,15
35,-3,11
40,5,-3
30,4,22
30,4,4
15,-5,14
25,-9,16
19,4,4
34,-5,1
31,2,5
31,4,-1
47,-5,18
58,-2,11
22,27,-7
20,30,1
28,-2,24
26,-1,3
38,-33,25
30,-28,14
12,18,-18
27,7,-16
32,19,-10
20,23,-8
19,7,14
13,10,-5
18,-1,-10
27,4,-7
34,15,-5
22,3,-17
20,12,-15
36,4,-14
24,22,-2
25,-7,35
22,-13,18
28,1,33
20,-32,15
19,3,19
21,-16,-5
22,-9,26
30,10,-8
30,1,-11
13,0,23
20,7,5
46,-3,20
38,-1,0
38,-6,24
39,-10,27
48,6,-21
48,1,-24
15,3,18
24,11,-5
27,-5,0
32,-2,12
26,6,-8
32,16,-13
33,-3,-9
30,0,-1
35,-8,0
33,16,-15
40,-7,-27
31,6,12
25,22,-4
14,2,27
11,3,48
28,0,-5
17,-3,22
27,2,-15
24,-5,24
34,2,6
34,-7,14
49,1,-4
36,5,6
21,-5,1
25,-9,3
30,9,12
38,0,30
49,0,13
4,-5,-14
58,-4,9
22,-1,-9
10,8,9
23,1,6
4,3,-6
44,-8,-8
53,6,-4
30,6,10
35,6,-4
35,13,-4
21,16,-3
35,-13,18
25,-14,14
42,1,-7
42,4,-10
21,22,-3
43,20,-6
39,13,-20
14,4,6
5,-20,30
24,-17,-19
47,-11,6
31,-2,21
47,16,-16
43,8,-37
53,11,6
48,18,16
25,1,34
68,12,-26
17,-3,30
23,-10,49
11,-5,-4
12,-9,26
20,-4,7
13,7,-7
19,6,-7
33,7,-50
25,5,-8
17,9,-9
13,13,-25
18,0,-17
12,-7,35
19,8,-4
44,10,-22
-5,3,13
30,2,-8
19,-7,22
35,2,5
42,-8,28
58,-13,10
21,-3,-2
16,-3,59
41,0,18
27,1,6
45,6,-10
28,11,-8
22,7,-12
32,9,12
26,2,-7
52,-18,2
44,-12,-7
31,2,-7
28,2,0
25,11,-4
27,16,-14
39,-1,18
30,-4,9
42,-11,19
44,2,-11
29,12,-11
38,8,-9
32,9,-20
24,-7,14
26,4,7
45,-2,12
45,-14,9
20,5,9
31,12,-36
